detection_id,_time,severity,title,host,user,classification,note
ATD-009-01101,2026-09-04T22:01:38Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00506,2026-09-04T22:08:11Z,medium,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00917,2026-09-04T22:16:57Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00710,2026-09-04T22:28:48Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00284,2026-09-04T22:32:40Z,low,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00263,2026-09-04T22:37:57Z,medium,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01128,2026-09-04T22:45:41Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01055,2026-09-04T22:54:10Z,low,Administrative Change Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01414,2026-09-04T22:55:56Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00712,2026-09-04T22:58:34Z,medium,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00145,2026-09-04T23:08:24Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01012,2026-09-04T23:14:44Z,low,Administrative Change Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00812,2026-09-04T23:21:18Z,medium,PowerShell Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01373,2026-09-04T23:22:31Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00444,2026-09-04T23:27:01Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01043,2026-09-04T23:28:22Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01339,2026-09-04T23:28:46Z,low,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00656,2026-09-04T23:29:36Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00501,2026-09-04T23:37:44Z,medium,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00885,2026-09-04T23:44:01Z,medium,Administrative Change Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01356,2026-09-04T23:44:35Z,low,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00466,2026-09-04T23:48:23Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01047,2026-09-04T23:52:02Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00621,2026-09-04T23:53:16Z,low,Administrative Change Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01265,2026-09-04T23:55:52Z,medium,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01874,2026-09-05T00:08:44Z,low,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01121,2026-09-05T00:10:00Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00248,2026-09-05T00:13:22Z,medium,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00807,2026-09-05T00:13:52Z,medium,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01495,2026-09-05T00:21:52Z,medium,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00199,2026-09-05T00:22:43Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01672,2026-09-05T00:25:19Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00875,2026-09-05T00:27:17Z,low,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00108,2026-09-05T00:30:20Z,medium,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00227,2026-09-05T00:36:46Z,medium,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00746,2026-09-05T00:40:46Z,low,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00116,2026-09-05T00:42:11Z,medium,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00367,2026-09-05T00:53:15Z,low,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00169,2026-09-05T00:53:47Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00343,2026-09-05T01:01:59Z,medium,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00790,2026-09-05T01:02:18Z,low,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01853,2026-09-05T01:04:12Z,low,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00371,2026-09-05T01:04:34Z,low,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00329,2026-09-05T01:11:11Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00580,2026-09-05T01:20:03Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00364,2026-09-05T01:24:08Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00853,2026-09-05T01:24:26Z,low,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00998,2026-09-05T01:36:53Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00778,2026-09-05T01:39:48Z,medium,PowerShell Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01691,2026-09-05T01:56:37Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00472,2026-09-05T01:59:55Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00793,2026-09-05T01:59:57Z,medium,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01688,2026-09-05T02:16:35Z,medium,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00939,2026-09-05T02:30:53Z,low,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01301,2026-09-05T02:37:42Z,low,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01697,2026-09-05T02:39:52Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00182,2026-09-05T02:44:49Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01713,2026-09-05T02:45:30Z,low,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00728,2026-09-05T02:57:32Z,low,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01163,2026-09-05T02:59:48Z,low,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01650,2026-09-05T03:00:41Z,medium,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00109,2026-09-05T03:01:13Z,medium,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01244,2026-09-05T03:01:52Z,medium,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01716,2026-09-05T03:03:00Z,low,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00797,2026-09-05T03:03:30Z,medium,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00460,2026-09-05T03:03:58Z,low,Scheduled Task Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01259,2026-09-05T03:08:44Z,medium,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01042,2026-09-05T03:14:21Z,medium,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01017,2026-09-05T03:18:45Z,medium,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00670,2026-09-05T03:19:51Z,low,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01257,2026-09-05T03:22:59Z,low,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01228,2026-09-05T03:23:25Z,low,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00862,2026-09-05T03:23:34Z,low,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01748,2026-09-05T03:27:37Z,low,PowerShell Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01161,2026-09-05T03:35:06Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00684,2026-09-05T03:36:29Z,low,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00417,2026-09-05T03:39:51Z,medium,Administrative Change Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01279,2026-09-05T03:46:58Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00851,2026-09-05T03:57:47Z,medium,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00243,2026-09-05T03:58:43Z,low,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00502,2026-09-05T03:59:35Z,medium,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01263,2026-09-05T04:04:58Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01791,2026-09-05T04:06:29Z,medium,PowerShell Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01701,2026-09-05T04:12:07Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00322,2026-09-05T04:16:03Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01277,2026-09-05T04:28:41Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00947,2026-09-05T04:32:37Z,low,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01848,2026-09-05T04:35:18Z,medium,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00754,2026-09-05T04:38:07Z,low,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01560,2026-09-05T04:44:16Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00570,2026-09-05T04:47:22Z,low,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00639,2026-09-05T04:48:13Z,low,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00711,2026-09-05T04:50:15Z,low,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01308,2026-09-05T04:51:35Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01722,2026-09-05T04:53:43Z,medium,Administrative Change Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00455,2026-09-05T04:55:05Z,medium,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01824,2026-09-05T05:02:58Z,medium,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00874,2026-09-05T05:03:02Z,low,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01229,2026-09-05T05:04:02Z,low,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01029,2026-09-05T05:04:22Z,medium,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01209,2026-09-05T05:05:37Z,low,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01165,2026-09-05T05:10:04Z,medium,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01599,2026-09-05T05:11:33Z,medium,Administrative Change Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00389,2026-09-05T05:15:27Z,low,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01293,2026-09-05T05:16:50Z,low,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01423,2026-09-05T05:18:23Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01125,2026-09-05T05:23:59Z,low,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00457,2026-09-05T05:24:20Z,low,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00500,2026-09-05T05:35:34Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00912,2026-09-05T05:36:07Z,low,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00903,2026-09-05T05:36:21Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00306,2026-09-05T05:39:18Z,low,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00422,2026-09-05T06:01:31Z,medium,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01091,2026-09-05T06:11:49Z,low,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00332,2026-09-05T06:14:30Z,low,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01104,2026-09-05T06:33:01Z,medium,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01114,2026-09-05T06:34:02Z,low,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00135,2026-09-05T06:35:07Z,medium,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01601,2026-09-05T06:41:37Z,low,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00430,2026-09-05T06:44:09Z,low,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00653,2026-09-05T06:47:16Z,low,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01670,2026-09-05T06:49:00Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01499,2026-09-05T06:50:34Z,medium,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01372,2026-09-05T06:53:14Z,medium,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00773,2026-09-05T06:58:25Z,medium,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00309,2026-09-05T06:58:42Z,low,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01152,2026-09-05T07:01:33Z,medium,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01142,2026-09-05T07:06:28Z,low,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01547,2026-09-05T07:08:30Z,medium,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01380,2026-09-05T07:23:35Z,medium,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00891,2026-09-05T07:25:04Z,low,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01392,2026-09-05T07:26:32Z,medium,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00852,2026-09-05T07:28:16Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01297,2026-09-05T07:31:51Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00753,2026-09-05T07:36:10Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00185,2026-09-05T07:43:24Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01287,2026-09-05T07:44:04Z,low,PowerShell Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00834,2026-09-05T07:48:31Z,medium,Scheduled Task Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01329,2026-09-05T08:03:51Z,low,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00861,2026-09-05T08:04:44Z,low,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00482,2026-09-05T08:05:19Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00519,2026-09-05T08:07:07Z,low,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00687,2026-09-05T08:07:40Z,low,PowerShell Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00848,2026-09-05T08:12:43Z,low,Scheduled Task Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00350,2026-09-05T08:19:41Z,medium,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01649,2026-09-05T08:21:36Z,low,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01315,2026-09-05T08:23:05Z,low,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01801,2026-09-05T08:44:29Z,medium,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01365,2026-09-05T08:49:31Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00616,2026-09-05T09:01:39Z,medium,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01692,2026-09-05T09:04:36Z,medium,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
