event_id,_time,host,user,task_name,action,task_command,run_as,classification,note
TASK-00198,2026-09-04T13:34:28Z,DC-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00394,2026-09-04T13:37:13Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01331,2026-09-04T13:38:41Z,DC-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00742,2026-09-04T13:50:42Z,HR-WS-22,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00948,2026-09-04T13:54:58Z,FILE-02,ACME\svc_patch,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00925,2026-09-04T14:02:53Z,JUMP-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01234,2026-09-04T14:06:24Z,DC-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00046,2026-09-04T14:07:58Z,JUMP-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01648,2026-09-04T14:14:20Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01176,2026-09-04T14:22:21Z,MGMT-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01598,2026-09-04T14:35:13Z,APP-03,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01455,2026-09-04T14:35:16Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00341,2026-09-04T14:44:42Z,APP-03,ACME\svc_patch,\ACME\Patch\DailyScan,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01037,2026-09-04T14:45:19Z,MGMT-01,ACME\svc_patch,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00416,2026-09-04T14:45:41Z,PATCH-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00968,2026-09-04T14:45:45Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00584,2026-09-04T14:46:14Z,MGMT-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01097,2026-09-04T14:55:09Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01173,2026-09-04T14:56:32Z,FILE-02,ACME\kpatel,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01676,2026-09-04T14:58:05Z,FILE-02,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01557,2026-09-04T15:01:01Z,FILE-02,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01699,2026-09-04T15:07:40Z,FILE-02,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00144,2026-09-04T15:12:37Z,APP-03,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00876,2026-09-04T15:12:55Z,PATCH-01,ACME\kpatel,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00657,2026-09-04T15:15:11Z,MGMT-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01536,2026-09-04T15:17:32Z,DC-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00430,2026-09-04T15:22:54Z,HR-WS-22,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00542,2026-09-04T15:25:47Z,JUMP-01,ACME\svc_patch,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00974,2026-09-04T15:26:29Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00437,2026-09-04T15:27:36Z,APP-03,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01766,2026-09-04T15:28:31Z,FILE-02,ACME\jsmith,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00865,2026-09-04T15:34:19Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00216,2026-09-04T15:42:17Z,JUMP-01,ACME\kpatel,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00957,2026-09-04T15:50:52Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00365,2026-09-04T15:50:54Z,DC-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01118,2026-09-04T15:53:00Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01635,2026-09-04T15:55:03Z,PATCH-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00397,2026-09-04T15:59:38Z,JUMP-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01697,2026-09-04T16:00:24Z,JUMP-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00909,2026-09-04T16:08:14Z,HR-WS-22,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00784,2026-09-04T16:12:00Z,APP-03,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00689,2026-09-04T16:13:17Z,HR-WS-22,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00504,2026-09-04T16:18:18Z,MGMT-01,ACME\kpatel,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01644,2026-09-04T16:45:49Z,JUMP-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00221,2026-09-04T16:50:49Z,MGMT-01,ACME\admin.ops,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00646,2026-09-04T16:51:23Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00396,2026-09-04T16:53:50Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01629,2026-09-04T16:57:37Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01215,2026-09-04T17:00:49Z,MGMT-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01135,2026-09-04T17:06:34Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00457,2026-09-04T17:10:38Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00562,2026-09-04T17:15:15Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00201,2026-09-04T17:15:49Z,JUMP-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01107,2026-09-04T17:17:22Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01484,2026-09-04T17:20:08Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01231,2026-09-04T17:24:52Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00242,2026-09-04T17:31:24Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00895,2026-09-04T17:31:26Z,FILE-02,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01559,2026-09-04T17:38:02Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00868,2026-09-04T17:43:42Z,APP-03,ACME\jsmith,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00739,2026-09-04T17:43:46Z,APP-03,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01280,2026-09-04T17:43:59Z,MGMT-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00826,2026-09-04T17:53:58Z,JUMP-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01414,2026-09-04T17:55:51Z,FILE-02,ACME\jsmith,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01185,2026-09-04T17:59:18Z,APP-03,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01373,2026-09-04T18:04:35Z,PATCH-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01335,2026-09-04T18:09:33Z,APP-03,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01328,2026-09-04T18:11:22Z,MGMT-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00097,2026-09-04T18:17:04Z,APP-03,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00983,2026-09-04T18:18:03Z,DC-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00964,2026-09-04T18:19:05Z,HR-WS-22,ACME\jsmith,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00939,2026-09-04T18:23:25Z,APP-03,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00331,2026-09-04T18:24:46Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00627,2026-09-04T18:27:09Z,APP-03,ACME\jsmith,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01209,2026-09-04T18:30:15Z,FILE-02,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01570,2026-09-04T18:38:28Z,APP-03,ACME\kpatel,\ACME\Patch\DailyScan,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01263,2026-09-04T18:41:57Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00088,2026-09-04T19:05:55Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01655,2026-09-04T19:22:15Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00687,2026-09-04T19:33:39Z,JUMP-01,ACME\jsmith,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00599,2026-09-04T19:38:40Z,FILE-02,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01793,2026-09-04T19:41:05Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00914,2026-09-04T19:42:21Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00290,2026-09-04T19:46:07Z,JUMP-01,ACME\jsmith,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00454,2026-09-04T19:49:00Z,DC-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00781,2026-09-04T19:52:18Z,APP-03,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00487,2026-09-04T19:53:08Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01732,2026-09-04T20:09:28Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00092,2026-09-04T20:13:40Z,HR-WS-22,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00744,2026-09-04T20:17:35Z,APP-03,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01745,2026-09-04T20:30:11Z,APP-03,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00634,2026-09-04T20:31:06Z,JUMP-01,ACME\svc_patch,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00431,2026-09-04T20:44:15Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00828,2026-09-04T20:45:31Z,HR-WS-22,ACME\admin.ops,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01327,2026-09-04T20:45:59Z,APP-03,ACME\kpatel,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00040,2026-09-04T21:00:37Z,HR-WS-22,ACME\kpatel,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01072,2026-09-04T21:05:46Z,HR-WS-22,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01099,2026-09-04T21:06:50Z,DC-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00413,2026-09-04T21:14:08Z,FILE-02,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00206,2026-09-04T21:16:37Z,FILE-02,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00464,2026-09-04T21:25:10Z,FILE-02,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00896,2026-09-04T21:25:28Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01508,2026-09-04T21:31:08Z,DC-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00538,2026-09-04T21:31:13Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00220,2026-09-04T21:35:23Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01463,2026-09-04T21:42:38Z,MGMT-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00172,2026-09-04T21:45:20Z,PATCH-01,ACME\svc_patch,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01260,2026-09-04T21:52:56Z,DC-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00435,2026-09-04T21:56:15Z,MGMT-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01148,2026-09-04T22:02:47Z,DC-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01313,2026-09-04T22:04:57Z,FILE-02,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00746,2026-09-04T22:10:48Z,HR-WS-22,ACME\kpatel,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00398,2026-09-04T22:12:22Z,PATCH-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01762,2026-09-04T22:15:50Z,FILE-02,ACME\admin.ops,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00545,2026-09-04T22:28:45Z,DC-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00830,2026-09-04T22:28:57Z,JUMP-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00929,2026-09-04T22:29:53Z,HR-WS-22,ACME\jsmith,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00152,2026-09-04T22:31:30Z,FILE-02,ACME\admin.ops,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01347,2026-09-04T22:34:17Z,DC-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00111,2026-09-04T22:36:22Z,FILE-02,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00824,2026-09-04T22:37:36Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01156,2026-09-04T22:40:13Z,APP-03,ACME\svc_patch,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00012,2026-09-04T22:41:18Z,HR-WS-22,ACME\jsmith,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01397,2026-09-04T22:46:32Z,FILE-02,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01594,2026-09-04T22:49:24Z,APP-03,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00735,2026-09-04T22:56:27Z,PATCH-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00178,2026-09-04T23:00:50Z,DC-01,ACME\admin.ops,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00986,2026-09-04T23:00:59Z,DC-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
