id,_time,host,user,item,target,source,provenance,classification
START-N-03488,2026-09-23T02:01:21Z,DC-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-02636,2026-09-23T02:01:25Z,MGMT-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-07130,2026-09-23T02:01:31Z,DC-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-09975,2026-09-23T02:01:33Z,HR-WS-08,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02895,2026-09-23T02:02:40Z,MGMT-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-04996,2026-09-23T02:02:50Z,HR-WS-08,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-04852,2026-09-23T02:03:04Z,HR-WS-22,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-02302,2026-09-23T02:03:28Z,HR-WS-08,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-06058,2026-09-23T02:03:44Z,APP-06,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-04800,2026-09-23T02:04:23Z,HR-WS-08,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-07341,2026-09-23T02:04:52Z,DC-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-06709,2026-09-23T02:05:30Z,PATCH-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-01474,2026-09-23T02:06:33Z,MGMT-01,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-01582,2026-09-23T02:06:46Z,PATCH-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-03539,2026-09-23T02:06:50Z,ENG-WS-17,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-05845,2026-09-23T02:07:28Z,HR-WS-22,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-06630,2026-09-23T02:08:00Z,FIN-WS-09,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-04039,2026-09-23T02:08:40Z,ENG-WS-17,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-02598,2026-09-23T02:09:26Z,HR-WS-22,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-03000,2026-09-23T02:09:35Z,FIN-WS-09,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-06767,2026-09-23T02:12:46Z,PATCH-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-03723,2026-09-23T02:13:37Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-05082,2026-09-23T02:14:07Z,DC-01,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-01752,2026-09-23T02:16:12Z,DC-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-03940,2026-09-23T02:16:18Z,PATCH-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05778,2026-09-23T02:16:29Z,FIN-WS-09,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-00036,2026-09-23T02:16:35Z,MGMT-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-03995,2026-09-23T02:16:50Z,HR-WS-08,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-03931,2026-09-23T02:17:37Z,ENG-WS-17,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-07869,2026-09-23T02:18:56Z,ENG-WS-17,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-06380,2026-09-23T02:19:30Z,ENG-WS-17,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-06651,2026-09-23T02:20:00Z,HR-WS-08,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-05274,2026-09-23T02:20:14Z,MGMT-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-04668,2026-09-23T02:21:11Z,FIN-WS-09,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-04275,2026-09-23T02:21:16Z,DC-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-09747,2026-09-23T02:22:05Z,APP-06,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-00892,2026-09-23T02:22:45Z,FIN-WS-09,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-06832,2026-09-23T02:22:49Z,DC-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-04658,2026-09-23T02:23:03Z,HR-WS-08,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-03064,2026-09-23T02:23:18Z,MGMT-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-02643,2026-09-23T02:23:32Z,HR-WS-08,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-04044,2026-09-23T02:24:39Z,HR-WS-22,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-07072,2026-09-23T02:25:48Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-08870,2026-09-23T02:27:21Z,MGMT-01,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-02173,2026-09-23T02:28:17Z,DC-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-06064,2026-09-23T02:29:11Z,FIN-WS-09,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-01616,2026-09-23T02:29:24Z,HR-WS-08,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-01135,2026-09-23T02:31:46Z,APP-06,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-06948,2026-09-23T02:31:55Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-01276,2026-09-23T02:32:22Z,HR-WS-08,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-08038,2026-09-23T02:32:57Z,PATCH-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-08935,2026-09-23T02:33:20Z,APP-06,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-02294,2026-09-23T02:33:35Z,PATCH-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-04179,2026-09-23T02:34:09Z,ENG-WS-17,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-04417,2026-09-23T02:34:46Z,APP-06,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-01007,2026-09-23T02:35:20Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-07187,2026-09-23T02:35:40Z,ENG-WS-17,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-09205,2026-09-23T02:37:05Z,DC-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-08923,2026-09-23T02:37:06Z,FIN-WS-09,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-08177,2026-09-23T02:37:24Z,HR-WS-08,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-00783,2026-09-23T02:37:31Z,DC-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-01889,2026-09-23T02:37:46Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-07640,2026-09-23T02:38:41Z,ENG-WS-17,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-06606,2026-09-23T02:38:43Z,HR-WS-08,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-08680,2026-09-23T02:38:43Z,FIN-WS-09,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-01233,2026-09-23T02:39:35Z,HR-WS-08,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-04060,2026-09-23T02:40:01Z,DC-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-06229,2026-09-23T02:40:21Z,DC-01,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-07453,2026-09-23T02:41:13Z,APP-06,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-04325,2026-09-23T02:41:50Z,FIN-WS-09,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-02660,2026-09-23T02:43:22Z,FIN-WS-09,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-07939,2026-09-23T02:43:38Z,PATCH-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-08792,2026-09-23T02:43:46Z,ENG-WS-17,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-08516,2026-09-23T02:44:13Z,HR-WS-22,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-01184,2026-09-23T02:44:30Z,ENG-WS-17,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-06570,2026-09-23T02:45:03Z,HR-WS-22,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-09764,2026-09-23T02:45:13Z,PATCH-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-03953,2026-09-23T02:46:30Z,HR-WS-08,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-00000,2026-09-23T02:47:51Z,HR-WS-22,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-04248,2026-09-23T02:48:26Z,DC-01,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-07706,2026-09-23T02:48:27Z,APP-06,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-04558,2026-09-23T02:51:55Z,MGMT-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-07164,2026-09-23T02:52:19Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07736,2026-09-23T02:52:48Z,DC-01,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-09534,2026-09-23T02:52:56Z,HR-WS-08,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-03397,2026-09-23T02:53:09Z,HR-WS-08,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-07596,2026-09-23T02:53:16Z,ENG-WS-17,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-02274,2026-09-23T02:53:44Z,HR-WS-08,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-05843,2026-09-23T02:54:24Z,HR-WS-08,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-09700,2026-09-23T02:54:24Z,HR-WS-22,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-00050,2026-09-23T02:56:11Z,MGMT-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-06972,2026-09-23T02:56:11Z,HR-WS-22,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-01870,2026-09-23T02:56:40Z,PATCH-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-07849,2026-09-23T02:57:11Z,HR-WS-08,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-03583,2026-09-23T02:57:34Z,DC-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07934,2026-09-23T02:58:28Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-02566,2026-09-23T02:58:39Z,HR-WS-22,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-05431,2026-09-23T02:58:47Z,DC-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-06449,2026-09-23T02:59:04Z,HR-WS-22,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-04361,2026-09-23T03:00:33Z,HR-WS-22,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-01489,2026-09-23T03:01:13Z,HR-WS-22,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-03624,2026-09-23T03:01:47Z,HR-WS-08,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-03452,2026-09-23T03:02:08Z,HR-WS-22,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-00662,2026-09-23T03:02:46Z,APP-06,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-04580,2026-09-23T03:03:47Z,FIN-WS-09,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-03353,2026-09-23T03:04:18Z,DC-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-01134,2026-09-23T03:04:51Z,FIN-WS-09,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-01382,2026-09-23T03:05:39Z,HR-WS-08,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-01874,2026-09-23T03:06:08Z,FIN-WS-09,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-03952,2026-09-23T03:06:47Z,APP-06,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-00796,2026-09-23T03:07:08Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-09823,2026-09-23T03:08:07Z,FIN-WS-09,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05944,2026-09-23T03:09:15Z,DC-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-06306,2026-09-23T03:09:24Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-04434,2026-09-23T03:09:49Z,PATCH-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-01843,2026-09-23T03:09:58Z,DC-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-05469,2026-09-23T03:10:18Z,DC-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-07777,2026-09-23T03:10:35Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07273,2026-09-23T03:11:01Z,MGMT-01,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-01587,2026-09-23T03:12:10Z,FIN-WS-09,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05878,2026-09-23T03:12:49Z,HR-WS-08,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-01149,2026-09-23T03:13:33Z,FIN-WS-09,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-09071,2026-09-23T03:14:00Z,HR-WS-08,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-00995,2026-09-23T03:14:44Z,HR-WS-22,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-09820,2026-09-23T03:14:54Z,ENG-WS-17,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-03674,2026-09-23T03:14:57Z,MGMT-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-07169,2026-09-23T03:15:40Z,FIN-WS-09,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-05884,2026-09-23T03:17:01Z,HR-WS-08,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-04992,2026-09-23T03:17:05Z,HR-WS-22,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-04182,2026-09-23T03:17:22Z,APP-06,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-03141,2026-09-23T03:17:41Z,ENG-WS-17,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-00895,2026-09-23T03:17:55Z,PATCH-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-05142,2026-09-23T03:18:03Z,HR-WS-22,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-02505,2026-09-23T03:18:23Z,MGMT-01,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-01920,2026-09-23T03:19:41Z,ENG-WS-17,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-08384,2026-09-23T03:19:44Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-09829,2026-09-23T03:19:46Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-06044,2026-09-23T03:19:49Z,HR-WS-22,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-05608,2026-09-23T03:20:11Z,DC-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-00887,2026-09-23T03:21:16Z,ENG-WS-17,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-00949,2026-09-23T03:23:20Z,FIN-WS-09,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-09729,2026-09-23T03:23:40Z,PATCH-01,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-03147,2026-09-23T03:23:57Z,DC-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-03477,2026-09-23T03:24:03Z,PATCH-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-04607,2026-09-23T03:24:26Z,HR-WS-22,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-03482,2026-09-23T03:24:49Z,MGMT-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-09293,2026-09-23T03:24:52Z,APP-06,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-03350,2026-09-23T03:25:28Z,HR-WS-08,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-09649,2026-09-23T03:25:36Z,APP-06,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-00534,2026-09-23T03:26:03Z,FIN-WS-09,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-02675,2026-09-23T03:26:04Z,DC-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-04998,2026-09-23T03:26:42Z,MGMT-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-01277,2026-09-23T03:27:36Z,APP-06,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-01407,2026-09-23T03:28:17Z,HR-WS-08,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05575,2026-09-23T03:28:17Z,HR-WS-08,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-03230,2026-09-23T03:29:13Z,HR-WS-08,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-07756,2026-09-23T03:30:02Z,HR-WS-08,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-00608,2026-09-23T03:30:33Z,HR-WS-22,ACME\\lchen,Teams,approved target,approved startup,approved,benign
