id,_time,host,user,service,display,image_path,account,creator,provenance,classification
SVC-N-02117,2026-09-22T10:42:12Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02717,2026-09-22T10:42:47Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09331,2026-09-22T10:43:10Z,APP-06,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09464,2026-09-22T10:43:26Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09523,2026-09-22T10:43:29Z,APP-06,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05125,2026-09-22T10:44:10Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06167,2026-09-22T10:46:59Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03802,2026-09-22T10:47:11Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00046,2026-09-22T10:47:26Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04283,2026-09-22T10:48:53Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03098,2026-09-22T10:49:26Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04014,2026-09-22T10:50:40Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00548,2026-09-22T10:50:47Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07810,2026-09-22T10:51:13Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02568,2026-09-22T10:51:31Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05843,2026-09-22T10:52:22Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03394,2026-09-22T10:52:34Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02246,2026-09-22T10:52:37Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02423,2026-09-22T10:52:42Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09454,2026-09-22T10:53:14Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06331,2026-09-22T10:53:18Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01118,2026-09-22T10:54:00Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04903,2026-09-22T10:54:28Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00364,2026-09-22T10:54:30Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02372,2026-09-22T10:55:00Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04115,2026-09-22T10:56:20Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03658,2026-09-22T10:56:43Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06207,2026-09-22T10:57:19Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07532,2026-09-22T10:57:49Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04069,2026-09-22T10:58:20Z,DC-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08641,2026-09-22T10:58:20Z,DC-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05249,2026-09-22T10:58:47Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07393,2026-09-22T10:59:31Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05656,2026-09-22T10:59:36Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09858,2026-09-22T10:59:41Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01442,2026-09-22T11:00:43Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05223,2026-09-22T11:00:58Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05491,2026-09-22T11:02:43Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04935,2026-09-22T11:03:17Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07677,2026-09-22T11:03:22Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07508,2026-09-22T11:03:30Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00536,2026-09-22T11:03:42Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07236,2026-09-22T11:03:44Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06505,2026-09-22T11:04:06Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09625,2026-09-22T11:04:09Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04149,2026-09-22T11:05:12Z,ENG-WS-17,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08283,2026-09-22T11:05:55Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04938,2026-09-22T11:07:21Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08241,2026-09-22T11:08:10Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01160,2026-09-22T11:08:39Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02811,2026-09-22T11:08:59Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01342,2026-09-22T11:09:56Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09072,2026-09-22T11:10:20Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03954,2026-09-22T11:12:52Z,APP-06,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08741,2026-09-22T11:12:57Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03291,2026-09-22T11:13:10Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02854,2026-09-22T11:13:33Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07864,2026-09-22T11:14:02Z,APP-06,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06306,2026-09-22T11:14:05Z,HR-WS-08,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02597,2026-09-22T11:14:07Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07257,2026-09-22T11:14:13Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00108,2026-09-22T11:14:27Z,DC-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08343,2026-09-22T11:15:35Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05096,2026-09-22T11:16:03Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00298,2026-09-22T11:17:14Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01478,2026-09-22T11:17:14Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07750,2026-09-22T11:18:12Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05971,2026-09-22T11:18:57Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08407,2026-09-22T11:20:34Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06124,2026-09-22T11:20:48Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03228,2026-09-22T11:20:56Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09238,2026-09-22T11:21:36Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06429,2026-09-22T11:21:43Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04975,2026-09-22T11:22:28Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01509,2026-09-22T11:22:53Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00601,2026-09-22T11:22:57Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00922,2026-09-22T11:23:46Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08557,2026-09-22T11:23:58Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02159,2026-09-22T11:24:57Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06781,2026-09-22T11:25:24Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04480,2026-09-22T11:27:32Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05027,2026-09-22T11:28:53Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04857,2026-09-22T11:29:16Z,DC-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01581,2026-09-22T11:30:08Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08840,2026-09-22T11:30:38Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00308,2026-09-22T11:30:48Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09151,2026-09-22T11:33:12Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08812,2026-09-22T11:33:27Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00716,2026-09-22T11:34:15Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01973,2026-09-22T11:35:50Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08254,2026-09-22T11:36:27Z,HR-WS-08,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01721,2026-09-22T11:37:06Z,MGMT-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03076,2026-09-22T11:37:37Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00540,2026-09-22T11:38:04Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02111,2026-09-22T11:38:23Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09327,2026-09-22T11:39:51Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02209,2026-09-22T11:40:08Z,HR-WS-22,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07846,2026-09-22T11:40:27Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06770,2026-09-22T11:40:42Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02177,2026-09-22T11:42:04Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07612,2026-09-22T11:42:34Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00693,2026-09-22T11:43:08Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00162,2026-09-22T11:43:11Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03890,2026-09-22T11:43:26Z,MGMT-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06717,2026-09-22T11:45:01Z,PATCH-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06024,2026-09-22T11:45:02Z,ENG-WS-17,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02368,2026-09-22T11:45:19Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08713,2026-09-22T11:45:19Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-09899,2026-09-22T11:46:05Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00367,2026-09-22T11:46:59Z,PATCH-01,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00983,2026-09-22T11:47:55Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08507,2026-09-22T11:49:23Z,APP-06,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-01133,2026-09-22T11:49:37Z,HR-WS-22,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02825,2026-09-22T11:49:46Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08432,2026-09-22T11:51:00Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02670,2026-09-22T11:51:07Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06062,2026-09-22T11:51:22Z,DC-01,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-08764,2026-09-22T11:52:02Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-07676,2026-09-22T11:52:08Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03137,2026-09-22T11:52:33Z,HR-WS-22,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06611,2026-09-22T11:53:14Z,PATCH-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00810,2026-09-22T11:53:18Z,HR-WS-08,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00352,2026-09-22T11:53:42Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-06634,2026-09-22T11:54:34Z,MGMT-01,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-03799,2026-09-22T11:54:38Z,FIN-WS-09,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-04601,2026-09-22T11:54:40Z,APP-06,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-05937,2026-09-22T11:54:52Z,FIN-WS-09,SYSTEM,ACMEInventory,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-00117,2026-09-22T11:54:58Z,FIN-WS-09,SYSTEM,Spooler,approved service,approved path,LocalSystem,endpoint management,approved,benign
SVC-N-02860,2026-09-22T11:55:22Z,ENG-WS-17,SYSTEM,BackupAgent,approved service,approved path,LocalSystem,endpoint management,approved,benign
