id,_time,host,user,signal,severity,classification
CAP-N-02223,2026-09-23T01:29:37Z,HR-WS-08,ACME\\mgarcia,admin task review,low,context
CAP-N-09040,2026-09-23T01:29:40Z,PATCH-01,ACME\\lchen,admin task review,low,context
CAP-N-07453,2026-09-23T01:29:52Z,HR-WS-08,ACME\\svc_patch,admin task review,low,context
CAP-N-08541,2026-09-23T01:31:13Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-08355,2026-09-23T01:31:38Z,MGMT-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-05676,2026-09-23T01:32:01Z,ENG-WS-17,ACME\\lchen,startup inventory,low,context
CAP-N-07691,2026-09-23T01:33:12Z,ENG-WS-17,SYSTEM,service inventory,medium,context
CAP-N-01690,2026-09-23T01:33:15Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-09436,2026-09-23T01:33:31Z,MGMT-01,ACME\\lchen,admin task review,medium,context
CAP-N-02748,2026-09-23T01:33:58Z,ENG-WS-17,ACME\\jsmith,startup inventory,low,context
CAP-N-03050,2026-09-23T01:34:29Z,HR-WS-08,ACME\\svc_patch,startup inventory,low,context
CAP-N-09255,2026-09-23T01:34:58Z,HR-WS-22,ACME\\jsmith,startup inventory,low,context
CAP-N-07689,2026-09-23T01:35:02Z,DC-01,ACME\\lchen,startup inventory,medium,context
CAP-N-02204,2026-09-23T01:35:16Z,APP-06,ACME\\jsmith,admin task review,low,context
CAP-N-03117,2026-09-23T01:35:48Z,HR-WS-08,ACME\\svc_patch,admin task review,low,context
CAP-N-04968,2026-09-23T01:35:48Z,HR-WS-08,ACME\\mgarcia,service inventory,medium,context
CAP-N-04336,2026-09-23T01:36:19Z,PATCH-01,SYSTEM,admin task review,medium,context
CAP-N-00244,2026-09-23T01:36:54Z,MGMT-01,ACME\\svc_patch,admin task review,low,context
CAP-N-00879,2026-09-23T01:37:14Z,PATCH-01,ACME\\jsmith,service inventory,medium,context
CAP-N-08583,2026-09-23T01:37:14Z,MGMT-01,ACME\\lchen,startup inventory,low,context
CAP-N-04097,2026-09-23T01:37:19Z,MGMT-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-03092,2026-09-23T01:37:28Z,PATCH-01,ACME\\jsmith,admin task review,low,context
CAP-N-02731,2026-09-23T01:38:14Z,DC-01,ACME\\lchen,startup inventory,low,context
CAP-N-05104,2026-09-23T01:39:01Z,HR-WS-08,ACME\\lchen,startup inventory,low,context
CAP-N-07410,2026-09-23T01:40:41Z,MGMT-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-01979,2026-09-23T01:40:44Z,DC-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-04487,2026-09-23T01:41:10Z,HR-WS-22,ACME\\svc_patch,startup inventory,medium,context
CAP-N-07649,2026-09-23T01:41:27Z,FIN-WS-09,ACME\\jsmith,admin task review,medium,context
CAP-N-04204,2026-09-23T01:41:57Z,FIN-WS-09,ACME\\mgarcia,service inventory,medium,context
CAP-N-03427,2026-09-23T01:42:21Z,PATCH-01,ACME\\jsmith,admin task review,low,context
CAP-N-01376,2026-09-23T01:42:34Z,FIN-WS-09,ACME\\jsmith,service inventory,low,context
CAP-N-02992,2026-09-23T01:44:20Z,HR-WS-22,ACME\\mgarcia,startup inventory,medium,context
CAP-N-04960,2026-09-23T01:45:04Z,FIN-WS-09,ACME\\mgarcia,service inventory,low,context
CAP-N-02163,2026-09-23T01:45:17Z,HR-WS-08,ACME\\svc_patch,service inventory,low,context
CAP-N-09333,2026-09-23T01:45:24Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-01532,2026-09-23T01:47:41Z,HR-WS-22,ACME\\svc_patch,service inventory,medium,context
CAP-N-06298,2026-09-23T01:47:43Z,ENG-WS-17,SYSTEM,service inventory,medium,context
CAP-N-00229,2026-09-23T01:47:45Z,MGMT-01,ACME\\mgarcia,service inventory,low,context
CAP-N-08676,2026-09-23T01:48:15Z,APP-06,ACME\\lchen,admin task review,medium,context
CAP-N-05992,2026-09-23T01:48:25Z,MGMT-01,SYSTEM,admin task review,low,context
CAP-N-02746,2026-09-23T01:49:01Z,HR-WS-22,ACME\\lchen,startup inventory,medium,context
CAP-N-09330,2026-09-23T01:49:32Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-01136,2026-09-23T01:50:43Z,MGMT-01,SYSTEM,service inventory,low,context
CAP-N-09535,2026-09-23T01:50:57Z,MGMT-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-05470,2026-09-23T01:51:30Z,DC-01,SYSTEM,admin task review,low,context
CAP-N-09784,2026-09-23T01:52:02Z,ENG-WS-17,SYSTEM,service inventory,medium,context
CAP-N-02173,2026-09-23T01:52:25Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-06520,2026-09-23T01:52:36Z,HR-WS-22,ACME\\jsmith,admin task review,low,context
CAP-N-08798,2026-09-23T01:53:07Z,DC-01,ACME\\jsmith,admin task review,medium,context
CAP-N-03177,2026-09-23T01:53:14Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-04103,2026-09-23T01:53:14Z,PATCH-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-01686,2026-09-23T01:53:28Z,ENG-WS-17,SYSTEM,startup inventory,low,context
CAP-N-06045,2026-09-23T01:53:36Z,APP-06,ACME\\lchen,admin task review,medium,context
CAP-N-01095,2026-09-23T01:53:39Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-06095,2026-09-23T01:54:23Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-09822,2026-09-23T01:54:50Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-07828,2026-09-23T01:54:57Z,PATCH-01,SYSTEM,service inventory,low,context
CAP-N-02262,2026-09-23T01:55:44Z,ENG-WS-17,ACME\\mgarcia,service inventory,medium,context
CAP-N-03441,2026-09-23T01:56:19Z,HR-WS-22,ACME\\mgarcia,admin task review,medium,context
CAP-N-07480,2026-09-23T01:56:40Z,HR-WS-22,ACME\\mgarcia,startup inventory,medium,context
CAP-N-00006,2026-09-23T01:58:48Z,MGMT-01,SYSTEM,startup inventory,medium,context
CAP-N-03115,2026-09-23T01:59:56Z,PATCH-01,ACME\\mgarcia,admin task review,low,context
CAP-N-05588,2026-09-23T02:00:21Z,APP-06,SYSTEM,service inventory,low,context
CAP-N-03475,2026-09-23T02:00:48Z,APP-06,ACME\\svc_patch,admin task review,low,context
CAP-N-01019,2026-09-23T02:00:53Z,HR-WS-22,ACME\\jsmith,startup inventory,medium,context
CAP-N-04332,2026-09-23T02:01:27Z,DC-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-03373,2026-09-23T02:02:18Z,DC-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-04255,2026-09-23T02:02:20Z,APP-06,ACME\\jsmith,startup inventory,low,context
CAP-N-08317,2026-09-23T02:02:43Z,APP-06,ACME\\svc_patch,service inventory,low,context
CAP-N-08072,2026-09-23T02:04:51Z,MGMT-01,ACME\\jsmith,admin task review,low,context
CAP-N-05091,2026-09-23T02:05:05Z,FIN-WS-09,ACME\\mgarcia,startup inventory,low,context
CAP-N-03619,2026-09-23T02:05:12Z,FIN-WS-09,ACME\\lchen,service inventory,medium,context
CAP-N-08782,2026-09-23T02:05:29Z,DC-01,ACME\\jsmith,service inventory,medium,context
CAP-N-00173,2026-09-23T02:06:25Z,APP-06,ACME\\mgarcia,startup inventory,medium,context
CAP-N-05463,2026-09-23T02:06:37Z,MGMT-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-00619,2026-09-23T02:06:39Z,DC-01,ACME\\mgarcia,admin task review,medium,context
CAP-N-08522,2026-09-23T02:08:44Z,PATCH-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-01384,2026-09-23T02:08:54Z,DC-01,ACME\\mgarcia,service inventory,low,context
CAP-N-03327,2026-09-23T02:09:17Z,DC-01,ACME\\mgarcia,service inventory,low,context
CAP-N-09004,2026-09-23T02:09:32Z,HR-WS-22,ACME\\jsmith,service inventory,low,context
CAP-N-08558,2026-09-23T02:09:40Z,PATCH-01,ACME\\lchen,service inventory,medium,context
CAP-N-06511,2026-09-23T02:10:21Z,HR-WS-22,SYSTEM,service inventory,low,context
CAP-N-04955,2026-09-23T02:10:32Z,MGMT-01,ACME\\jsmith,service inventory,medium,context
CAP-N-07851,2026-09-23T02:11:19Z,HR-WS-22,SYSTEM,admin task review,low,context
CAP-N-00175,2026-09-23T02:13:20Z,FIN-WS-09,ACME\\lchen,admin task review,low,context
CAP-N-07728,2026-09-23T02:13:22Z,HR-WS-08,ACME\\lchen,admin task review,medium,context
CAP-N-07626,2026-09-23T02:13:26Z,ENG-WS-17,ACME\\svc_patch,admin task review,medium,context
CAP-N-06179,2026-09-23T02:14:03Z,HR-WS-08,ACME\\jsmith,startup inventory,medium,context
CAP-N-05526,2026-09-23T02:15:13Z,HR-WS-22,ACME\\lchen,admin task review,medium,context
CAP-N-00131,2026-09-23T02:15:24Z,DC-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-06241,2026-09-23T02:15:49Z,HR-WS-22,ACME\\svc_patch,service inventory,medium,context
CAP-N-07203,2026-09-23T02:16:00Z,FIN-WS-09,ACME\\svc_patch,admin task review,low,context
CAP-N-07659,2026-09-23T02:16:31Z,FIN-WS-09,ACME\\mgarcia,service inventory,medium,context
CAP-N-09111,2026-09-23T02:17:04Z,HR-WS-08,ACME\\lchen,startup inventory,medium,context
CAP-N-02489,2026-09-23T02:18:23Z,APP-06,SYSTEM,startup inventory,medium,context
CAP-N-06137,2026-09-23T02:19:12Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-05322,2026-09-23T02:19:42Z,PATCH-01,SYSTEM,startup inventory,low,context
CAP-N-06918,2026-09-23T02:20:07Z,DC-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-08048,2026-09-23T02:20:16Z,HR-WS-08,ACME\\jsmith,admin task review,medium,context
CAP-N-08122,2026-09-23T02:22:02Z,FIN-WS-09,ACME\\svc_patch,startup inventory,medium,context
CAP-N-07967,2026-09-23T02:23:19Z,HR-WS-08,ACME\\mgarcia,service inventory,medium,context
CAP-N-01677,2026-09-23T02:24:58Z,MGMT-01,SYSTEM,admin task review,medium,context
CAP-N-04875,2026-09-23T02:25:13Z,DC-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-09059,2026-09-23T02:25:59Z,FIN-WS-09,SYSTEM,admin task review,medium,context
CAP-N-04088,2026-09-23T02:26:06Z,PATCH-01,SYSTEM,admin task review,medium,context
CAP-N-08530,2026-09-23T02:26:23Z,FIN-WS-09,ACME\\jsmith,service inventory,medium,context
CAP-N-05068,2026-09-23T02:26:42Z,HR-WS-08,ACME\\lchen,admin task review,medium,context
CAP-N-05472,2026-09-23T02:26:57Z,HR-WS-08,ACME\\svc_patch,service inventory,medium,context
CAP-N-05112,2026-09-23T02:27:19Z,ENG-WS-17,ACME\\jsmith,startup inventory,low,context
CAP-N-03526,2026-09-23T02:27:29Z,ENG-WS-17,ACME\\svc_patch,admin task review,medium,context
CAP-N-07517,2026-09-23T02:27:55Z,ENG-WS-17,ACME\\jsmith,service inventory,low,context
CAP-N-00174,2026-09-23T02:27:56Z,HR-WS-22,ACME\\jsmith,service inventory,low,context
CAP-N-01542,2026-09-23T02:29:23Z,HR-WS-22,ACME\\jsmith,startup inventory,medium,context
CAP-N-04299,2026-09-23T02:30:07Z,HR-WS-22,ACME\\mgarcia,service inventory,low,context
CAP-N-04290,2026-09-23T02:30:37Z,DC-01,ACME\\jsmith,startup inventory,low,context
CAP-N-00150,2026-09-23T02:30:47Z,PATCH-01,ACME\\lchen,startup inventory,medium,context
CAP-N-01593,2026-09-23T02:31:10Z,PATCH-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-02017,2026-09-23T02:31:34Z,APP-06,ACME\\mgarcia,startup inventory,medium,context
CAP-N-05273,2026-09-23T02:31:52Z,DC-01,SYSTEM,startup inventory,low,context
CAP-N-04898,2026-09-23T02:32:44Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-01557,2026-09-23T02:33:37Z,DC-01,ACME\\jsmith,service inventory,medium,context
CAP-N-05910,2026-09-23T02:35:01Z,HR-WS-22,ACME\\svc_patch,admin task review,medium,context
CAP-N-08680,2026-09-23T02:35:12Z,ENG-WS-17,ACME\\svc_patch,startup inventory,medium,context
CAP-N-07718,2026-09-23T02:35:40Z,MGMT-01,ACME\\jsmith,service inventory,medium,context
CAP-N-07394,2026-09-23T02:36:14Z,HR-WS-08,ACME\\lchen,startup inventory,low,context
CAP-N-01882,2026-09-23T02:36:48Z,FIN-WS-09,ACME\\jsmith,startup inventory,medium,context
CAP-N-05662,2026-09-23T02:37:34Z,MGMT-01,ACME\\lchen,admin task review,low,context
CAP-N-07116,2026-09-23T02:37:42Z,HR-WS-22,ACME\\jsmith,admin task review,low,context
CAP-N-05847,2026-09-23T02:37:53Z,MGMT-01,ACME\\svc_patch,admin task review,low,context
CAP-N-07063,2026-09-23T02:38:23Z,FIN-WS-09,ACME\\jsmith,service inventory,low,context
CAP-N-07586,2026-09-23T02:38:55Z,HR-WS-08,ACME\\svc_patch,admin task review,medium,context
CAP-N-02026,2026-09-23T02:39:43Z,MGMT-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-05314,2026-09-23T02:39:44Z,PATCH-01,ACME\\lchen,service inventory,medium,context
CAP-N-05789,2026-09-23T02:39:48Z,ENG-WS-17,ACME\\mgarcia,admin task review,low,context
CAP-N-07243,2026-09-23T02:40:42Z,HR-WS-22,ACME\\svc_patch,service inventory,low,context
CAP-N-08845,2026-09-23T02:40:58Z,HR-WS-08,SYSTEM,admin task review,medium,context
CAP-N-00643,2026-09-23T02:41:18Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-03059,2026-09-23T02:41:35Z,FIN-WS-09,ACME\\mgarcia,startup inventory,low,context
CAP-N-06618,2026-09-23T02:42:09Z,FIN-WS-09,ACME\\svc_patch,admin task review,medium,context
CAP-N-00024,2026-09-23T02:42:44Z,HR-WS-08,ACME\\lchen,admin task review,low,context
CAP-N-01976,2026-09-23T02:43:04Z,APP-06,ACME\\lchen,admin task review,medium,context
CAP-N-06342,2026-09-23T02:43:29Z,ENG-WS-17,ACME\\lchen,admin task review,medium,context
CAP-N-06516,2026-09-23T02:44:15Z,APP-06,SYSTEM,admin task review,low,context
CAP-N-06653,2026-09-23T02:44:41Z,ENG-WS-17,ACME\\jsmith,admin task review,low,context
CAP-N-06562,2026-09-23T02:44:56Z,ENG-WS-17,ACME\\lchen,startup inventory,low,context
CAP-N-00420,2026-09-23T02:45:38Z,DC-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-00232,2026-09-23T02:46:48Z,HR-WS-22,ACME\\lchen,admin task review,medium,context
CAP-N-04568,2026-09-23T02:47:14Z,HR-WS-08,ACME\\lchen,startup inventory,low,context
CAP-N-05256,2026-09-23T02:47:48Z,MGMT-01,SYSTEM,admin task review,low,context
CAP-N-06217,2026-09-23T02:48:59Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-01874,2026-09-23T02:50:17Z,PATCH-01,ACME\\svc_patch,service inventory,low,context
CAP-N-03148,2026-09-23T02:50:23Z,ENG-WS-17,SYSTEM,service inventory,low,context
CAP-N-02496,2026-09-23T02:52:45Z,APP-06,ACME\\lchen,service inventory,medium,context
CAP-N-09675,2026-09-23T02:53:01Z,PATCH-01,ACME\\mgarcia,admin task review,low,context
CAP-N-03430,2026-09-23T02:53:24Z,MGMT-01,ACME\\lchen,service inventory,medium,context
CAP-N-08200,2026-09-23T02:54:11Z,HR-WS-08,SYSTEM,admin task review,low,context
CAP-N-03664,2026-09-23T02:54:30Z,ENG-WS-17,ACME\\svc_patch,admin task review,medium,context
CAP-N-00695,2026-09-23T02:54:32Z,FIN-WS-09,ACME\\lchen,startup inventory,low,context
CAP-N-05086,2026-09-23T02:55:11Z,MGMT-01,ACME\\svc_patch,admin task review,low,context
CAP-N-06759,2026-09-23T02:55:22Z,HR-WS-22,ACME\\lchen,startup inventory,low,context
CAP-N-03045,2026-09-23T02:55:48Z,MGMT-01,ACME\\jsmith,admin task review,medium,context
CAP-N-09540,2026-09-23T02:57:24Z,HR-WS-08,ACME\\svc_patch,service inventory,low,context
CAP-N-06418,2026-09-23T02:57:27Z,DC-01,ACME\\jsmith,admin task review,low,context
CAP-N-08261,2026-09-23T02:58:11Z,PATCH-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-01383,2026-09-23T02:58:22Z,ENG-WS-17,SYSTEM,admin task review,low,context
CAP-N-06855,2026-09-23T02:58:34Z,APP-06,ACME\\lchen,service inventory,low,context
CAP-N-04699,2026-09-23T02:59:41Z,FIN-WS-09,ACME\\mgarcia,startup inventory,low,context
CAP-N-01978,2026-09-23T02:59:42Z,ENG-WS-17,SYSTEM,admin task review,low,context
CAP-N-06917,2026-09-23T03:00:06Z,APP-06,ACME\\mgarcia,admin task review,low,context
CAP-N-06079,2026-09-23T03:00:17Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-09631,2026-09-23T03:01:14Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-01050,2026-09-23T03:01:16Z,MGMT-01,SYSTEM,admin task review,low,context
CAP-N-09657,2026-09-23T03:01:46Z,DC-01,SYSTEM,admin task review,medium,context
CAP-N-04597,2026-09-23T03:02:05Z,HR-WS-08,ACME\\lchen,admin task review,medium,context
CAP-N-09980,2026-09-23T03:02:05Z,HR-WS-08,ACME\\svc_patch,service inventory,medium,context
CAP-N-05347,2026-09-23T03:02:37Z,APP-06,ACME\\svc_patch,service inventory,medium,context
CAP-N-03600,2026-09-23T03:02:53Z,MGMT-01,ACME\\lchen,startup inventory,low,context
CAP-N-05842,2026-09-23T03:02:55Z,FIN-WS-09,ACME\\mgarcia,startup inventory,medium,context
CAP-N-07678,2026-09-23T03:02:57Z,MGMT-01,ACME\\jsmith,service inventory,low,context
CAP-N-06082,2026-09-23T03:03:13Z,MGMT-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-02187,2026-09-23T03:06:35Z,DC-01,SYSTEM,startup inventory,medium,context
CAP-N-02251,2026-09-23T03:06:48Z,FIN-WS-09,ACME\\mgarcia,admin task review,low,context
CAP-N-02501,2026-09-23T03:07:10Z,DC-01,ACME\\svc_patch,admin task review,low,context
CAP-N-05857,2026-09-23T03:08:22Z,HR-WS-22,ACME\\lchen,admin task review,medium,context
CAP-N-02757,2026-09-23T03:09:52Z,DC-01,SYSTEM,service inventory,low,context
CAP-N-06139,2026-09-23T03:09:58Z,PATCH-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-04064,2026-09-23T03:10:19Z,MGMT-01,ACME\\svc_patch,service inventory,low,context
CAP-N-08500,2026-09-23T03:10:43Z,PATCH-01,ACME\\jsmith,service inventory,medium,context
CAP-N-00432,2026-09-23T03:12:37Z,MGMT-01,ACME\\lchen,service inventory,low,context
CAP-N-04917,2026-09-23T03:12:43Z,HR-WS-22,ACME\\svc_patch,admin task review,medium,context
CAP-N-01938,2026-09-23T03:12:46Z,DC-01,ACME\\lchen,service inventory,low,context
CAP-N-07512,2026-09-23T03:13:15Z,FIN-WS-09,SYSTEM,admin task review,medium,context
CAP-N-00490,2026-09-23T03:13:23Z,ENG-WS-17,ACME\\jsmith,startup inventory,medium,context
CAP-N-05663,2026-09-23T03:14:42Z,HR-WS-22,ACME\\jsmith,service inventory,low,context
CAP-N-00907,2026-09-23T03:15:19Z,MGMT-01,SYSTEM,admin task review,medium,context
CAP-N-07245,2026-09-23T03:17:47Z,FIN-WS-09,ACME\\svc_patch,admin task review,medium,context
CAP-N-04751,2026-09-23T03:18:09Z,FIN-WS-09,ACME\\svc_patch,startup inventory,low,context
CAP-N-05727,2026-09-23T03:18:22Z,HR-WS-22,ACME\\svc_patch,admin task review,medium,context
CAP-N-06535,2026-09-23T03:18:39Z,MGMT-01,ACME\\mgarcia,service inventory,low,context
CAP-N-08633,2026-09-23T03:18:40Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-00072,2026-09-23T03:19:35Z,DC-01,ACME\\lchen,service inventory,medium,context
CAP-N-05209,2026-09-23T03:19:51Z,MGMT-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-08648,2026-09-23T03:19:54Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-00016,2026-09-23T03:20:05Z,PATCH-01,ACME\\jsmith,service inventory,low,context
CAP-N-03736,2026-09-23T03:20:20Z,PATCH-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-08682,2026-09-23T03:21:13Z,MGMT-01,ACME\\jsmith,admin task review,low,context
CAP-N-00274,2026-09-23T03:21:26Z,HR-WS-08,SYSTEM,admin task review,medium,context
CAP-N-09869,2026-09-23T03:22:35Z,HR-WS-08,ACME\\lchen,startup inventory,medium,context
CAP-N-03746,2026-09-23T03:24:21Z,FIN-WS-09,ACME\\jsmith,admin task review,low,context
CAP-N-09238,2026-09-23T03:27:14Z,HR-WS-08,ACME\\jsmith,admin task review,low,context
CAP-N-02151,2026-09-23T03:27:33Z,MGMT-01,ACME\\lchen,startup inventory,medium,context
CAP-N-07432,2026-09-23T03:28:10Z,PATCH-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-05037,2026-09-23T03:28:28Z,PATCH-01,ACME\\lchen,admin task review,medium,context
CAP-N-00260,2026-09-23T03:28:38Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-04192,2026-09-23T03:28:47Z,PATCH-01,ACME\\svc_patch,service inventory,low,context
CAP-N-08938,2026-09-23T03:29:13Z,DC-01,ACME\\lchen,service inventory,low,context
CAP-N-05048,2026-09-23T03:31:16Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-02549,2026-09-23T03:32:07Z,MGMT-01,SYSTEM,startup inventory,medium,context
CAP-N-06149,2026-09-23T03:33:13Z,MGMT-01,ACME\\jsmith,startup inventory,low,context
CAP-N-00941,2026-09-23T03:35:14Z,DC-01,SYSTEM,startup inventory,low,context
CAP-N-03753,2026-09-23T03:35:41Z,APP-06,ACME\\lchen,startup inventory,medium,context
CAP-N-01889,2026-09-23T03:36:14Z,HR-WS-08,ACME\\lchen,startup inventory,low,context
CAP-N-07240,2026-09-23T03:37:01Z,DC-01,ACME\\lchen,service inventory,low,context
CAP-N-03339,2026-09-23T03:37:33Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-09149,2026-09-23T03:38:01Z,APP-06,SYSTEM,service inventory,low,context
CAP-N-01404,2026-09-23T03:38:24Z,MGMT-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-08511,2026-09-23T03:38:48Z,ENG-WS-17,ACME\\mgarcia,startup inventory,medium,context
CAP-N-06120,2026-09-23T03:39:10Z,DC-01,ACME\\svc_patch,admin task review,low,context
CAP-N-03046,2026-09-23T03:39:15Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-01180,2026-09-23T03:40:32Z,HR-WS-08,ACME\\svc_patch,admin task review,medium,context
CAP-N-08087,2026-09-23T03:41:57Z,FIN-WS-09,ACME\\lchen,startup inventory,low,context
CAP-N-01357,2026-09-23T03:42:02Z,PATCH-01,ACME\\mgarcia,service inventory,low,context
CAP-N-01797,2026-09-23T03:42:25Z,APP-06,ACME\\mgarcia,service inventory,low,context
CAP-N-07616,2026-09-23T03:42:29Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-01997,2026-09-23T03:42:41Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-02925,2026-09-23T03:43:16Z,MGMT-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08361,2026-09-23T03:43:20Z,HR-WS-08,ACME\\jsmith,admin task review,low,context
CAP-N-04147,2026-09-23T03:45:53Z,MGMT-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-00616,2026-09-23T03:46:05Z,MGMT-01,ACME\\jsmith,startup inventory,low,context
CAP-N-02677,2026-09-23T03:46:17Z,HR-WS-08,SYSTEM,service inventory,medium,context
CAP-N-03518,2026-09-23T03:46:51Z,HR-WS-08,ACME\\jsmith,admin task review,medium,context
CAP-N-06693,2026-09-23T03:47:07Z,HR-WS-08,SYSTEM,service inventory,low,context
CAP-N-01116,2026-09-23T03:47:10Z,HR-WS-08,ACME\\svc_patch,admin task review,medium,context
CAP-N-02144,2026-09-23T03:49:05Z,MGMT-01,SYSTEM,admin task review,medium,context
CAP-N-04348,2026-09-23T03:50:47Z,HR-WS-22,SYSTEM,service inventory,low,context
CAP-N-02556,2026-09-23T03:50:50Z,FIN-WS-09,ACME\\jsmith,admin task review,low,context
