event_id,_time,host,user,action,file_path,sha256,source_process,source_process_id,signature_status,classification,note
FILE-01442,2026-08-10T05:38:42Z,VULN-SCAN-01,ACME\admin.rpatel,modify,C:\Ops\logs.zip,48ba6dd26912965d7d93a79d075989041b08b6c13fae117520a128cb2c52bea8,powershell.exe,11221,not_applicable,benign,routine file activity
FILE-00367,2026-08-10T05:40:05Z,DEPLOY-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,72cb024d4eae55f970b54fd4bdffdfe85854fa085098acb9eec60bd78cf05ea0,msiexec.exe,10551,signed,benign,routine file activity
FILE-00232,2026-08-10T05:47:54Z,VULN-SCAN-01,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,e4dfecae85c38203fe4b579826ea9199f8f1f2cd9872b4d06aefcb27534977a3,backup-agent.exe,13093,not_applicable,benign,routine file activity
FILE-00069,2026-08-10T05:55:07Z,VULN-SCAN-01,ACME\admin.jlee,read,C:\Ops\logs.zip,26d7d76a696fa760bc9379abd1bafd9c77ae8a0a282814fc7c1fccb333926d0a,backup-agent.exe,14041,not_applicable,benign,routine file activity
FILE-00863,2026-08-10T06:01:28Z,DEPLOY-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,7f90a3c211f454a29b6762dc6cca8b67fad806a75c882cafee2916bc1702436e,msiexec.exe,4777,not_applicable,benign,routine file activity
FILE-01284,2026-08-10T06:04:26Z,APP-API-02,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,3a7f0c499c4882aabc2555cc8aa2e73628874435dddf42bee9cc379c784005c5,backup-agent.exe,12486,signed,benign,routine file activity
FILE-00706,2026-08-10T06:18:48Z,WEB-EDGE-01,ACME\admin.jlee,modify,C:\Ops\logs.zip,7bb611c401178b77a3124b5de1897f03ca1e5c61dd94e4d4fca2f36c1d1d9c32,powershell.exe,10509,not_applicable,benign,routine file activity
FILE-01401,2026-08-10T06:18:52Z,DEPLOY-01,ACME\svc_deploy,create,C:\Windows\Temp\agent.log,a86421ca94464eb565dffbf4b5905d2565cde0b0f1ffb716f3a62cc3e4b96bb5,msiexec.exe,13434,not_applicable,benign,routine file activity
FILE-00699,2026-08-10T06:24:57Z,DEPLOY-01,ACME\svc_backup,read,C:\Windows\Temp\agent.log,2c42d804e9c8af36428b8dba40b70b0fe1a5e71bc8a3dc671fb0b03af6710f12,backup-agent.exe,11639,not_applicable,benign,routine file activity
FILE-00413,2026-08-10T06:25:33Z,DEPLOY-01,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,271a54a2f99a47fdc100feabf597a5d6cdac49e12067a996e6673db99b19efea,powershell.exe,5487,signed,benign,routine file activity
FILE-00665,2026-08-10T06:31:31Z,FILE-01,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,1dd97f57102d8e7e1df6de79c85b16810b470a96dcef312e9006c8f4eee93876,backup-agent.exe,12176,not_applicable,benign,routine file activity
FILE-01183,2026-08-10T06:33:36Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\Deploy\agent.msi,27db740f792cfe20d66d1587542cf8771dce554ce17c57ff2c2979b85e3e1b9c,powershell.exe,9132,signed,benign,routine file activity
FILE-00064,2026-08-10T06:34:21Z,FILE-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,fb1f602763b28f5be52ee706c2018547d0c41eca3f13afd81be3409cdd2a7a47,backup-agent.exe,11053,not_applicable,benign,routine file activity
FILE-00987,2026-08-10T06:40:00Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,763ee862f9d7f27bd9516c032d8462e0c626726bc80b1e8b3e83a069a150c990,backup-agent.exe,2196,not_applicable,benign,routine file activity
FILE-01031,2026-08-10T07:01:58Z,ADMIN-WS-07,ACME\svc_deploy,read,C:\Ops\logs.zip,7fdf81749183ff56bf4d7abb17c571632ce8b454903f9c9b7de6898df24c44be,powershell.exe,5252,not_applicable,benign,routine file activity
FILE-00263,2026-08-10T07:06:45Z,APP-API-02,ACME\admin.rpatel,read,C:\Ops\logs.zip,fbb505edacf0454d2e51fc703d72d6df1d5d045ae88716097416c8e1c5c02a85,msiexec.exe,7494,not_applicable,benign,routine file activity
FILE-01079,2026-08-10T07:08:33Z,VULN-SCAN-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,201689288f01954e877b338a861e1a20782b9e1929f80d312bf4939785e34c80,backup-agent.exe,8839,not_applicable,benign,routine file activity
FILE-00346,2026-08-10T07:12:05Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\Deploy\agent.msi,219708b7348294c25680f4f9bfdfb639188c538af536dff58eefa14b3aab838d,backup-agent.exe,5525,signed,benign,routine file activity
FILE-00347,2026-08-10T07:12:39Z,DEPLOY-01,ACME\svc_deploy,modify,C:\Windows\Temp\agent.log,463e1d39db04525730a6797eaf1b90ad6ff1674fb7bdb27041a563d7d8bc2800,powershell.exe,8612,not_applicable,benign,routine file activity
FILE-01281,2026-08-10T07:14:44Z,FILE-01,ACME\svc_backup,modify,C:\Deploy\agent.msi,5ce3c61af73f1587e1e8f36a9d0a8b70d62649e77b9d68df9f632625c061cf76,backup-agent.exe,4435,signed,benign,routine file activity
FILE-00020,2026-08-10T07:18:34Z,ADMIN-WS-11,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,7aa6ca40896f9a689af7f104ad737545ed0099191bd5f06de157b90bf1c5ca37,backup-agent.exe,2994,signed,benign,routine file activity
FILE-01467,2026-08-10T07:26:48Z,ADMIN-WS-11,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,153f6fec36966a8a272930d05a7268dfc2fffad71f9eff2699779ae6e7da59b4,msiexec.exe,1969,not_applicable,benign,routine file activity
FILE-00254,2026-08-10T07:38:56Z,ADMIN-WS-11,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,6227735c53c20691854b3d8415cd0db09203f17e3eeb4c21a6cdab8e4c9c446d,backup-agent.exe,3442,not_applicable,benign,routine file activity
FILE-01263,2026-08-10T07:57:55Z,APP-API-02,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,e752c6f070a4ea14be287cabc8003d5ba8194229b9f2dfbc8b6ec6b2403eb272,powershell.exe,13510,not_applicable,benign,routine file activity
FILE-00826,2026-08-10T07:58:43Z,WEB-EDGE-01,ACME\svc_deploy,create,C:\Windows\Temp\agent.log,8d9af6e30d0338d2213db01b3c735e3ddce51c9437a053632a46e780c2c976b1,backup-agent.exe,11935,not_applicable,benign,routine file activity
FILE-00910,2026-08-10T08:01:03Z,ADMIN-WS-07,ACME\svc_deploy,read,C:\ProgramData\Backup\state.db,144afc5e5d74a39ac9fe773c544013cf8d0c0638c016e0b72d3697e39e18b800,backup-agent.exe,4979,not_applicable,benign,routine file activity
FILE-01019,2026-08-10T08:04:03Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,d9fe1c1ff44291d34eeb953278571a454b830153ad5241d3569a51c50462dbe9,msiexec.exe,5108,not_applicable,benign,routine file activity
FILE-01475,2026-08-10T08:05:19Z,FILE-01,ACME\svc_backup,modify,C:\Ops\logs.zip,1203899e0cd0567e40c069f54cd717ed41071e3b4e4688f8d5320b8be972a640,msiexec.exe,2962,not_applicable,benign,routine file activity
FILE-01035,2026-08-10T08:19:53Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,cac4ced5a77e771c2d8de54b7b9d938cbc90db189fad952df1d045313d4a2820,backup-agent.exe,1233,not_applicable,benign,routine file activity
FILE-00891,2026-08-10T08:24:21Z,DEPLOY-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,fc6c24ab48092700cf1a8a7125d49ff1c144d5fc8713112f484ed543887d246c,powershell.exe,10180,not_applicable,benign,routine file activity
FILE-01095,2026-08-10T08:24:24Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Windows\Temp\agent.log,c13dee00679899799b34495951552e0878af9bc89c5b1db3b9d380d85eb4e45d,msiexec.exe,11818,not_applicable,benign,routine file activity
FILE-00575,2026-08-10T08:31:06Z,VULN-SCAN-01,ACME\admin.jlee,read,C:\ProgramData\Backup\state.db,ceeb9a14edc25f6537a2bf5cee0d1b89c8df4d1e0c5e526254fc45a40209a647,powershell.exe,3051,not_applicable,benign,routine file activity
FILE-01487,2026-08-10T08:42:05Z,VULN-SCAN-01,ACME\admin.jlee,modify,C:\Ops\logs.zip,4cb8103e1360c5f999e246bb7eba2dd13bfa8b71f0d43aca578acf047d43d31e,powershell.exe,12699,not_applicable,benign,routine file activity
FILE-01369,2026-08-10T08:48:07Z,FILE-01,ACME\svc_backup,read,C:\Ops\logs.zip,4ce112f65f1287396e83a4d366e79453235e80bf6da87598054539776e6a4fa2,backup-agent.exe,5076,not_applicable,benign,routine file activity
FILE-00523,2026-08-10T08:50:14Z,APP-API-02,ACME\svc_deploy,create,C:\ProgramData\Backup\state.db,95e479ed8832da706bd206e8f28adc4563d7cd1e68661a0049a3dbbf034eb886,powershell.exe,9498,not_applicable,benign,routine file activity
FILE-00547,2026-08-10T08:51:53Z,FILE-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,7717345d8ae6c510af69d1d4244492f37bf36399afa350b2bcffc1590b30d25d,backup-agent.exe,7608,not_applicable,benign,routine file activity
FILE-00261,2026-08-10T08:55:54Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\Deploy\agent.msi,e84010e47b50d4749384b7936ec5d83e2db7df70a1f39569c0988d8c1c291457,msiexec.exe,9637,signed,benign,routine file activity
FILE-01449,2026-08-10T09:02:15Z,ADMIN-WS-11,ACME\svc_backup,modify,C:\Deploy\agent.msi,8101885bd6bc8dc1ce7e9becd3902820a2e58405bc5b069645d08ab6badc8181,msiexec.exe,7423,signed,benign,routine file activity
FILE-00103,2026-08-10T09:18:50Z,FILE-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,16700e7f751d67e044e0f1c426908ef46d10fb6039b38c7e2d2c37b8a741b31b,powershell.exe,9474,not_applicable,benign,routine file activity
FILE-01417,2026-08-10T09:19:21Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,723511df827f6c45d3a17ccf5df6c54e83e41dbdd28d8dbe59a7e51f36fdfc1b,powershell.exe,4984,not_applicable,benign,routine file activity
FILE-00212,2026-08-10T09:38:35Z,ADMIN-WS-11,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,9946538a55bd822bd0b24a8e003a73a1331be47c693f65357243b7de1680c718,powershell.exe,7199,not_applicable,benign,routine file activity
FILE-00832,2026-08-10T10:00:35Z,ADMIN-WS-07,ACME\admin.rpatel,read,C:\ProgramData\Backup\state.db,28f8a4e5af29d988ada21ecdb60c867eaadc34d6433f21b812d6a62aa1bc1032,msiexec.exe,7081,not_applicable,benign,routine file activity
FILE-00883,2026-08-10T10:01:52Z,ADMIN-WS-11,ACME\admin.rpatel,read,C:\Deploy\agent.msi,4bff435445837484cf226e7afc74053e97d16ccd60042e40308d925ad917698f,powershell.exe,8235,signed,benign,routine file activity
FILE-01264,2026-08-10T10:29:22Z,FILE-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,8f7d92d5bea5a3e9d5bef65ac77c454c44ed24b5f69a202aff2169338d41d669,powershell.exe,2627,not_applicable,benign,routine file activity
FILE-00011,2026-08-10T10:34:35Z,ADMIN-WS-07,ACME\svc_deploy,read,C:\ProgramData\Backup\state.db,4e44e7a87b2f95d59563c9ec5739a359795faa851699a593025aeadb773bc748,backup-agent.exe,10094,not_applicable,benign,routine file activity
FILE-00611,2026-08-10T10:48:27Z,ADMIN-WS-07,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,d8ae1209509c1a76e23406f4a595f47a120c75fd94e9b638556a2639bb6f32db,powershell.exe,2513,not_applicable,benign,routine file activity
FILE-01485,2026-08-10T10:59:48Z,VULN-SCAN-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,e82c7cb26541a455e07bc9a522d5265d33ea1816df285a589f9c42758c2df426,backup-agent.exe,7663,not_applicable,benign,routine file activity
FILE-00540,2026-08-10T11:03:13Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,c68a524f3780c991f2b84b3be3770f11d8e49b6fc075ae4390ab3025a17c0c6a,msiexec.exe,11493,not_applicable,benign,routine file activity
FILE-00730,2026-08-10T11:03:34Z,DEPLOY-01,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,916b62498422a03700137987bda66261416a099c5d924189027e8af13c088e39,msiexec.exe,12447,not_applicable,benign,routine file activity
FILE-00505,2026-08-10T11:06:23Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,efb42ce1cb30c6f55165b93a5e03d9fb20f2ec8da187b2b15d5b7d53c5408364,backup-agent.exe,13720,signed,benign,routine file activity
FILE-01049,2026-08-10T11:20:56Z,ADMIN-WS-07,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,0b27a3bb8629d721c0ff67a43505f70fcf6c7878bf251e4e606eff02a263b957,msiexec.exe,13026,not_applicable,benign,routine file activity
FILE-00015,2026-08-10T11:28:14Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,b9859cb09f10ec67898f1a165c08321a86b6e1e08d33b63a969d857dceaf24f8,powershell.exe,1284,not_applicable,benign,routine file activity
FILE-00115,2026-08-10T11:39:46Z,VULN-SCAN-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,1700c5d4ae4aabc426470c7f3a77bec6f28aef9ca259faba6127f1f97d70b348,powershell.exe,1845,not_applicable,benign,routine file activity
FILE-00672,2026-08-10T11:42:23Z,ADMIN-WS-07,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,4bcb72877d889a061da0d3191cdc165c179efc4fd12fe2c14b5824b31eebd24f,powershell.exe,7290,not_applicable,benign,routine file activity
FILE-00101,2026-08-10T11:46:06Z,ADMIN-WS-07,ACME\svc_backup,read,C:\Windows\Temp\agent.log,968859aa1ae719d4b4632571b812fdb45a5d04af65cb6e0cd14e08b486efb289,msiexec.exe,8719,not_applicable,benign,routine file activity
FILE-00454,2026-08-10T11:50:19Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,9716c5fb3b9136c1df8b6bd20c0731eae4cd162bd181022a514c6d9aef3ef8c3,powershell.exe,3543,signed,benign,routine file activity
FILE-00251,2026-08-10T11:54:38Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Windows\Temp\agent.log,1c04368866c3ef19fa2d72f56ec215f3c823ec6634fc13d82152987b240146cc,msiexec.exe,4504,not_applicable,benign,routine file activity
FILE-00813,2026-08-10T11:54:39Z,APP-API-02,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,63fc03e4bcede239ba213c7f33e2218460d4c2e104aea5c96e0cb972c0e80e6f,msiexec.exe,9608,not_applicable,benign,routine file activity
FILE-01006,2026-08-10T12:12:50Z,FILE-01,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,841d5c2735da232ba291c1c17eff8294d40be5bf0c22cf48bc0ae40233620775,msiexec.exe,12261,not_applicable,benign,routine file activity
FILE-00282,2026-08-10T12:16:54Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,1486160a28e6f52f9b36a28857bb4eab90dba2b986c84e976bad05a4d55ca109,backup-agent.exe,13912,not_applicable,benign,routine file activity
FILE-00427,2026-08-10T12:21:57Z,WEB-EDGE-01,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,a0366197a8770ce71baa7f48c84ba7feed8d82dfb097374799d833477d4acda5,backup-agent.exe,6245,not_applicable,benign,routine file activity
FILE-00134,2026-08-10T12:28:26Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,create,C:\Ops\logs.zip,bb4a73242832d98ecc85a7a142826f10cf22d9ba0cba94b0f1c2231bfe0e23f7,backup-agent.exe,2845,not_applicable,benign,routine file activity
FILE-00539,2026-08-10T12:33:57Z,ADMIN-WS-07,ACME\admin.jlee,create,C:\ProgramData\Backup\state.db,c42fd4b1a610fbcc94a630e0fa24c2fb1f4526da8087c889c22c03f86723f4f1,msiexec.exe,11237,not_applicable,benign,routine file activity
FILE-00278,2026-08-10T12:51:17Z,ADMIN-WS-07,ACME\admin.rpatel,create,C:\Ops\logs.zip,dd6e29aed7a6a1049e8589e4ddaf4937a4523467c676dc67c0a0e55f56cdb302,msiexec.exe,11243,not_applicable,benign,routine file activity
FILE-00255,2026-08-10T13:06:47Z,VULN-SCAN-01,ACME\admin.rpatel,modify,C:\Ops\logs.zip,06a5a7c33099a93ad1accba4825c90f142f811d5634f1b6b7ab500ece28d167d,msiexec.exe,9872,not_applicable,benign,routine file activity
FILE-00259,2026-08-10T13:07:17Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,541b4a3c06869ba207ad7c73eddec1a67c2224021c293902eb5cb1ca3d12e867,msiexec.exe,9304,not_applicable,benign,routine file activity
FILE-00789,2026-08-10T13:10:38Z,ADMIN-WS-07,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,b6ea1a25b810f87a5fb92002fe1b66628827c2e980f3c5576f619dace1605018,msiexec.exe,12744,not_applicable,benign,routine file activity
FILE-00423,2026-08-10T13:22:51Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Deploy\agent.msi,15a9f351fdb9fb76988351da3dc414656119db6690cf01b24ad49d6a0cbae5a3,powershell.exe,3594,signed,benign,routine file activity
FILE-00651,2026-08-10T13:34:04Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\Ops\logs.zip,4ecd655521f66a7c17d8302d6743ee444125c6bd184b4ce14ee24945e00d3386,powershell.exe,4420,not_applicable,benign,routine file activity
FILE-00980,2026-08-10T13:41:27Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,ecb8f2c38e1bc96b3e7fc5ae4bea7e2aa9c41b2da8d4c8ffd23a9df8319316dc,powershell.exe,9773,not_applicable,benign,routine file activity
FILE-01290,2026-08-10T13:53:34Z,WEB-EDGE-01,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,1a39f0058079efbc34d73b8854b65c280449bc49242b38363e4441768e1b1d8d,backup-agent.exe,1355,not_applicable,benign,routine file activity
FILE-00985,2026-08-10T14:00:41Z,DEPLOY-01,ACME\admin.rpatel,modify,C:\ProgramData\Backup\state.db,f7767f503c4d058271952cdb7d3e4322c149f03d014e7fca793fccc305ed2234,msiexec.exe,1004,not_applicable,benign,routine file activity
FILE-00159,2026-08-10T14:02:56Z,ADMIN-WS-07,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,cda8802ab007500d7843dbc14e6e7f73d40a87d2790cb90dff508453495988cd,powershell.exe,6884,not_applicable,benign,routine file activity
FILE-00194,2026-08-10T14:18:28Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,f31970d458c002973f541e90accfe18640b378eafb641991e111685b0b538404,msiexec.exe,6934,signed,benign,routine file activity
FILE-00823,2026-08-10T14:21:57Z,ADMIN-WS-07,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,12e86443fe2944ed602edde8391e4c674a5d9c895ab2129fead47c7b67845e69,backup-agent.exe,11307,not_applicable,benign,routine file activity
FILE-00190,2026-08-10T14:22:46Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\Deploy\agent.msi,738b02a59f4f5c0d05d8c4745792bfcbff94fdba8f0ad1aa00db7b235392eca5,powershell.exe,13638,signed,benign,routine file activity
FILE-01266,2026-08-10T14:26:12Z,FILE-01,ACME\admin.jlee,read,C:\ProgramData\Backup\state.db,988ffe32ff3793dd8014f8f01f7a734a59413d57bcdf8b3d72afaf2454a951a1,msiexec.exe,3635,not_applicable,benign,routine file activity
FILE-01426,2026-08-10T14:28:57Z,DEPLOY-01,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,b400cea1230e9d36b3fd1bfe755f8dcb01ca4d31be820a4c8aea8b159f3289ad,backup-agent.exe,14603,not_applicable,benign,routine file activity
FILE-00262,2026-08-10T14:33:55Z,APP-API-02,ACME\admin.jlee,read,C:\Deploy\agent.msi,f42987609055c4bec37a47bc1f1c1b8d5b7979f69d5aaf1f15a2e9eb22d15214,backup-agent.exe,12258,signed,benign,routine file activity
FILE-01121,2026-08-10T14:35:59Z,VULN-SCAN-01,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,d5463cb3df8148247e5a27564adb1aa520392c79a5fea448728de13c59233dba,backup-agent.exe,2023,not_applicable,benign,routine file activity
FILE-01393,2026-08-10T15:00:16Z,DEPLOY-01,ACME\admin.rpatel,read,C:\ProgramData\Backup\state.db,542220d8afb5c59e01bbd4176f76cd59dfcfaab0473475adf5cf909ed050c6e6,backup-agent.exe,1973,not_applicable,benign,routine file activity
FILE-00337,2026-08-10T15:06:10Z,VULN-SCAN-01,ACME\svc_deploy,create,C:\Ops\logs.zip,f30b7b9d82512ec7859070dba65e3e56370faa3f0f8724bfb51413d742f7334d,msiexec.exe,9410,not_applicable,benign,routine file activity
FILE-01461,2026-08-10T15:06:26Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,4f677fb43412ede18ad8ed7505ad27e8350f42448ef55fbff9d58d764b387287,powershell.exe,12963,signed,benign,routine file activity
FILE-00798,2026-08-10T15:10:28Z,ADMIN-WS-11,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,32af7af7c34124b681cce57cfa7729c34ce7a3f7826f6bf6ed46991113435ea8,backup-agent.exe,1195,not_applicable,benign,routine file activity
FILE-00605,2026-08-10T15:18:48Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\agent.log,73b152767dae084af1d0b52c6a906d514d8b0dd3840f30b04bfa4c3c2768c04a,powershell.exe,3425,not_applicable,benign,routine file activity
FILE-00501,2026-08-10T15:21:24Z,ADMIN-WS-07,ACME\svc_backup,read,C:\Ops\logs.zip,9ff212e1d2b0fc754c2e96f1bc7a75eca4d48ec16531929a191c8cf0a8d4217d,msiexec.exe,4062,not_applicable,benign,routine file activity
FILE-01038,2026-08-10T15:21:40Z,DEPLOY-01,ACME\svc_deploy,create,C:\ProgramData\Backup\state.db,db2fcaa0f92e4aea3b878b8da72efbdf4a7f2166c9c4b09b00757d9d702af0a9,powershell.exe,9589,not_applicable,benign,routine file activity
FILE-01210,2026-08-10T15:25:42Z,VULN-SCAN-01,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,921ef5c11bc83519e3ca6bf2cf3ea1454e03caee1d03f9d35b52a4d92abb0dc1,msiexec.exe,1291,not_applicable,benign,routine file activity
FILE-00530,2026-08-10T15:33:30Z,DEPLOY-01,ACME\svc_deploy,create,C:\ProgramData\Backup\state.db,3abd80d0f4a12a1d2e3f6eceace8bb8024279a55678d4ffbd8ed616dd8b7559f,msiexec.exe,7235,not_applicable,benign,routine file activity
FILE-00077,2026-08-10T15:59:19Z,FILE-01,ACME\admin.jlee,read,C:\Windows\Temp\agent.log,22cffb3a69529563b5dcb127066926a28d3b76a1263e5228d6b0231ec4b032be,powershell.exe,13558,not_applicable,benign,routine file activity
FILE-00074,2026-08-10T16:10:52Z,DEPLOY-01,ACME\svc_backup,modify,C:\Ops\logs.zip,eee238a766651fb224ddf26a9a13424d46fbea0ae97d9cc5fd73521e74778496,msiexec.exe,6004,not_applicable,benign,routine file activity
FILE-00769,2026-08-10T16:12:29Z,ADMIN-WS-11,ACME\svc_backup,modify,C:\Deploy\agent.msi,8255433ef6bacfc56e17a00b0a6bac2036baf37b7ffe043b3f6122af87bdc8ea,powershell.exe,12757,signed,benign,routine file activity
FILE-00056,2026-08-10T16:21:25Z,DEPLOY-01,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,1db7076630daef18ceaf78474fb9a2ec0590298bd1e949c400270b48510eed67,msiexec.exe,9027,not_applicable,benign,routine file activity
FILE-01288,2026-08-10T16:36:02Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\agent.log,601c90386419e52ef1353b8a9469506aba20487f2d53faeed1c66cf6c5f4ca5f,powershell.exe,1606,not_applicable,benign,routine file activity
FILE-00245,2026-08-10T16:37:13Z,DEPLOY-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,428e327df316bea3d3de4d02d969fb105467a49c8b5c45d181e9fe94656999f2,backup-agent.exe,1288,not_applicable,benign,routine file activity
FILE-00673,2026-08-10T17:14:18Z,APP-API-02,ACME\admin.rpatel,modify,C:\Deploy\agent.msi,94e04095079784958b7baa53af77c5195df456c3d0e8099f41c213a6e90fefa3,powershell.exe,8152,signed,benign,routine file activity
FILE-00360,2026-08-10T17:15:29Z,FILE-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,7c5ec57e463aadd6e141eb44e3c998e8d8666dd1f0b519744f79a914b6b5934e,backup-agent.exe,10076,not_applicable,benign,routine file activity
FILE-01420,2026-08-10T17:32:09Z,FILE-01,ACME\svc_backup,read,C:\Ops\logs.zip,30bce2e644a21a591a1f6bebe8413830be2123611a26adaec012c9096aaa2356,powershell.exe,7225,not_applicable,benign,routine file activity
FILE-01466,2026-08-10T17:34:21Z,WEB-EDGE-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,3eb9aa32ee72e0ac3748cf9da4eaf27fc89811714809c3d470d134d9de03aff6,powershell.exe,10195,not_applicable,benign,routine file activity
