event_id,_time,host,user,process_name,process_id,query,answer,result,classification,note
DNS-00316,2026-08-10T20:28:42Z,VULN-SCAN-01,ACME\admin.jlee,backup-agent.exe,4410,download.sysinternals.com,198.51.100.36,success,benign,routine resolution
DNS-00462,2026-08-10T20:31:03Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,2933,repo.internal,198.51.100.103,success,benign,routine resolution
DNS-01259,2026-08-10T20:36:43Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,11737,download.sysinternals.com,198.51.100.213,success,benign,routine resolution
DNS-01343,2026-08-10T20:57:21Z,APP-API-02,ACME\admin.rpatel,chrome.exe,8202,packages.microsoft.com,198.51.100.152,success,benign,routine resolution
DNS-01326,2026-08-10T21:02:36Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,14312,backup.internal,198.51.100.85,success,benign,routine resolution
DNS-00854,2026-08-10T21:09:00Z,APP-API-02,ACME\admin.rpatel,powershell.exe,10835,repo.internal,198.51.100.122,success,benign,routine resolution
DNS-00641,2026-08-10T21:13:38Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,7566,updates.vendor.example,198.51.100.231,success,benign,routine resolution
DNS-00089,2026-08-10T21:16:54Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,3093,packages.microsoft.com,198.51.100.145,success,benign,routine resolution
DNS-00391,2026-08-10T21:33:02Z,APP-API-02,ACME\svc_backup,powershell.exe,10111,repo.internal,198.51.100.110,success,benign,routine resolution
DNS-01444,2026-08-10T21:49:00Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,13633,updates.vendor.example,198.51.100.159,success,benign,routine resolution
DNS-01429,2026-08-10T21:53:06Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,5492,packages.microsoft.com,198.51.100.186,success,benign,routine resolution
DNS-01257,2026-08-10T21:55:45Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,11447,updates.vendor.example,198.51.100.184,success,benign,routine resolution
DNS-00622,2026-08-10T21:57:55Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,11440,backup.internal,198.51.100.79,success,benign,routine resolution
DNS-01168,2026-08-10T22:02:28Z,APP-API-02,ACME\admin.jlee,chrome.exe,6677,repo.internal,198.51.100.155,success,benign,routine resolution
DNS-01159,2026-08-10T22:03:27Z,APP-API-02,ACME\admin.jlee,chrome.exe,6885,backup.internal,198.51.100.87,success,benign,routine resolution
DNS-00984,2026-08-10T22:03:43Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,1245,download.sysinternals.com,198.51.100.196,success,benign,routine resolution
DNS-00149,2026-08-10T22:08:45Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,6337,backup.internal,198.51.100.98,success,benign,routine resolution
DNS-01434,2026-08-10T22:15:27Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,8733,packages.microsoft.com,198.51.100.201,success,benign,routine resolution
DNS-00657,2026-08-10T22:18:04Z,APP-API-02,ACME\svc_deploy,powershell.exe,4912,backup.internal,198.51.100.203,success,benign,routine resolution
DNS-00546,2026-08-10T22:23:50Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,10093,repo.internal,198.51.100.198,success,benign,routine resolution
DNS-00741,2026-08-10T22:24:57Z,APP-API-02,ACME\admin.jlee,powershell.exe,11235,repo.internal,198.51.100.131,success,benign,routine resolution
DNS-00980,2026-08-10T22:30:14Z,DEPLOY-01,ACME\svc_backup,powershell.exe,14903,packages.microsoft.com,198.51.100.214,success,benign,routine resolution
DNS-01156,2026-08-10T22:32:57Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,5308,repo.internal,198.51.100.182,success,benign,routine resolution
DNS-00668,2026-08-10T22:42:12Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,1665,repo.internal,198.51.100.206,success,benign,routine resolution
DNS-00675,2026-08-10T22:43:41Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,4270,updates.vendor.example,198.51.100.127,success,benign,routine resolution
DNS-00580,2026-08-10T22:48:53Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,6028,backup.internal,198.51.100.143,success,benign,routine resolution
DNS-00653,2026-08-10T22:53:14Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,10556,repo.internal,198.51.100.240,success,benign,routine resolution
DNS-00054,2026-08-10T22:57:55Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,1199,packages.microsoft.com,198.51.100.16,success,benign,routine resolution
DNS-00932,2026-08-10T23:15:51Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,14967,repo.internal,198.51.100.226,success,benign,routine resolution
DNS-00233,2026-08-10T23:20:03Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,9729,download.sysinternals.com,198.51.100.101,success,benign,routine resolution
DNS-00010,2026-08-10T23:21:11Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,10980,updates.vendor.example,198.51.100.124,success,benign,routine resolution
DNS-00308,2026-08-10T23:26:36Z,APP-API-02,ACME\svc_deploy,powershell.exe,10500,backup.internal,198.51.100.20,success,benign,routine resolution
DNS-00503,2026-08-10T23:29:56Z,FILE-01,ACME\svc_deploy,chrome.exe,10433,updates.vendor.example,198.51.100.135,success,benign,routine resolution
DNS-01117,2026-08-10T23:32:46Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,12797,backup.internal,198.51.100.37,success,benign,routine resolution
DNS-00414,2026-08-10T23:35:29Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,9737,backup.internal,198.51.100.172,success,benign,routine resolution
DNS-01478,2026-08-10T23:48:15Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,4520,download.sysinternals.com,198.51.100.183,success,benign,routine resolution
DNS-00133,2026-08-10T23:50:46Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,3471,repo.internal,198.51.100.78,success,benign,routine resolution
DNS-00184,2026-08-10T23:51:39Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,11526,download.sysinternals.com,198.51.100.188,success,benign,routine resolution
DNS-00958,2026-08-10T23:56:03Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,7864,packages.microsoft.com,198.51.100.191,success,benign,routine resolution
DNS-00193,2026-08-11T00:06:27Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,3410,backup.internal,198.51.100.195,success,benign,routine resolution
DNS-01282,2026-08-11T00:23:10Z,FILE-01,ACME\admin.jlee,backup-agent.exe,7981,updates.vendor.example,198.51.100.89,success,benign,routine resolution
DNS-00534,2026-08-11T00:27:35Z,FILE-01,ACME\svc_backup,powershell.exe,8863,repo.internal,198.51.100.190,success,benign,routine resolution
DNS-00600,2026-08-11T00:29:36Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,10308,packages.microsoft.com,198.51.100.143,success,benign,routine resolution
DNS-00128,2026-08-11T00:37:03Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,9784,repo.internal,198.51.100.207,success,benign,routine resolution
DNS-00191,2026-08-11T00:37:36Z,FILE-01,ACME\svc_backup,backup-agent.exe,8662,repo.internal,198.51.100.27,success,benign,routine resolution
DNS-00736,2026-08-11T00:45:26Z,APP-API-02,ACME\svc_backup,powershell.exe,7676,repo.internal,198.51.100.130,success,benign,routine resolution
DNS-01396,2026-08-11T00:45:42Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,8657,repo.internal,198.51.100.151,success,benign,routine resolution
DNS-00077,2026-08-11T00:50:05Z,WEB-EDGE-01,ACME\svc_backup,backup-agent.exe,12919,updates.vendor.example,198.51.100.228,success,benign,routine resolution
DNS-00555,2026-08-11T00:53:19Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,8160,download.sysinternals.com,198.51.100.145,success,benign,routine resolution
DNS-01274,2026-08-11T00:59:32Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,12527,packages.microsoft.com,198.51.100.233,success,benign,routine resolution
DNS-01102,2026-08-11T01:01:52Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,5519,download.sysinternals.com,198.51.100.69,success,benign,routine resolution
DNS-01131,2026-08-11T01:02:19Z,FILE-01,ACME\svc_deploy,backup-agent.exe,8844,backup.internal,198.51.100.56,success,benign,routine resolution
DNS-01052,2026-08-11T01:28:18Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,2006,download.sysinternals.com,198.51.100.143,success,benign,routine resolution
DNS-00476,2026-08-11T01:29:56Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,4560,updates.vendor.example,198.51.100.78,success,benign,routine resolution
DNS-01148,2026-08-11T01:43:35Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,4884,packages.microsoft.com,198.51.100.105,success,benign,routine resolution
DNS-01002,2026-08-11T01:56:45Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,14354,repo.internal,198.51.100.113,success,benign,routine resolution
DNS-00767,2026-08-11T02:00:25Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,4513,updates.vendor.example,198.51.100.180,success,benign,routine resolution
DNS-01294,2026-08-11T02:04:20Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,10576,packages.microsoft.com,198.51.100.46,success,benign,routine resolution
DNS-00393,2026-08-11T02:07:30Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,3489,backup.internal,198.51.100.152,success,benign,routine resolution
DNS-00611,2026-08-11T02:12:20Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,12020,repo.internal,198.51.100.154,success,benign,routine resolution
DNS-00247,2026-08-11T02:17:43Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,14701,download.sysinternals.com,198.51.100.237,success,benign,routine resolution
DNS-01427,2026-08-11T02:19:01Z,FILE-01,ACME\svc_backup,powershell.exe,13591,repo.internal,198.51.100.193,success,benign,routine resolution
DNS-00126,2026-08-11T02:25:16Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,9918,backup.internal,198.51.100.206,success,benign,routine resolution
DNS-00934,2026-08-11T02:25:29Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,13584,backup.internal,198.51.100.102,success,benign,routine resolution
DNS-00650,2026-08-11T02:25:36Z,FILE-01,ACME\svc_deploy,chrome.exe,2969,backup.internal,198.51.100.137,success,benign,routine resolution
DNS-00241,2026-08-11T02:28:37Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,11602,download.sysinternals.com,198.51.100.183,success,benign,routine resolution
DNS-00475,2026-08-11T02:31:16Z,WEB-EDGE-01,ACME\svc_backup,backup-agent.exe,13678,download.sysinternals.com,198.51.100.113,success,benign,routine resolution
DNS-00763,2026-08-11T02:31:20Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,4962,repo.internal,198.51.100.218,success,benign,routine resolution
DNS-00480,2026-08-11T02:32:55Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,3540,backup.internal,198.51.100.223,success,benign,routine resolution
DNS-00038,2026-08-11T02:34:43Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,14495,packages.microsoft.com,198.51.100.9,success,benign,routine resolution
DNS-00492,2026-08-11T02:36:29Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,13223,updates.vendor.example,198.51.100.145,success,benign,routine resolution
DNS-01360,2026-08-11T02:38:44Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,1410,updates.vendor.example,198.51.100.46,success,benign,routine resolution
DNS-00502,2026-08-11T02:45:55Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,2783,download.sysinternals.com,198.51.100.163,success,benign,routine resolution
DNS-00368,2026-08-11T02:56:02Z,APP-API-02,ACME\admin.jlee,chrome.exe,2736,backup.internal,198.51.100.121,success,benign,routine resolution
DNS-01059,2026-08-11T02:57:44Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,10468,packages.microsoft.com,198.51.100.63,success,benign,routine resolution
DNS-01310,2026-08-11T03:02:20Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,6171,backup.internal,198.51.100.211,success,benign,routine resolution
DNS-00845,2026-08-11T03:11:53Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,10897,repo.internal,198.51.100.200,success,benign,routine resolution
DNS-00440,2026-08-11T03:14:33Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,5503,repo.internal,198.51.100.194,success,benign,routine resolution
DNS-00670,2026-08-11T03:15:41Z,FILE-01,ACME\admin.jlee,backup-agent.exe,7722,updates.vendor.example,198.51.100.237,success,benign,routine resolution
DNS-00132,2026-08-11T03:35:03Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,6070,backup.internal,198.51.100.118,success,benign,routine resolution
DNS-00493,2026-08-11T03:36:00Z,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,3837,download.sysinternals.com,198.51.100.216,success,benign,routine resolution
DNS-01209,2026-08-11T03:43:50Z,DEPLOY-01,ACME\svc_backup,chrome.exe,11265,updates.vendor.example,198.51.100.131,success,benign,routine resolution
DNS-01275,2026-08-11T03:44:08Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,4856,backup.internal,198.51.100.230,success,benign,routine resolution
DNS-01194,2026-08-11T03:44:34Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,8933,repo.internal,198.51.100.223,success,benign,routine resolution
DNS-01373,2026-08-11T03:56:19Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,9093,updates.vendor.example,198.51.100.19,success,benign,routine resolution
DNS-01322,2026-08-11T04:00:48Z,FILE-01,ACME\svc_deploy,backup-agent.exe,7358,repo.internal,198.51.100.29,success,benign,routine resolution
DNS-01428,2026-08-11T04:18:00Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,1085,updates.vendor.example,198.51.100.169,success,benign,routine resolution
DNS-00288,2026-08-11T04:23:04Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,6061,repo.internal,198.51.100.196,success,benign,routine resolution
DNS-00704,2026-08-11T04:33:10Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,9427,download.sysinternals.com,198.51.100.211,success,benign,routine resolution
DNS-01014,2026-08-11T04:35:01Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,10038,backup.internal,198.51.100.225,success,benign,routine resolution
DNS-00853,2026-08-11T04:35:09Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,8340,packages.microsoft.com,198.51.100.62,success,benign,routine resolution
DNS-00158,2026-08-11T04:39:20Z,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,6455,packages.microsoft.com,198.51.100.61,success,benign,routine resolution
DNS-00621,2026-08-11T04:50:45Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,8801,packages.microsoft.com,198.51.100.208,success,benign,routine resolution
DNS-01266,2026-08-11T05:06:23Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,14842,repo.internal,198.51.100.16,success,benign,routine resolution
DNS-00766,2026-08-11T05:07:22Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,10217,updates.vendor.example,198.51.100.89,success,benign,routine resolution
DNS-01323,2026-08-11T05:08:38Z,APP-API-02,ACME\svc_backup,backup-agent.exe,10265,updates.vendor.example,198.51.100.227,success,benign,routine resolution
DNS-01031,2026-08-11T05:09:01Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,6204,download.sysinternals.com,198.51.100.173,success,benign,routine resolution
DNS-00122,2026-08-11T05:11:46Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,6398,updates.vendor.example,198.51.100.1,success,benign,routine resolution
DNS-00968,2026-08-11T05:15:50Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,4969,download.sysinternals.com,198.51.100.11,success,benign,routine resolution
DNS-00109,2026-08-11T05:19:00Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,14349,packages.microsoft.com,198.51.100.27,success,benign,routine resolution
DNS-00727,2026-08-11T05:37:40Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,4539,backup.internal,198.51.100.206,success,benign,routine resolution
DNS-00173,2026-08-11T05:40:13Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,7151,updates.vendor.example,198.51.100.175,success,benign,routine resolution
DNS-00212,2026-08-11T05:46:17Z,FILE-01,ACME\admin.rpatel,chrome.exe,8823,backup.internal,198.51.100.121,success,benign,routine resolution
DNS-00465,2026-08-11T05:47:01Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,11623,download.sysinternals.com,198.51.100.197,success,benign,routine resolution
DNS-00379,2026-08-11T05:48:35Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,12421,packages.microsoft.com,198.51.100.170,success,benign,routine resolution
DNS-00203,2026-08-11T05:48:52Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,1610,packages.microsoft.com,198.51.100.60,success,benign,routine resolution
DNS-00181,2026-08-11T06:09:56Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,5353,repo.internal,198.51.100.238,success,benign,routine resolution
DNS-00220,2026-08-11T06:10:43Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,13289,packages.microsoft.com,198.51.100.111,success,benign,routine resolution
DNS-01398,2026-08-11T06:19:53Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,2009,repo.internal,198.51.100.175,success,benign,routine resolution
DNS-00358,2026-08-11T06:29:42Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,6907,backup.internal,198.51.100.93,success,benign,routine resolution
DNS-00861,2026-08-11T06:34:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,12876,backup.internal,198.51.100.70,success,benign,routine resolution
DNS-01293,2026-08-11T06:35:12Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,9822,repo.internal,198.51.100.137,success,benign,routine resolution
DNS-00297,2026-08-11T06:43:08Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,13609,backup.internal,198.51.100.11,success,benign,routine resolution
DNS-00501,2026-08-11T06:44:00Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,2439,backup.internal,198.51.100.179,success,benign,routine resolution
DNS-01355,2026-08-11T06:44:20Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,10758,updates.vendor.example,198.51.100.139,success,benign,routine resolution
DNS-00131,2026-08-11T06:48:24Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,10489,backup.internal,198.51.100.129,success,benign,routine resolution
DNS-01146,2026-08-11T06:50:39Z,FILE-01,ACME\svc_backup,chrome.exe,4939,repo.internal,198.51.100.66,success,benign,routine resolution
DNS-01461,2026-08-11T06:56:31Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,1848,packages.microsoft.com,198.51.100.147,success,benign,routine resolution
DNS-00735,2026-08-11T06:58:52Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,9588,download.sysinternals.com,198.51.100.168,success,benign,routine resolution
DNS-00169,2026-08-11T07:01:21Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,2160,download.sysinternals.com,198.51.100.125,success,benign,routine resolution
DNS-01497,2026-08-11T07:06:34Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,2076,repo.internal,198.51.100.150,success,benign,routine resolution
DNS-00607,2026-08-11T07:12:23Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,7949,packages.microsoft.com,198.51.100.30,success,benign,routine resolution
DNS-00922,2026-08-11T07:16:48Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,14133,updates.vendor.example,198.51.100.34,success,benign,routine resolution
DNS-00820,2026-08-11T07:19:11Z,APP-API-02,ACME\svc_backup,chrome.exe,7773,updates.vendor.example,198.51.100.149,success,benign,routine resolution
DNS-01175,2026-08-11T07:27:41Z,WEB-EDGE-01,ACME\svc_backup,backup-agent.exe,14048,updates.vendor.example,198.51.100.36,success,benign,routine resolution
DNS-00637,2026-08-11T07:50:04Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,11919,backup.internal,198.51.100.14,success,benign,routine resolution
DNS-00337,2026-08-11T07:51:52Z,FILE-01,ACME\svc_deploy,powershell.exe,2338,packages.microsoft.com,198.51.100.63,success,benign,routine resolution
DNS-00479,2026-08-11T07:57:04Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,5060,repo.internal,198.51.100.95,success,benign,routine resolution
DNS-01233,2026-08-11T07:59:40Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,6247,backup.internal,198.51.100.26,success,benign,routine resolution
DNS-00382,2026-08-11T08:00:19Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,4898,packages.microsoft.com,198.51.100.90,success,benign,routine resolution
DNS-00277,2026-08-11T08:01:48Z,FILE-01,ACME\svc_backup,backup-agent.exe,10179,updates.vendor.example,198.51.100.36,success,benign,routine resolution
DNS-00006,2026-08-11T08:03:01Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,4179,updates.vendor.example,198.51.100.206,success,benign,routine resolution
