event_id,_time,host,user,action,target,tool,classification,note
RESP-00204,2026-08-10T17:35:47Z,FILE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00275,2026-08-10T17:53:42Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01434,2026-08-10T18:16:10Z,WEB-EDGE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01464,2026-08-10T18:20:25Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01068,2026-08-10T18:20:43Z,ADMIN-WS-07,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01089,2026-08-10T18:30:35Z,ADMIN-WS-07,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00957,2026-08-10T18:32:53Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01054,2026-08-10T18:33:54Z,FILE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01261,2026-08-10T18:42:52Z,APP-API-02,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00995,2026-08-10T18:43:40Z,DEPLOY-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00704,2026-08-10T18:47:57Z,FILE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00627,2026-08-10T18:57:22Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00181,2026-08-10T19:06:57Z,ADMIN-WS-11,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01260,2026-08-10T19:11:59Z,ADMIN-WS-07,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00027,2026-08-10T19:14:49Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00647,2026-08-10T20:05:13Z,FILE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01398,2026-08-10T20:22:38Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00665,2026-08-10T20:28:38Z,FILE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00197,2026-08-10T20:33:34Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01345,2026-08-10T20:33:51Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00674,2026-08-10T20:40:46Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01284,2026-08-10T20:41:06Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00585,2026-08-10T20:43:34Z,ADMIN-WS-11,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01268,2026-08-10T20:44:23Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00638,2026-08-10T20:47:28Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00342,2026-08-10T20:51:34Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00332,2026-08-10T20:51:37Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00273,2026-08-10T21:01:29Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00875,2026-08-10T21:09:33Z,APP-API-02,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00606,2026-08-10T21:11:26Z,ADMIN-WS-07,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00795,2026-08-10T21:12:04Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01286,2026-08-10T21:15:00Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01201,2026-08-10T21:26:29Z,APP-API-02,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00149,2026-08-10T21:43:35Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01097,2026-08-10T21:46:08Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00741,2026-08-10T21:53:44Z,APP-API-02,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00310,2026-08-10T22:10:31Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00141,2026-08-10T22:20:45Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01349,2026-08-10T22:25:38Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00563,2026-08-10T22:27:07Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00075,2026-08-10T22:37:05Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00389,2026-08-10T22:49:41Z,ADMIN-WS-07,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01276,2026-08-10T23:09:26Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00873,2026-08-10T23:09:53Z,FILE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00081,2026-08-10T23:13:40Z,VULN-SCAN-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01085,2026-08-10T23:15:17Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00392,2026-08-10T23:23:23Z,FILE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00838,2026-08-10T23:35:07Z,ADMIN-WS-11,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00308,2026-08-10T23:37:13Z,ADMIN-WS-11,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01381,2026-08-10T23:57:23Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00018,2026-08-11T00:01:17Z,DEPLOY-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00814,2026-08-11T00:02:10Z,APP-API-02,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00292,2026-08-11T00:04:05Z,APP-API-02,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00767,2026-08-11T00:12:21Z,FILE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01035,2026-08-11T00:19:24Z,ADMIN-WS-07,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00710,2026-08-11T00:32:37Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00969,2026-08-11T00:40:46Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00493,2026-08-11T00:46:15Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01444,2026-08-11T00:49:09Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01036,2026-08-11T00:49:17Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01383,2026-08-11T01:30:50Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01100,2026-08-11T01:38:43Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01255,2026-08-11T01:54:34Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00707,2026-08-11T01:58:20Z,ADMIN-WS-11,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00363,2026-08-11T02:14:57Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01401,2026-08-11T02:23:33Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00636,2026-08-11T02:32:04Z,ADMIN-WS-07,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00504,2026-08-11T02:49:18Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00944,2026-08-11T02:54:51Z,APP-API-02,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00579,2026-08-11T02:55:07Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00281,2026-08-11T02:55:34Z,ADMIN-WS-07,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01411,2026-08-11T03:03:34Z,WEB-EDGE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00134,2026-08-11T03:06:21Z,ADMIN-WS-07,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00115,2026-08-11T03:09:11Z,FILE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01007,2026-08-11T03:12:59Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01182,2026-08-11T03:16:00Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01218,2026-08-11T03:16:04Z,WEB-EDGE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00728,2026-08-11T03:16:54Z,ADMIN-WS-11,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01435,2026-08-11T03:17:26Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00727,2026-08-11T03:21:26Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00119,2026-08-11T03:42:47Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00264,2026-08-11T03:54:12Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01298,2026-08-11T04:00:31Z,ADMIN-WS-11,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00312,2026-08-11T04:15:34Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00224,2026-08-11T04:16:37Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00483,2026-08-11T04:21:23Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00617,2026-08-11T04:37:25Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00856,2026-08-11T04:38:35Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00457,2026-08-11T04:55:58Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01347,2026-08-11T04:56:44Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01265,2026-08-11T05:17:21Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01414,2026-08-11T05:18:35Z,APP-API-02,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01230,2026-08-11T05:32:50Z,ADMIN-WS-07,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00639,2026-08-11T05:33:48Z,ADMIN-WS-11,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01111,2026-08-11T05:58:05Z,APP-API-02,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01150,2026-08-11T06:00:23Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01048,2026-08-11T06:04:23Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00379,2026-08-11T06:05:22Z,ADMIN-WS-11,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00496,2026-08-11T06:05:40Z,APP-API-02,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00525,2026-08-11T06:08:02Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01372,2026-08-11T06:10:04Z,ADMIN-WS-07,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01454,2026-08-11T06:18:04Z,ADMIN-WS-07,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00711,2026-08-11T06:19:22Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00615,2026-08-11T06:19:26Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00159,2026-08-11T06:24:24Z,APP-API-02,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00862,2026-08-11T06:29:09Z,FILE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00715,2026-08-11T06:41:49Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00279,2026-08-11T06:42:05Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00562,2026-08-11T06:45:06Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01206,2026-08-11T07:06:18Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00556,2026-08-11T07:07:45Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00861,2026-08-11T07:17:20Z,DEPLOY-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00453,2026-08-11T07:19:14Z,VULN-SCAN-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00731,2026-08-11T07:25:11Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00368,2026-08-11T07:29:14Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00370,2026-08-11T07:45:18Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00737,2026-08-11T07:50:08Z,ADMIN-WS-07,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00878,2026-08-11T07:54:38Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01024,2026-08-11T08:19:35Z,ADMIN-WS-07,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00338,2026-08-11T08:20:09Z,APP-API-02,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00819,2026-08-11T08:30:13Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00311,2026-08-11T08:42:26Z,VULN-SCAN-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00839,2026-08-11T08:48:39Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01137,2026-08-11T08:59:53Z,ADMIN-WS-11,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00735,2026-08-11T09:06:03Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00289,2026-08-11T09:14:16Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00005,2026-08-11T09:18:06Z,FILE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01285,2026-08-11T09:24:03Z,APP-API-02,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01270,2026-08-11T09:31:17Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01294,2026-08-11T09:38:11Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01288,2026-08-11T09:41:01Z,APP-API-02,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01165,2026-08-11T09:51:03Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00668,2026-08-11T09:55:41Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01128,2026-08-11T10:02:04Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01305,2026-08-11T10:09:48Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00783,2026-08-11T10:10:08Z,ADMIN-WS-07,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01200,2026-08-11T10:15:57Z,VULN-SCAN-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01112,2026-08-11T10:35:10Z,FILE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01115,2026-08-11T10:43:37Z,WEB-EDGE-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00935,2026-08-11T10:44:26Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00400,2026-08-11T10:49:18Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01197,2026-08-11T10:58:32Z,APP-API-02,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
