event_id,_time,host,user,parent_process_name,parent_process_id,process_name,process_id,command_line,signature_status,classification,note
PROC-01146,2026-08-10T12:58:58Z,WEB-EDGE-01,ACME\svc_backup,explorer.exe,3172,powershell.exe,14317,powershell.exe Get-Service,signed,benign,routine admin
PROC-00576,2026-08-10T13:06:51Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,5350,msedgewebview2.exe,7372,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00439,2026-08-10T13:08:24Z,VULN-SCAN-01,ACME\svc_backup,wsmprovhost.exe,825,powershell.exe,9057,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00940,2026-08-10T13:14:53Z,APP-API-02,ACME\admin.rpatel,explorer.exe,7700,powershell.exe,12295,powershell.exe Get-Service,signed,benign,routine admin
PROC-00529,2026-08-10T13:23:11Z,APP-API-02,ACME\svc_deploy,chrome.exe,3878,msedgewebview2.exe,4491,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00758,2026-08-10T13:41:45Z,ADMIN-WS-11,ACME\svc_deploy,wsmprovhost.exe,2257,powershell.exe,6492,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00084,2026-08-10T13:53:26Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,4442,msedgewebview2.exe,5484,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01390,2026-08-10T14:13:54Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,5213,powershell.exe,3489,powershell.exe Get-Service,signed,benign,routine admin
PROC-01279,2026-08-10T14:14:23Z,WEB-EDGE-01,ACME\svc_deploy,wsmprovhost.exe,8463,powershell.exe,4898,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00874,2026-08-10T14:28:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,3107,powershell.exe,11553,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00583,2026-08-10T14:42:39Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,2784,powershell.exe,3259,powershell.exe Get-Service,signed,benign,routine admin
PROC-01003,2026-08-10T14:45:40Z,FILE-01,ACME\svc_deploy,taskeng.exe,7944,powershell.exe,2127,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00387,2026-08-10T14:50:27Z,ADMIN-WS-11,ACME\svc_backup,chrome.exe,3479,msedgewebview2.exe,3270,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00423,2026-08-10T14:57:50Z,ADMIN-WS-11,ACME\admin.rpatel,wsmprovhost.exe,592,powershell.exe,12216,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00632,2026-08-10T15:01:27Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,explorer.exe,4274,powershell.exe,14096,powershell.exe Get-Service,signed,benign,routine admin
PROC-00437,2026-08-10T15:05:35Z,VULN-SCAN-01,ACME\admin.jlee,taskeng.exe,5535,powershell.exe,6766,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00200,2026-08-10T15:07:19Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,4419,msedgewebview2.exe,12658,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00718,2026-08-10T15:12:07Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,6023,backup-agent.exe,12429,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00515,2026-08-10T15:15:56Z,APP-API-02,ACME\admin.jlee,chrome.exe,1507,msedgewebview2.exe,9752,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01266,2026-08-10T15:20:25Z,APP-API-02,ACME\admin.rpatel,explorer.exe,2109,powershell.exe,14888,powershell.exe Get-Service,signed,benign,routine admin
PROC-00152,2026-08-10T15:24:31Z,VULN-SCAN-01,ACME\admin.rpatel,wsmprovhost.exe,5376,powershell.exe,5353,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01335,2026-08-10T15:26:14Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,8501,msedgewebview2.exe,8657,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00122,2026-08-10T15:36:03Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,4923,msedgewebview2.exe,4596,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01136,2026-08-10T15:39:21Z,DEPLOY-01,ACME\admin.rpatel,services.exe,5592,backup-agent.exe,1204,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01106,2026-08-10T15:52:37Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,5122,msedgewebview2.exe,3749,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00184,2026-08-10T16:02:37Z,FILE-01,ACME\svc_deploy,explorer.exe,6704,powershell.exe,8137,powershell.exe Get-Service,signed,benign,routine admin
PROC-00654,2026-08-10T16:04:43Z,APP-API-02,ACME\admin.rpatel,chrome.exe,6687,msedgewebview2.exe,6783,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01436,2026-08-10T16:16:56Z,FILE-01,ACME\admin.jlee,services.exe,8704,backup-agent.exe,5257,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00104,2026-08-10T16:17:41Z,FILE-01,ACME\admin.rpatel,explorer.exe,2531,powershell.exe,5590,powershell.exe Get-Service,signed,benign,routine admin
PROC-00737,2026-08-10T16:18:27Z,FILE-01,ACME\admin.jlee,explorer.exe,1957,powershell.exe,8675,powershell.exe Get-Service,signed,benign,routine admin
PROC-01224,2026-08-10T16:26:45Z,DEPLOY-01,ACME\svc_backup,taskeng.exe,4132,powershell.exe,1325,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00857,2026-08-10T16:30:07Z,WEB-EDGE-01,ACME\svc_backup,taskeng.exe,6251,powershell.exe,12311,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00202,2026-08-10T16:32:29Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,1576,msedgewebview2.exe,13886,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00117,2026-08-10T16:34:35Z,ADMIN-WS-07,ACME\svc_backup,taskeng.exe,6213,powershell.exe,3096,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01393,2026-08-10T16:47:27Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,8277,msedgewebview2.exe,11753,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01263,2026-08-10T16:51:48Z,VULN-SCAN-01,ACME\admin.rpatel,taskeng.exe,1580,powershell.exe,9035,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00017,2026-08-10T17:01:51Z,APP-API-02,ACME\svc_deploy,chrome.exe,7951,msedgewebview2.exe,3613,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00888,2026-08-10T17:02:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,2266,powershell.exe,5677,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00694,2026-08-10T17:07:45Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,1749,msedgewebview2.exe,12903,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00335,2026-08-10T17:13:01Z,APP-API-02,ACME\svc_deploy,taskeng.exe,1097,powershell.exe,3617,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00811,2026-08-10T17:19:54Z,DEPLOY-01,ACME\svc_deploy,wsmprovhost.exe,6412,powershell.exe,5953,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01352,2026-08-10T17:35:03Z,FILE-01,NT AUTHORITY\SYSTEM,taskeng.exe,5852,powershell.exe,2033,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00778,2026-08-10T17:37:47Z,VULN-SCAN-01,ACME\admin.jlee,wsmprovhost.exe,6929,powershell.exe,13302,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00121,2026-08-10T17:51:47Z,FILE-01,ACME\svc_backup,wsmprovhost.exe,5747,powershell.exe,3392,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00817,2026-08-10T18:01:02Z,DEPLOY-01,ACME\svc_backup,services.exe,3794,backup-agent.exe,8162,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00352,2026-08-10T18:02:43Z,WEB-EDGE-01,ACME\admin.rpatel,explorer.exe,1384,powershell.exe,8431,powershell.exe Get-Service,signed,benign,routine admin
PROC-01061,2026-08-10T18:07:52Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,explorer.exe,5019,powershell.exe,5381,powershell.exe Get-Service,signed,benign,routine admin
PROC-01105,2026-08-10T18:18:04Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,1151,msedgewebview2.exe,1707,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00382,2026-08-10T18:25:55Z,APP-API-02,ACME\admin.jlee,services.exe,8475,backup-agent.exe,12226,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00873,2026-08-10T18:27:38Z,ADMIN-WS-07,ACME\admin.jlee,explorer.exe,7469,powershell.exe,3516,powershell.exe Get-Service,signed,benign,routine admin
PROC-00793,2026-08-10T18:40:16Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,5495,msedgewebview2.exe,7239,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00317,2026-08-10T18:40:35Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,4065,powershell.exe,2975,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00074,2026-08-10T18:41:20Z,VULN-SCAN-01,ACME\admin.rpatel,explorer.exe,2298,powershell.exe,13031,powershell.exe Get-Service,signed,benign,routine admin
PROC-00051,2026-08-10T18:44:16Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,6241,msedgewebview2.exe,13606,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01455,2026-08-10T19:02:37Z,FILE-01,ACME\admin.jlee,chrome.exe,5923,msedgewebview2.exe,7570,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01207,2026-08-10T19:05:22Z,WEB-EDGE-01,ACME\admin.jlee,taskeng.exe,8228,powershell.exe,12896,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00163,2026-08-10T19:23:10Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,6388,msedgewebview2.exe,6290,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00892,2026-08-10T19:27:54Z,VULN-SCAN-01,ACME\svc_deploy,taskeng.exe,6683,powershell.exe,3470,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00240,2026-08-10T19:31:29Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,taskeng.exe,3435,powershell.exe,6262,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01423,2026-08-10T19:40:21Z,APP-API-02,ACME\svc_deploy,services.exe,7509,backup-agent.exe,4639,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00010,2026-08-10T19:48:20Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,1548,msedgewebview2.exe,9356,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00135,2026-08-10T19:55:24Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,3751,powershell.exe,7518,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00584,2026-08-10T20:02:49Z,VULN-SCAN-01,ACME\svc_deploy,services.exe,1393,backup-agent.exe,5221,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00358,2026-08-10T20:09:37Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,6100,powershell.exe,9120,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01453,2026-08-10T20:17:37Z,FILE-01,ACME\admin.jlee,wsmprovhost.exe,6870,powershell.exe,8915,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01403,2026-08-10T20:18:12Z,DEPLOY-01,ACME\svc_deploy,explorer.exe,8858,powershell.exe,8365,powershell.exe Get-Service,signed,benign,routine admin
PROC-00255,2026-08-10T20:33:11Z,DEPLOY-01,ACME\admin.jlee,explorer.exe,7573,powershell.exe,11639,powershell.exe Get-Service,signed,benign,routine admin
PROC-00355,2026-08-10T20:38:24Z,ADMIN-WS-11,ACME\admin.jlee,explorer.exe,4674,powershell.exe,5869,powershell.exe Get-Service,signed,benign,routine admin
PROC-00168,2026-08-10T20:39:58Z,WEB-EDGE-01,ACME\admin.rpatel,explorer.exe,3776,powershell.exe,10347,powershell.exe Get-Service,signed,benign,routine admin
PROC-00256,2026-08-10T20:42:04Z,DEPLOY-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,2963,powershell.exe,4972,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00344,2026-08-10T20:42:26Z,WEB-EDGE-01,ACME\svc_backup,explorer.exe,6234,powershell.exe,9622,powershell.exe Get-Service,signed,benign,routine admin
PROC-00979,2026-08-10T20:45:41Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,services.exe,5565,backup-agent.exe,9554,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00816,2026-08-10T20:51:01Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,3634,msedgewebview2.exe,1328,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01116,2026-08-10T20:57:07Z,DEPLOY-01,NT AUTHORITY\SYSTEM,services.exe,6755,backup-agent.exe,6956,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01324,2026-08-10T21:01:33Z,WEB-EDGE-01,ACME\admin.jlee,services.exe,6574,backup-agent.exe,2777,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00703,2026-08-10T21:18:17Z,FILE-01,NT AUTHORITY\SYSTEM,explorer.exe,6174,powershell.exe,12191,powershell.exe Get-Service,signed,benign,routine admin
PROC-00533,2026-08-10T21:25:07Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,services.exe,1707,backup-agent.exe,12822,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00861,2026-08-10T21:31:31Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,6920,msedgewebview2.exe,14243,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01471,2026-08-10T21:34:06Z,FILE-01,ACME\svc_backup,wsmprovhost.exe,8548,powershell.exe,14724,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00176,2026-08-10T21:44:07Z,WEB-EDGE-01,ACME\admin.rpatel,wsmprovhost.exe,6443,powershell.exe,11197,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01276,2026-08-10T21:44:43Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,6369,powershell.exe,1356,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01141,2026-08-10T21:51:38Z,FILE-01,ACME\admin.jlee,taskeng.exe,510,powershell.exe,13232,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01310,2026-08-10T22:03:43Z,VULN-SCAN-01,ACME\admin.rpatel,taskeng.exe,1396,powershell.exe,9077,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01173,2026-08-10T22:06:40Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,services.exe,8996,backup-agent.exe,7941,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00340,2026-08-10T22:07:32Z,VULN-SCAN-01,ACME\admin.rpatel,services.exe,5648,backup-agent.exe,2525,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00834,2026-08-10T22:08:42Z,DEPLOY-01,ACME\admin.jlee,services.exe,3631,backup-agent.exe,10764,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00750,2026-08-10T22:12:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,explorer.exe,6145,powershell.exe,1080,powershell.exe Get-Service,signed,benign,routine admin
PROC-00956,2026-08-10T22:19:27Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,taskeng.exe,1532,powershell.exe,11555,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00239,2026-08-10T22:28:11Z,FILE-01,ACME\svc_deploy,taskeng.exe,7777,powershell.exe,2139,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01447,2026-08-10T22:29:37Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,5497,msedgewebview2.exe,14989,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00590,2026-08-10T22:35:57Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,4579,msedgewebview2.exe,14604,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01066,2026-08-10T22:58:12Z,FILE-01,ACME\admin.rpatel,taskeng.exe,7445,powershell.exe,4759,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00989,2026-08-10T23:08:16Z,ADMIN-WS-11,ACME\admin.jlee,explorer.exe,2071,powershell.exe,1100,powershell.exe Get-Service,signed,benign,routine admin
PROC-00953,2026-08-10T23:09:59Z,WEB-EDGE-01,ACME\svc_backup,explorer.exe,8247,powershell.exe,2453,powershell.exe Get-Service,signed,benign,routine admin
PROC-00478,2026-08-10T23:15:47Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,taskeng.exe,5602,powershell.exe,1780,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00650,2026-08-10T23:28:37Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,1886,powershell.exe,12339,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00364,2026-08-10T23:35:52Z,FILE-01,ACME\admin.rpatel,explorer.exe,1072,powershell.exe,10028,powershell.exe Get-Service,signed,benign,routine admin
PROC-00109,2026-08-10T23:38:09Z,DEPLOY-01,ACME\admin.rpatel,explorer.exe,3479,powershell.exe,11171,powershell.exe Get-Service,signed,benign,routine admin
PROC-00130,2026-08-10T23:39:47Z,ADMIN-WS-11,ACME\svc_deploy,wsmprovhost.exe,5958,powershell.exe,5873,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00251,2026-08-10T23:39:50Z,ADMIN-WS-11,ACME\svc_deploy,services.exe,5046,backup-agent.exe,10819,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00249,2026-08-10T23:45:15Z,ADMIN-WS-11,ACME\admin.jlee,services.exe,4842,backup-agent.exe,5033,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00469,2026-08-10T23:52:43Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,4143,msedgewebview2.exe,6278,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00717,2026-08-10T23:58:43Z,APP-API-02,ACME\svc_backup,services.exe,6585,backup-agent.exe,5718,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01093,2026-08-10T23:59:49Z,WEB-EDGE-01,ACME\admin.rpatel,explorer.exe,5315,powershell.exe,13306,powershell.exe Get-Service,signed,benign,routine admin
PROC-00672,2026-08-11T00:09:40Z,VULN-SCAN-01,ACME\svc_backup,wsmprovhost.exe,4421,powershell.exe,2948,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01404,2026-08-11T00:31:18Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,7914,msedgewebview2.exe,13908,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01232,2026-08-11T00:38:55Z,WEB-EDGE-01,ACME\admin.jlee,wsmprovhost.exe,4461,powershell.exe,1790,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00759,2026-08-11T00:42:06Z,APP-API-02,ACME\svc_deploy,services.exe,3326,backup-agent.exe,7328,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00213,2026-08-11T00:43:35Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,5556,powershell.exe,11102,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00140,2026-08-11T00:48:26Z,DEPLOY-01,ACME\admin.rpatel,taskeng.exe,8278,powershell.exe,4494,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01360,2026-08-11T01:05:51Z,WEB-EDGE-01,ACME\admin.jlee,services.exe,6050,backup-agent.exe,11201,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00823,2026-08-11T01:13:22Z,FILE-01,ACME\svc_backup,chrome.exe,5190,msedgewebview2.exe,10492,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00639,2026-08-11T01:23:58Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,519,msedgewebview2.exe,11668,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01432,2026-08-11T01:24:19Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,1914,powershell.exe,2927,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00356,2026-08-11T01:25:57Z,ADMIN-WS-11,ACME\svc_backup,explorer.exe,2663,powershell.exe,12216,powershell.exe Get-Service,signed,benign,routine admin
PROC-01372,2026-08-11T01:40:44Z,WEB-EDGE-01,ACME\admin.jlee,wsmprovhost.exe,6323,powershell.exe,6807,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00188,2026-08-11T01:42:03Z,WEB-EDGE-01,ACME\admin.jlee,explorer.exe,2809,powershell.exe,1612,powershell.exe Get-Service,signed,benign,routine admin
PROC-00404,2026-08-11T01:42:38Z,ADMIN-WS-11,ACME\admin.jlee,taskeng.exe,3981,powershell.exe,10926,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00360,2026-08-11T01:45:00Z,ADMIN-WS-07,ACME\admin.rpatel,services.exe,2556,backup-agent.exe,11612,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00617,2026-08-11T02:07:09Z,WEB-EDGE-01,ACME\admin.rpatel,taskeng.exe,2398,powershell.exe,2756,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
