event_id,_time,src_host,dest_host,user,protocol,result,source_ip,mfa,classification,note
AUTH-00891,2026-08-10T15:39:53Z,APP-API-02,WEB-EDGE-01,ACME\svc_deploy,Kerberos,failure,10.40.4.45,not_applicable,benign,routine authentication
AUTH-00595,2026-08-10T15:40:20Z,WEB-EDGE-01,FILE-01,ACME\admin.rpatel,NTLM,success,10.40.31.14,not_applicable,benign,routine authentication
AUTH-00934,2026-08-10T16:01:32Z,VULN-SCAN-01,FILE-01,ACME\svc_deploy,RDP,failure,10.40.51.233,not_applicable,benign,routine authentication
AUTH-00248,2026-08-10T16:19:20Z,ADMIN-WS-11,WEB-EDGE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.40.69,not_applicable,benign,routine authentication
AUTH-00730,2026-08-10T16:19:31Z,WEB-EDGE-01,APP-API-02,ACME\admin.jlee,Kerberos,success,10.40.60.64,not_applicable,benign,routine authentication
AUTH-00441,2026-08-10T16:28:57Z,APP-API-02,DEPLOY-01,ACME\admin.rpatel,NTLM,success,10.40.41.67,not_applicable,benign,routine authentication
AUTH-00096,2026-08-10T16:42:25Z,APP-API-02,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.58.21,not_applicable,benign,routine authentication
AUTH-01210,2026-08-10T16:42:40Z,ADMIN-WS-11,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.9.54,not_applicable,benign,routine authentication
AUTH-00270,2026-08-10T16:42:43Z,ADMIN-WS-07,ADMIN-WS-11,ACME\admin.rpatel,WinRM,success,10.40.1.107,not_applicable,benign,routine authentication
AUTH-01487,2026-08-10T16:57:43Z,WEB-EDGE-01,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.32.171,not_applicable,benign,routine authentication
AUTH-00089,2026-08-10T17:09:13Z,APP-API-02,VULN-SCAN-01,ACME\admin.jlee,RDP,failure,10.40.28.145,not_applicable,benign,routine authentication
AUTH-00418,2026-08-10T17:11:20Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,WinRM,success,10.40.47.58,not_applicable,benign,routine authentication
AUTH-00198,2026-08-10T17:22:09Z,ADMIN-WS-07,FILE-01,ACME\admin.rpatel,Kerberos,success,10.40.30.18,not_applicable,benign,routine authentication
AUTH-01180,2026-08-10T17:29:42Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.40.23.130,not_applicable,benign,routine authentication
AUTH-01046,2026-08-10T17:31:01Z,DEPLOY-01,WEB-EDGE-01,ACME\svc_deploy,NTLM,success,10.40.4.224,not_applicable,benign,routine authentication
AUTH-01065,2026-08-10T17:31:55Z,ADMIN-WS-07,FILE-01,ACME\svc_backup,RDP,failure,10.40.36.53,not_applicable,benign,routine authentication
AUTH-00954,2026-08-10T17:39:58Z,WEB-EDGE-01,VULN-SCAN-01,ACME\admin.rpatel,Kerberos,failure,10.40.58.239,not_applicable,benign,routine authentication
AUTH-00549,2026-08-10T17:48:36Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,RDP,failure,10.40.57.103,not_applicable,benign,routine authentication
AUTH-00720,2026-08-10T18:00:50Z,APP-API-02,FILE-01,ACME\admin.rpatel,Kerberos,success,10.40.4.201,not_applicable,benign,routine authentication
AUTH-00320,2026-08-10T18:11:18Z,FILE-01,APP-API-02,ACME\admin.jlee,Kerberos,success,10.40.23.95,not_applicable,benign,routine authentication
AUTH-00927,2026-08-10T18:15:25Z,FILE-01,DEPLOY-01,ACME\svc_backup,RDP,success,10.40.26.48,not_applicable,benign,routine authentication
AUTH-01162,2026-08-10T18:17:21Z,FILE-01,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.1.105,not_applicable,benign,routine authentication
AUTH-00786,2026-08-10T18:18:11Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,RDP,failure,10.40.40.49,not_applicable,benign,routine authentication
AUTH-00802,2026-08-10T18:19:08Z,APP-API-02,DEPLOY-01,ACME\admin.jlee,Kerberos,success,10.40.25.230,not_applicable,benign,routine authentication
AUTH-00070,2026-08-10T18:27:30Z,DEPLOY-01,FILE-01,ACME\svc_backup,NTLM,success,10.40.33.237,not_applicable,benign,routine authentication
AUTH-01348,2026-08-10T18:27:41Z,FILE-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.30.101,not_applicable,benign,routine authentication
AUTH-01062,2026-08-10T18:33:57Z,ADMIN-WS-11,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.18.204,not_applicable,benign,routine authentication
AUTH-01001,2026-08-10T18:37:29Z,ADMIN-WS-07,VULN-SCAN-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.58.19,not_applicable,benign,routine authentication
AUTH-00213,2026-08-10T18:49:38Z,APP-API-02,DEPLOY-01,ACME\svc_backup,NTLM,success,10.40.27.17,not_applicable,benign,routine authentication
AUTH-00975,2026-08-10T18:53:30Z,FILE-01,APP-API-02,ACME\svc_deploy,RDP,success,10.40.58.81,not_applicable,benign,routine authentication
AUTH-00888,2026-08-10T19:00:16Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.40.34.75,not_applicable,benign,routine authentication
AUTH-00972,2026-08-10T19:04:40Z,VULN-SCAN-01,ADMIN-WS-07,ACME\admin.jlee,WinRM,success,10.40.1.189,not_applicable,benign,routine authentication
AUTH-00887,2026-08-10T19:09:14Z,DEPLOY-01,ADMIN-WS-07,ACME\admin.rpatel,RDP,success,10.40.14.233,not_applicable,benign,routine authentication
AUTH-00348,2026-08-10T19:24:25Z,APP-API-02,VULN-SCAN-01,ACME\admin.rpatel,NTLM,success,10.40.6.72,not_applicable,benign,routine authentication
AUTH-01066,2026-08-10T19:26:21Z,APP-API-02,ADMIN-WS-07,ACME\admin.jlee,NTLM,failure,10.40.51.105,not_applicable,benign,routine authentication
AUTH-00042,2026-08-10T19:28:24Z,APP-API-02,FILE-01,ACME\svc_deploy,RDP,success,10.40.41.3,not_applicable,benign,routine authentication
AUTH-00590,2026-08-10T19:33:35Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.rpatel,NTLM,failure,10.40.52.159,not_applicable,benign,routine authentication
AUTH-01441,2026-08-10T19:34:55Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.46.135,not_applicable,benign,routine authentication
AUTH-01128,2026-08-10T19:42:11Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,RDP,success,10.40.43.178,not_applicable,benign,routine authentication
AUTH-00565,2026-08-10T19:46:58Z,ADMIN-WS-07,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WinRM,success,10.40.2.158,not_applicable,benign,routine authentication
AUTH-00768,2026-08-10T19:47:20Z,FILE-01,VULN-SCAN-01,ACME\admin.rpatel,Kerberos,success,10.40.18.193,not_applicable,benign,routine authentication
AUTH-01218,2026-08-10T19:54:32Z,ADMIN-WS-11,FILE-01,ACME\svc_backup,NTLM,success,10.40.46.75,not_applicable,benign,routine authentication
AUTH-00748,2026-08-10T20:01:15Z,DEPLOY-01,WEB-EDGE-01,ACME\admin.jlee,WinRM,failure,10.40.6.3,not_applicable,benign,routine authentication
AUTH-01452,2026-08-10T20:09:58Z,FILE-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.46.161,not_applicable,benign,routine authentication
AUTH-00525,2026-08-10T20:13:29Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.44.4,not_applicable,benign,routine authentication
AUTH-00881,2026-08-10T20:17:25Z,ADMIN-WS-11,FILE-01,ACME\svc_backup,WinRM,failure,10.40.50.40,not_applicable,benign,routine authentication
AUTH-01419,2026-08-10T20:23:29Z,FILE-01,ADMIN-WS-07,ACME\svc_deploy,Kerberos,success,10.40.40.38,not_applicable,benign,routine authentication
AUTH-00852,2026-08-10T20:29:08Z,FILE-01,APP-API-02,ACME\svc_deploy,WinRM,success,10.40.43.94,not_applicable,benign,routine authentication
AUTH-00513,2026-08-10T20:40:07Z,FILE-01,DEPLOY-01,ACME\admin.jlee,Kerberos,success,10.40.18.165,not_applicable,benign,routine authentication
AUTH-01217,2026-08-10T20:49:00Z,DEPLOY-01,FILE-01,ACME\admin.rpatel,WinRM,success,10.40.41.226,not_applicable,benign,routine authentication
AUTH-00767,2026-08-10T20:57:15Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.rpatel,WinRM,success,10.40.25.66,not_applicable,benign,routine authentication
AUTH-01324,2026-08-10T21:05:03Z,APP-API-02,FILE-01,ACME\admin.jlee,RDP,success,10.40.14.171,not_applicable,benign,routine authentication
AUTH-00464,2026-08-10T21:20:31Z,VULN-SCAN-01,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.40.61,not_applicable,benign,routine authentication
AUTH-01060,2026-08-10T21:23:39Z,APP-API-02,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.25.239,not_applicable,benign,routine authentication
AUTH-00681,2026-08-10T21:24:24Z,ADMIN-WS-11,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.26.119,not_applicable,benign,routine authentication
AUTH-01292,2026-08-10T21:33:15Z,APP-API-02,ADMIN-WS-11,ACME\admin.jlee,WinRM,failure,10.40.25.73,not_applicable,benign,routine authentication
AUTH-00264,2026-08-10T22:08:27Z,FILE-01,WEB-EDGE-01,ACME\svc_deploy,WinRM,success,10.40.11.145,not_applicable,benign,routine authentication
AUTH-00330,2026-08-10T22:10:18Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_backup,NTLM,success,10.40.40.141,not_applicable,benign,routine authentication
AUTH-01414,2026-08-10T22:18:22Z,WEB-EDGE-01,ADMIN-WS-07,ACME\admin.rpatel,WinRM,success,10.40.2.164,not_applicable,benign,routine authentication
AUTH-01307,2026-08-10T22:29:49Z,FILE-01,ADMIN-WS-07,ACME\svc_deploy,RDP,success,10.40.40.24,not_applicable,benign,routine authentication
AUTH-01205,2026-08-10T22:38:28Z,DEPLOY-01,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.47.11,not_applicable,benign,routine authentication
AUTH-01219,2026-08-10T22:55:08Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.jlee,Kerberos,success,10.40.11.159,not_applicable,benign,routine authentication
AUTH-00639,2026-08-10T23:04:04Z,WEB-EDGE-01,ADMIN-WS-07,ACME\admin.rpatel,RDP,failure,10.40.28.140,not_applicable,benign,routine authentication
AUTH-01215,2026-08-10T23:04:30Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_deploy,RDP,success,10.40.52.178,not_applicable,benign,routine authentication
AUTH-00154,2026-08-10T23:05:12Z,WEB-EDGE-01,WEB-EDGE-01,ACME\admin.jlee,NTLM,success,10.40.43.94,not_applicable,benign,routine authentication
AUTH-00003,2026-08-10T23:06:08Z,VULN-SCAN-01,ADMIN-WS-11,ACME\admin.rpatel,Kerberos,success,10.40.49.76,not_applicable,benign,routine authentication
AUTH-00318,2026-08-10T23:17:52Z,ADMIN-WS-11,DEPLOY-01,ACME\admin.rpatel,NTLM,success,10.40.10.217,not_applicable,benign,routine authentication
AUTH-01145,2026-08-10T23:35:53Z,APP-API-02,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.21.178,not_applicable,benign,routine authentication
AUTH-00536,2026-08-10T23:43:29Z,APP-API-02,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.3.191,not_applicable,benign,routine authentication
AUTH-00950,2026-08-10T23:44:37Z,FILE-01,FILE-01,ACME\admin.jlee,Kerberos,success,10.40.8.68,not_applicable,benign,routine authentication
AUTH-00996,2026-08-10T23:55:43Z,APP-API-02,DEPLOY-01,ACME\admin.rpatel,WinRM,success,10.40.18.90,not_applicable,benign,routine authentication
AUTH-00570,2026-08-10T23:56:19Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,Kerberos,failure,10.40.18.138,not_applicable,benign,routine authentication
AUTH-00837,2026-08-10T23:59:13Z,DEPLOY-01,FILE-01,ACME\svc_backup,Kerberos,success,10.40.21.48,not_applicable,benign,routine authentication
AUTH-00980,2026-08-11T00:04:54Z,ADMIN-WS-11,FILE-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.10.228,not_applicable,benign,routine authentication
AUTH-00898,2026-08-11T00:08:42Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,RDP,success,10.40.17.28,not_applicable,benign,routine authentication
AUTH-00211,2026-08-11T00:10:04Z,ADMIN-WS-11,ADMIN-WS-11,ACME\svc_deploy,NTLM,success,10.40.24.178,not_applicable,benign,routine authentication
AUTH-01444,2026-08-11T00:16:49Z,ADMIN-WS-11,VULN-SCAN-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.49.81,not_applicable,benign,routine authentication
AUTH-00912,2026-08-11T00:17:05Z,DEPLOY-01,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.52.111,not_applicable,benign,routine authentication
AUTH-00167,2026-08-11T00:21:08Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.40.32.102,not_applicable,benign,routine authentication
AUTH-01184,2026-08-11T00:33:19Z,FILE-01,ADMIN-WS-11,ACME\admin.rpatel,WinRM,success,10.40.24.239,not_applicable,benign,routine authentication
AUTH-00484,2026-08-11T00:41:15Z,APP-API-02,APP-API-02,ACME\svc_backup,Kerberos,success,10.40.9.39,not_applicable,benign,routine authentication
AUTH-00398,2026-08-11T00:43:04Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_backup,RDP,failure,10.40.1.83,not_applicable,benign,routine authentication
AUTH-00540,2026-08-11T00:47:08Z,FILE-01,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WinRM,success,10.40.36.170,not_applicable,benign,routine authentication
AUTH-00171,2026-08-11T00:59:18Z,WEB-EDGE-01,DEPLOY-01,ACME\admin.rpatel,Kerberos,success,10.40.23.171,not_applicable,benign,routine authentication
AUTH-00983,2026-08-11T01:02:13Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.50.190,not_applicable,benign,routine authentication
AUTH-00593,2026-08-11T01:21:43Z,FILE-01,DEPLOY-01,ACME\svc_deploy,NTLM,failure,10.40.49.36,not_applicable,benign,routine authentication
AUTH-01100,2026-08-11T01:22:08Z,ADMIN-WS-07,WEB-EDGE-01,ACME\svc_backup,RDP,failure,10.40.3.210,not_applicable,benign,routine authentication
AUTH-00966,2026-08-11T01:31:45Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_backup,NTLM,success,10.40.60.14,not_applicable,benign,routine authentication
AUTH-00676,2026-08-11T01:37:27Z,ADMIN-WS-11,FILE-01,ACME\svc_deploy,WinRM,success,10.40.37.163,not_applicable,benign,routine authentication
AUTH-01368,2026-08-11T01:39:36Z,VULN-SCAN-01,WEB-EDGE-01,ACME\admin.rpatel,Kerberos,failure,10.40.59.60,not_applicable,benign,routine authentication
AUTH-00430,2026-08-11T01:39:44Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.40.46.110,not_applicable,benign,routine authentication
AUTH-00437,2026-08-11T01:39:51Z,FILE-01,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.3.134,not_applicable,benign,routine authentication
AUTH-00642,2026-08-11T01:41:18Z,ADMIN-WS-07,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.60.163,not_applicable,benign,routine authentication
AUTH-00779,2026-08-11T02:05:37Z,ADMIN-WS-11,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.13.168,not_applicable,benign,routine authentication
AUTH-00201,2026-08-11T02:12:43Z,VULN-SCAN-01,APP-API-02,ACME\svc_backup,WinRM,success,10.40.60.25,not_applicable,benign,routine authentication
AUTH-01480,2026-08-11T02:24:35Z,FILE-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.48.177,not_applicable,benign,routine authentication
AUTH-00772,2026-08-11T02:40:45Z,APP-API-02,ADMIN-WS-11,NT AUTHORITY\SYSTEM,NTLM,success,10.40.30.79,not_applicable,benign,routine authentication
AUTH-00738,2026-08-11T02:47:22Z,ADMIN-WS-07,FILE-01,ACME\admin.rpatel,RDP,success,10.40.23.99,not_applicable,benign,routine authentication
AUTH-00963,2026-08-11T02:55:54Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.rpatel,Kerberos,success,10.40.41.35,not_applicable,benign,routine authentication
AUTH-00219,2026-08-11T03:05:11Z,WEB-EDGE-01,DEPLOY-01,ACME\svc_backup,WinRM,success,10.40.6.144,not_applicable,benign,routine authentication
AUTH-00828,2026-08-11T03:14:33Z,VULN-SCAN-01,ADMIN-WS-07,ACME\admin.rpatel,Kerberos,success,10.40.56.41,not_applicable,benign,routine authentication
AUTH-01177,2026-08-11T03:22:52Z,FILE-01,DEPLOY-01,ACME\admin.jlee,NTLM,success,10.40.7.194,not_applicable,benign,routine authentication
AUTH-00428,2026-08-11T03:27:07Z,ADMIN-WS-11,DEPLOY-01,ACME\admin.jlee,NTLM,failure,10.40.11.65,not_applicable,benign,routine authentication
AUTH-01144,2026-08-11T03:39:32Z,FILE-01,APP-API-02,ACME\admin.rpatel,NTLM,success,10.40.31.234,not_applicable,benign,routine authentication
AUTH-00094,2026-08-11T03:42:21Z,ADMIN-WS-11,WEB-EDGE-01,ACME\admin.jlee,Kerberos,success,10.40.13.82,not_applicable,benign,routine authentication
AUTH-00346,2026-08-11T03:44:36Z,WEB-EDGE-01,DEPLOY-01,ACME\svc_backup,RDP,failure,10.40.33.85,not_applicable,benign,routine authentication
AUTH-00498,2026-08-11T03:55:46Z,ADMIN-WS-07,FILE-01,ACME\admin.jlee,WinRM,failure,10.40.28.195,not_applicable,benign,routine authentication
AUTH-01277,2026-08-11T03:56:01Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_deploy,NTLM,success,10.40.11.13,not_applicable,benign,routine authentication
AUTH-00777,2026-08-11T04:17:42Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_deploy,NTLM,success,10.40.24.67,not_applicable,benign,routine authentication
AUTH-00018,2026-08-11T04:20:23Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_deploy,RDP,success,10.40.20.53,not_applicable,benign,routine authentication
AUTH-00624,2026-08-11T04:23:00Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,Kerberos,failure,10.40.41.199,not_applicable,benign,routine authentication
AUTH-01124,2026-08-11T04:33:25Z,APP-API-02,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,failure,10.40.51.86,not_applicable,benign,routine authentication
AUTH-00185,2026-08-11T04:40:05Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_backup,NTLM,success,10.40.10.59,not_applicable,benign,routine authentication
AUTH-00567,2026-08-11T04:40:55Z,FILE-01,DEPLOY-01,ACME\svc_backup,NTLM,failure,10.40.53.79,not_applicable,benign,routine authentication
AUTH-00110,2026-08-11T04:46:15Z,ADMIN-WS-11,APP-API-02,ACME\svc_backup,NTLM,success,10.40.59.95,not_applicable,benign,routine authentication
AUTH-01016,2026-08-11T04:49:14Z,WEB-EDGE-01,FILE-01,ACME\svc_backup,NTLM,failure,10.40.57.200,not_applicable,benign,routine authentication
AUTH-00145,2026-08-11T04:49:46Z,DEPLOY-01,FILE-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.31.31,not_applicable,benign,routine authentication
AUTH-00693,2026-08-11T04:49:51Z,APP-API-02,APP-API-02,ACME\svc_deploy,NTLM,success,10.40.49.194,not_applicable,benign,routine authentication
AUTH-01428,2026-08-11T04:55:32Z,FILE-01,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.27.80,not_applicable,benign,routine authentication
AUTH-00287,2026-08-11T05:17:23Z,VULN-SCAN-01,ADMIN-WS-11,ACME\admin.jlee,WinRM,failure,10.40.28.67,not_applicable,benign,routine authentication
AUTH-00443,2026-08-11T05:20:32Z,ADMIN-WS-07,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.47.44,not_applicable,benign,routine authentication
AUTH-00052,2026-08-11T05:32:05Z,WEB-EDGE-01,FILE-01,ACME\admin.rpatel,RDP,success,10.40.4.77,not_applicable,benign,routine authentication
AUTH-00858,2026-08-11T05:36:47Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_backup,RDP,success,10.40.42.63,not_applicable,benign,routine authentication
AUTH-01322,2026-08-11T05:43:05Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.40.26.181,not_applicable,benign,routine authentication
AUTH-01015,2026-08-11T05:50:13Z,ADMIN-WS-11,FILE-01,ACME\svc_backup,WinRM,success,10.40.30.49,not_applicable,benign,routine authentication
AUTH-01291,2026-08-11T05:51:42Z,VULN-SCAN-01,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.44.174,not_applicable,benign,routine authentication
AUTH-01115,2026-08-11T05:56:02Z,APP-API-02,ADMIN-WS-07,ACME\admin.rpatel,Kerberos,success,10.40.52.59,not_applicable,benign,routine authentication
AUTH-00162,2026-08-11T05:58:53Z,DEPLOY-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.29.42,not_applicable,benign,routine authentication
AUTH-01158,2026-08-11T06:22:40Z,ADMIN-WS-07,FILE-01,ACME\admin.jlee,NTLM,failure,10.40.18.41,not_applicable,benign,routine authentication
AUTH-00997,2026-08-11T06:27:41Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.28.96,not_applicable,benign,routine authentication
AUTH-01198,2026-08-11T06:31:19Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.19.146,not_applicable,benign,routine authentication
AUTH-00381,2026-08-11T06:38:18Z,ADMIN-WS-11,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.22.183,not_applicable,benign,routine authentication
AUTH-00399,2026-08-11T06:54:58Z,VULN-SCAN-01,FILE-01,ACME\admin.jlee,WinRM,success,10.40.38.164,not_applicable,benign,routine authentication
AUTH-00486,2026-08-11T07:02:55Z,APP-API-02,FILE-01,ACME\svc_deploy,RDP,success,10.40.17.159,not_applicable,benign,routine authentication
AUTH-00408,2026-08-11T07:05:02Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.16.191,not_applicable,benign,routine authentication
AUTH-00941,2026-08-11T07:10:15Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_backup,NTLM,success,10.40.5.130,not_applicable,benign,routine authentication
AUTH-00080,2026-08-11T07:14:40Z,APP-API-02,WEB-EDGE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.51.169,not_applicable,benign,routine authentication
AUTH-00433,2026-08-11T07:33:34Z,ADMIN-WS-07,ADMIN-WS-07,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.49.139,not_applicable,benign,routine authentication
AUTH-01165,2026-08-11T07:35:38Z,APP-API-02,WEB-EDGE-01,ACME\svc_backup,WinRM,failure,10.40.54.111,not_applicable,benign,routine authentication
AUTH-01462,2026-08-11T07:38:45Z,ADMIN-WS-07,FILE-01,ACME\svc_deploy,RDP,failure,10.40.24.68,not_applicable,benign,routine authentication
AUTH-00450,2026-08-11T07:47:47Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,NTLM,success,10.40.51.146,not_applicable,benign,routine authentication
AUTH-01055,2026-08-11T07:48:38Z,ADMIN-WS-11,APP-API-02,ACME\svc_backup,RDP,success,10.40.60.187,not_applicable,benign,routine authentication
AUTH-00352,2026-08-11T07:53:33Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_deploy,RDP,failure,10.40.11.135,not_applicable,benign,routine authentication
AUTH-00019,2026-08-11T08:01:11Z,APP-API-02,WEB-EDGE-01,ACME\admin.jlee,Kerberos,success,10.40.54.60,not_applicable,benign,routine authentication
AUTH-00604,2026-08-11T08:08:32Z,APP-API-02,WEB-EDGE-01,ACME\svc_deploy,WinRM,failure,10.40.5.133,not_applicable,benign,routine authentication
AUTH-00771,2026-08-11T08:17:30Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.36.62,not_applicable,benign,routine authentication
AUTH-00366,2026-08-11T08:25:48Z,DEPLOY-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.58.111,not_applicable,benign,routine authentication
AUTH-00266,2026-08-11T08:26:33Z,FILE-01,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.22.63,not_applicable,benign,routine authentication
AUTH-00216,2026-08-11T08:40:47Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.17.77,not_applicable,benign,routine authentication
