event_id,_time,host,user,process_name,process_id,dest_domain,dest_ip,dest_port,action,bytes_out,bytes_in,classification,note
NET-01360,2026-08-11T00:26:26Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,3912,updates.vendor.example,198.51.100.182,443,allowed,16209,1776917,benign,routine network activity
NET-00971,2026-08-11T00:27:00Z,DEPLOY-01,ACME\admin.jlee,chrome.exe,12728,packages.microsoft.com,198.51.100.207,445,allowed,10525,1776740,benign,routine network activity
NET-00983,2026-08-11T00:28:46Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,7218,packages.microsoft.com,198.51.100.76,445,allowed,73492,917831,benign,routine network activity
NET-01398,2026-08-11T00:28:51Z,DEPLOY-01,ACME\svc_backup,chrome.exe,1211,updates.vendor.example,198.51.100.23,5985,allowed,71599,1874371,benign,routine network activity
NET-00767,2026-08-11T00:35:28Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,7437,repo.internal,198.51.100.75,443,allowed,55009,1919773,benign,routine network activity
NET-00484,2026-08-11T00:36:09Z,DEPLOY-01,ACME\svc_backup,chrome.exe,5477,packages.microsoft.com,198.51.100.49,5985,allowed,60811,161834,benign,routine network activity
NET-00685,2026-08-11T00:38:59Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,12819,backup.internal,198.51.100.116,445,allowed,6934,416767,benign,routine network activity
NET-00667,2026-08-11T00:44:18Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,7516,packages.microsoft.com,198.51.100.114,445,allowed,25386,680840,benign,routine network activity
NET-00728,2026-08-11T00:46:02Z,FILE-01,ACME\admin.jlee,backup-agent.exe,1371,backup.internal,198.51.100.104,443,allowed,88645,662684,benign,routine network activity
NET-00649,2026-08-11T01:04:51Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,4017,download.sysinternals.com,198.51.100.19,443,allowed,26298,980351,benign,routine network activity
NET-00756,2026-08-11T01:16:33Z,APP-API-02,ACME\admin.rpatel,powershell.exe,6402,repo.internal,198.51.100.172,443,allowed,23356,1838956,benign,routine network activity
NET-00155,2026-08-11T01:21:33Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,4335,repo.internal,198.51.100.130,443,allowed,40159,1595761,benign,routine network activity
NET-01470,2026-08-11T01:26:50Z,APP-API-02,ACME\admin.jlee,msiexec.exe,6411,backup.internal,198.51.100.130,443,allowed,18512,1304854,benign,routine network activity
NET-00598,2026-08-11T01:27:16Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,9038,backup.internal,198.51.100.183,5985,allowed,69638,581265,benign,routine network activity
NET-00920,2026-08-11T01:30:24Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,3944,repo.internal,198.51.100.190,5985,allowed,3560,1485158,benign,routine network activity
NET-01111,2026-08-11T01:42:53Z,FILE-01,ACME\svc_deploy,chrome.exe,11290,updates.vendor.example,198.51.100.54,445,allowed,15238,1123700,benign,routine network activity
NET-00299,2026-08-11T01:47:03Z,VULN-SCAN-01,ACME\svc_deploy,msiexec.exe,3240,packages.microsoft.com,198.51.100.101,443,allowed,40731,196889,benign,routine network activity
NET-01379,2026-08-11T01:52:40Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,8227,repo.internal,198.51.100.84,5985,allowed,91404,1851039,benign,routine network activity
NET-00281,2026-08-11T01:57:29Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,6010,download.sysinternals.com,198.51.100.107,445,allowed,18369,1283367,benign,routine network activity
NET-00656,2026-08-11T02:04:25Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,2946,download.sysinternals.com,198.51.100.188,445,allowed,54804,661730,benign,routine network activity
NET-01400,2026-08-11T02:04:56Z,APP-API-02,ACME\admin.jlee,powershell.exe,8145,repo.internal,198.51.100.83,5985,allowed,36683,1656877,benign,routine network activity
NET-01096,2026-08-11T02:14:57Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,5057,backup.internal,198.51.100.141,445,allowed,22796,1118296,benign,routine network activity
NET-00215,2026-08-11T02:16:05Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,backup-agent.exe,9425,download.sysinternals.com,198.51.100.167,443,allowed,81668,31507,benign,routine network activity
NET-01209,2026-08-11T02:25:57Z,VULN-SCAN-01,ACME\admin.rpatel,msiexec.exe,6058,packages.microsoft.com,198.51.100.201,5985,allowed,52033,1501774,benign,routine network activity
NET-01422,2026-08-11T02:26:01Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,9374,download.sysinternals.com,198.51.100.166,443,allowed,25537,1124417,benign,routine network activity
NET-01341,2026-08-11T02:26:23Z,FILE-01,ACME\admin.jlee,chrome.exe,3399,backup.internal,198.51.100.235,445,allowed,822,838972,benign,routine network activity
NET-00447,2026-08-11T02:36:04Z,DEPLOY-01,ACME\svc_backup,chrome.exe,12296,backup.internal,198.51.100.218,5985,allowed,41638,909501,benign,routine network activity
NET-00594,2026-08-11T02:37:47Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,11612,backup.internal,198.51.100.45,443,allowed,46510,1755684,benign,routine network activity
NET-00614,2026-08-11T02:45:26Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,14106,packages.microsoft.com,198.51.100.132,5985,allowed,9307,1471552,benign,routine network activity
NET-00726,2026-08-11T02:49:13Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,13330,packages.microsoft.com,198.51.100.229,443,allowed,2134,333243,benign,routine network activity
NET-01440,2026-08-11T03:12:30Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,6561,backup.internal,198.51.100.217,5985,allowed,55050,286494,benign,routine network activity
NET-00536,2026-08-11T03:14:31Z,FILE-01,ACME\svc_deploy,backup-agent.exe,7400,backup.internal,198.51.100.184,445,allowed,81067,1569895,benign,routine network activity
NET-00046,2026-08-11T03:15:32Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,1418,backup.internal,198.51.100.16,5985,allowed,75975,50168,benign,routine network activity
NET-00820,2026-08-11T03:22:04Z,FILE-01,ACME\admin.jlee,powershell.exe,12045,download.sysinternals.com,198.51.100.100,445,allowed,52143,812643,benign,routine network activity
NET-00356,2026-08-11T03:30:47Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,11733,repo.internal,198.51.100.150,5985,allowed,7962,766215,benign,routine network activity
NET-01478,2026-08-11T03:40:05Z,ADMIN-WS-11,ACME\admin.rpatel,msiexec.exe,14739,backup.internal,198.51.100.191,443,allowed,57471,1062065,benign,routine network activity
NET-00941,2026-08-11T03:49:52Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,1762,packages.microsoft.com,198.51.100.3,5985,allowed,62260,1907217,benign,routine network activity
NET-00348,2026-08-11T03:54:55Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,12407,download.sysinternals.com,198.51.100.199,445,allowed,83304,1453400,benign,routine network activity
NET-00700,2026-08-11T03:55:08Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,13492,packages.microsoft.com,198.51.100.16,443,allowed,64245,707501,benign,routine network activity
NET-00789,2026-08-11T03:56:24Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,10458,repo.internal,198.51.100.117,443,allowed,81526,841690,benign,routine network activity
NET-00431,2026-08-11T04:01:06Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,11876,backup.internal,198.51.100.43,445,allowed,50610,139037,benign,routine network activity
NET-01386,2026-08-11T04:02:39Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,msiexec.exe,1924,repo.internal,198.51.100.178,445,allowed,42568,693719,benign,routine network activity
NET-01426,2026-08-11T04:11:15Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,7977,packages.microsoft.com,198.51.100.152,5985,allowed,14115,1165469,benign,routine network activity
NET-00616,2026-08-11T04:14:30Z,DEPLOY-01,ACME\svc_backup,powershell.exe,14932,packages.microsoft.com,198.51.100.64,5985,allowed,89873,1953908,benign,routine network activity
NET-01194,2026-08-11T04:25:58Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,13457,packages.microsoft.com,198.51.100.96,445,allowed,57586,234347,benign,routine network activity
NET-00509,2026-08-11T04:29:14Z,FILE-01,NT AUTHORITY\SYSTEM,msiexec.exe,10691,updates.vendor.example,198.51.100.102,443,allowed,54474,1430994,benign,routine network activity
NET-01092,2026-08-11T04:31:45Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,4687,updates.vendor.example,198.51.100.158,445,allowed,38238,139369,benign,routine network activity
NET-00686,2026-08-11T04:44:15Z,WEB-EDGE-01,ACME\admin.jlee,backup-agent.exe,9566,packages.microsoft.com,198.51.100.152,443,allowed,78465,100933,benign,routine network activity
NET-00584,2026-08-11T04:46:47Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,6300,packages.microsoft.com,198.51.100.52,445,allowed,23761,588389,benign,routine network activity
NET-00266,2026-08-11T04:47:30Z,DEPLOY-01,ACME\svc_backup,msiexec.exe,11201,backup.internal,198.51.100.235,5985,allowed,93885,1697350,benign,routine network activity
NET-01484,2026-08-11T04:56:22Z,FILE-01,ACME\svc_backup,chrome.exe,2907,backup.internal,198.51.100.3,5985,allowed,40179,560095,benign,routine network activity
NET-00731,2026-08-11T04:57:44Z,WEB-EDGE-01,ACME\svc_deploy,msiexec.exe,5170,packages.microsoft.com,198.51.100.134,445,allowed,60184,184214,benign,routine network activity
NET-01393,2026-08-11T05:18:45Z,APP-API-02,NT AUTHORITY\SYSTEM,chrome.exe,1837,download.sysinternals.com,198.51.100.102,443,allowed,5920,491616,benign,routine network activity
NET-01050,2026-08-11T05:22:56Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,1900,updates.vendor.example,198.51.100.16,445,allowed,74766,1493807,benign,routine network activity
NET-00091,2026-08-11T05:28:16Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,2153,repo.internal,198.51.100.135,5985,allowed,50593,426468,benign,routine network activity
NET-00002,2026-08-11T05:30:18Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,8875,download.sysinternals.com,198.51.100.30,445,allowed,97338,1255370,benign,routine network activity
NET-00068,2026-08-11T05:39:12Z,VULN-SCAN-01,ACME\svc_backup,chrome.exe,8718,backup.internal,198.51.100.144,445,allowed,13730,610073,benign,routine network activity
NET-00840,2026-08-11T05:54:28Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,9753,updates.vendor.example,198.51.100.193,5985,allowed,50228,1682525,benign,routine network activity
NET-00066,2026-08-11T05:56:39Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,4490,backup.internal,198.51.100.147,445,allowed,17784,85792,benign,routine network activity
NET-01114,2026-08-11T05:59:39Z,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,8254,backup.internal,198.51.100.131,445,allowed,53891,1642861,benign,routine network activity
NET-00559,2026-08-11T06:06:14Z,APP-API-02,ACME\svc_deploy,chrome.exe,3510,repo.internal,198.51.100.171,445,allowed,63731,160241,benign,routine network activity
NET-00401,2026-08-11T06:07:13Z,APP-API-02,ACME\admin.rpatel,chrome.exe,8997,updates.vendor.example,198.51.100.52,5985,allowed,37100,1342236,benign,routine network activity
NET-01005,2026-08-11T06:12:59Z,APP-API-02,ACME\svc_backup,msiexec.exe,12478,updates.vendor.example,198.51.100.187,443,allowed,95158,278018,benign,routine network activity
NET-00681,2026-08-11T06:19:24Z,FILE-01,ACME\svc_backup,backup-agent.exe,9728,packages.microsoft.com,198.51.100.95,443,allowed,99394,812034,benign,routine network activity
NET-01498,2026-08-11T06:37:31Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,12557,packages.microsoft.com,198.51.100.42,5985,allowed,81478,621177,benign,routine network activity
NET-00578,2026-08-11T06:46:47Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,11963,packages.microsoft.com,198.51.100.168,443,allowed,11042,1346225,benign,routine network activity
NET-01084,2026-08-11T06:48:21Z,APP-API-02,ACME\admin.jlee,powershell.exe,11152,backup.internal,198.51.100.47,445,allowed,82316,1955682,benign,routine network activity
NET-00320,2026-08-11T06:50:15Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,8682,updates.vendor.example,198.51.100.228,445,allowed,17953,231364,benign,routine network activity
NET-01088,2026-08-11T07:05:27Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,14005,packages.microsoft.com,198.51.100.5,445,allowed,70924,1429228,benign,routine network activity
NET-00203,2026-08-11T07:11:05Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,1008,packages.microsoft.com,198.51.100.148,5985,allowed,60383,791217,benign,routine network activity
NET-01047,2026-08-11T07:13:23Z,DEPLOY-01,ACME\admin.jlee,msiexec.exe,9027,backup.internal,198.51.100.83,445,allowed,45650,1812888,benign,routine network activity
NET-01284,2026-08-11T07:18:22Z,APP-API-02,NT AUTHORITY\SYSTEM,msiexec.exe,14669,updates.vendor.example,198.51.100.202,5985,allowed,65229,1568218,benign,routine network activity
NET-00851,2026-08-11T07:18:52Z,APP-API-02,ACME\svc_backup,chrome.exe,7711,backup.internal,198.51.100.181,445,allowed,28839,950936,benign,routine network activity
NET-00045,2026-08-11T07:24:19Z,FILE-01,ACME\svc_deploy,powershell.exe,13890,repo.internal,198.51.100.53,5985,allowed,99319,121580,benign,routine network activity
NET-00038,2026-08-11T07:27:47Z,FILE-01,ACME\svc_backup,powershell.exe,5352,packages.microsoft.com,198.51.100.237,445,allowed,88882,1392618,benign,routine network activity
NET-01102,2026-08-11T07:39:01Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,13457,backup.internal,198.51.100.169,5985,allowed,36041,1401336,benign,routine network activity
NET-00410,2026-08-11T07:39:20Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,9206,download.sysinternals.com,198.51.100.228,5985,allowed,34175,89384,benign,routine network activity
NET-00555,2026-08-11T07:46:25Z,APP-API-02,ACME\svc_backup,powershell.exe,13635,backup.internal,198.51.100.105,5985,allowed,59978,883375,benign,routine network activity
NET-00884,2026-08-11T07:50:54Z,FILE-01,ACME\svc_backup,backup-agent.exe,8631,packages.microsoft.com,198.51.100.143,5985,allowed,49985,1956312,benign,routine network activity
NET-00671,2026-08-11T07:57:21Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,12437,repo.internal,198.51.100.111,5985,allowed,82746,1705128,benign,routine network activity
NET-01046,2026-08-11T07:59:47Z,ADMIN-WS-11,ACME\svc_deploy,msiexec.exe,13244,repo.internal,198.51.100.194,445,allowed,44607,602059,benign,routine network activity
NET-00758,2026-08-11T08:04:04Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,2046,packages.microsoft.com,198.51.100.231,5985,allowed,81631,416332,benign,routine network activity
NET-00173,2026-08-11T08:09:31Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,1407,backup.internal,198.51.100.231,445,allowed,63815,157264,benign,routine network activity
NET-00930,2026-08-11T08:10:14Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,12023,updates.vendor.example,198.51.100.148,443,allowed,9059,1146740,benign,routine network activity
NET-00222,2026-08-11T08:13:54Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,7080,repo.internal,198.51.100.65,5985,allowed,79202,126612,benign,routine network activity
NET-01300,2026-08-11T08:14:34Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,1050,packages.microsoft.com,198.51.100.214,443,allowed,24642,1754207,benign,routine network activity
NET-01001,2026-08-11T08:18:16Z,APP-API-02,ACME\svc_backup,backup-agent.exe,14252,backup.internal,198.51.100.94,5985,allowed,15938,1065512,benign,routine network activity
NET-00294,2026-08-11T08:24:56Z,APP-API-02,ACME\admin.rpatel,chrome.exe,11329,repo.internal,198.51.100.227,443,allowed,4092,1392238,benign,routine network activity
NET-00819,2026-08-11T08:27:11Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,4861,backup.internal,198.51.100.92,445,allowed,71557,779333,benign,routine network activity
NET-00801,2026-08-11T08:32:31Z,APP-API-02,ACME\admin.rpatel,chrome.exe,2207,packages.microsoft.com,198.51.100.223,5985,allowed,45391,1649208,benign,routine network activity
NET-00277,2026-08-11T08:53:55Z,ADMIN-WS-07,ACME\admin.jlee,chrome.exe,7866,updates.vendor.example,198.51.100.213,445,allowed,9714,74362,benign,routine network activity
NET-00881,2026-08-11T09:11:07Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,3765,download.sysinternals.com,198.51.100.119,5985,allowed,16774,1787656,benign,routine network activity
NET-00137,2026-08-11T09:18:37Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,1365,repo.internal,198.51.100.147,443,allowed,67962,1593560,benign,routine network activity
NET-00298,2026-08-11T09:26:30Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,9931,backup.internal,198.51.100.233,443,allowed,21371,1086719,benign,routine network activity
NET-01239,2026-08-11T10:09:26Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,11604,backup.internal,198.51.100.39,5985,allowed,29844,1835277,benign,routine network activity
NET-01482,2026-08-11T10:10:06Z,ADMIN-WS-07,ACME\svc_backup,msiexec.exe,3863,packages.microsoft.com,198.51.100.157,445,allowed,84821,570675,benign,routine network activity
NET-00162,2026-08-11T10:13:09Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,2017,packages.microsoft.com,198.51.100.138,443,allowed,46884,139148,benign,routine network activity
NET-00415,2026-08-11T10:29:18Z,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,13847,updates.vendor.example,198.51.100.162,443,allowed,38140,939487,benign,routine network activity
NET-00065,2026-08-11T10:30:02Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,7658,packages.microsoft.com,198.51.100.44,445,allowed,79587,50092,benign,routine network activity
NET-00844,2026-08-11T10:30:53Z,FILE-01,ACME\admin.jlee,chrome.exe,10983,packages.microsoft.com,198.51.100.22,5985,allowed,65994,325752,benign,routine network activity
NET-00817,2026-08-11T10:35:20Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,13766,repo.internal,198.51.100.185,5985,allowed,59540,1949361,benign,routine network activity
NET-00464,2026-08-11T10:46:24Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,12494,download.sysinternals.com,198.51.100.78,5985,allowed,39515,1066829,benign,routine network activity
NET-00877,2026-08-11T10:48:46Z,APP-API-02,ACME\admin.jlee,chrome.exe,14520,repo.internal,198.51.100.180,445,allowed,25577,1798803,benign,routine network activity
NET-01268,2026-08-11T10:50:59Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,2377,packages.microsoft.com,198.51.100.48,5985,allowed,11162,1992133,benign,routine network activity
NET-00108,2026-08-11T11:03:27Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,4901,download.sysinternals.com,198.51.100.15,5985,allowed,54533,18980,benign,routine network activity
NET-00059,2026-08-11T11:13:11Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,5237,download.sysinternals.com,198.51.100.62,5985,allowed,84160,680931,benign,routine network activity
NET-00501,2026-08-11T11:27:10Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,1173,backup.internal,198.51.100.44,5985,allowed,36668,1174112,benign,routine network activity
NET-01082,2026-08-11T11:34:30Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,7055,backup.internal,198.51.100.149,443,allowed,80797,1042416,benign,routine network activity
NET-00335,2026-08-11T11:45:04Z,FILE-01,ACME\svc_backup,msiexec.exe,8748,backup.internal,198.51.100.72,445,allowed,47488,1878310,benign,routine network activity
NET-01464,2026-08-11T11:51:18Z,ADMIN-WS-11,ACME\svc_backup,backup-agent.exe,14169,updates.vendor.example,198.51.100.102,5985,allowed,51720,1077619,benign,routine network activity
