event_id,_time,host,user,service_name,image_path,start_type,action,source_process,source_process_id,signature_status,classification,note
SVC-01412,2026-08-10T11:18:41Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,8847,signed,benign,approved service activity
SVC-01310,2026-08-10T11:32:39Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,1417,signed,benign,approved service activity
SVC-01170,2026-08-10T11:34:36Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,13835,signed,benign,approved service activity
SVC-00733,2026-08-10T11:40:38Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,5755,signed,benign,approved service activity
SVC-00577,2026-08-10T11:47:56Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,10617,signed,benign,approved service activity
SVC-01030,2026-08-10T11:50:00Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,8897,signed,benign,approved service activity
SVC-00845,2026-08-10T11:55:10Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,7933,signed,benign,approved service activity
SVC-00326,2026-08-10T11:57:32Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,8514,signed,benign,approved service activity
SVC-00689,2026-08-10T12:08:25Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,5126,signed,benign,approved service activity
SVC-00087,2026-08-10T12:13:18Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,7849,signed,benign,approved service activity
SVC-00121,2026-08-10T12:29:20Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,5450,signed,benign,approved service activity
SVC-00668,2026-08-10T12:32:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,14880,signed,benign,approved service activity
SVC-00460,2026-08-10T12:57:23Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,9705,signed,benign,approved service activity
SVC-00044,2026-08-10T12:58:59Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,7217,signed,benign,approved service activity
SVC-00342,2026-08-10T12:59:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,2549,signed,benign,approved service activity
SVC-00766,2026-08-10T13:15:38Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,12460,signed,benign,approved service activity
SVC-00301,2026-08-10T13:30:26Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,13791,signed,benign,approved service activity
SVC-01054,2026-08-10T13:36:16Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,9204,signed,benign,approved service activity
SVC-00261,2026-08-10T13:48:07Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,3576,signed,benign,approved service activity
SVC-00359,2026-08-10T13:56:31Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,5449,signed,benign,approved service activity
SVC-00866,2026-08-10T13:58:37Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,7905,signed,benign,approved service activity
SVC-00108,2026-08-10T13:58:50Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,11101,signed,benign,approved service activity
SVC-00661,2026-08-10T13:59:23Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,12861,signed,benign,approved service activity
SVC-00579,2026-08-10T14:03:45Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,1792,signed,benign,approved service activity
SVC-00029,2026-08-10T14:12:16Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,13827,signed,benign,approved service activity
SVC-01148,2026-08-10T14:14:08Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,1226,signed,benign,approved service activity
SVC-00509,2026-08-10T14:24:16Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,2320,signed,benign,approved service activity
SVC-01053,2026-08-10T14:28:03Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,2873,signed,benign,approved service activity
SVC-00015,2026-08-10T14:30:52Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,4070,signed,benign,approved service activity
SVC-01203,2026-08-10T15:01:16Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,11748,signed,benign,approved service activity
SVC-01342,2026-08-10T15:09:33Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,11505,signed,benign,approved service activity
SVC-00452,2026-08-10T15:18:23Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,8203,signed,benign,approved service activity
SVC-00001,2026-08-10T15:28:08Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,10472,signed,benign,approved service activity
SVC-01469,2026-08-10T15:39:57Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,11740,signed,benign,approved service activity
SVC-00478,2026-08-10T15:41:16Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,7926,signed,benign,approved service activity
SVC-00800,2026-08-10T15:41:22Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,7122,signed,benign,approved service activity
SVC-00747,2026-08-10T15:49:35Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,8339,signed,benign,approved service activity
SVC-00769,2026-08-10T15:52:25Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,7165,signed,benign,approved service activity
SVC-01160,2026-08-10T16:10:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,11009,signed,benign,approved service activity
SVC-00267,2026-08-10T16:21:37Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,7039,signed,benign,approved service activity
SVC-00562,2026-08-10T16:22:01Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,11092,signed,benign,approved service activity
SVC-01180,2026-08-10T16:26:01Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,4833,signed,benign,approved service activity
SVC-00773,2026-08-10T16:37:38Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,13482,signed,benign,approved service activity
SVC-00880,2026-08-10T16:42:15Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,14116,signed,benign,approved service activity
SVC-01460,2026-08-10T16:46:40Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,8264,signed,benign,approved service activity
SVC-00835,2026-08-10T16:48:15Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,5151,signed,benign,approved service activity
SVC-01275,2026-08-10T17:00:56Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,11178,signed,benign,approved service activity
SVC-01323,2026-08-10T17:04:01Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,1662,signed,benign,approved service activity
SVC-01185,2026-08-10T17:07:43Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,8572,signed,benign,approved service activity
SVC-00346,2026-08-10T17:13:42Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,8919,signed,benign,approved service activity
SVC-01281,2026-08-10T17:14:27Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,12838,signed,benign,approved service activity
SVC-00729,2026-08-10T17:15:29Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,10545,signed,benign,approved service activity
SVC-00786,2026-08-10T17:17:24Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,1659,signed,benign,approved service activity
SVC-00300,2026-08-10T17:26:02Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,4638,signed,benign,approved service activity
SVC-00679,2026-08-10T17:26:22Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,5164,signed,benign,approved service activity
SVC-00935,2026-08-10T17:32:41Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,10395,signed,benign,approved service activity
SVC-01338,2026-08-10T17:40:09Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,1919,signed,benign,approved service activity
SVC-00073,2026-08-10T17:43:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,2205,signed,benign,approved service activity
SVC-00709,2026-08-10T17:52:28Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,7719,signed,benign,approved service activity
SVC-00882,2026-08-10T17:59:41Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,8289,signed,benign,approved service activity
SVC-00872,2026-08-10T18:20:05Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,5575,signed,benign,approved service activity
SVC-00756,2026-08-10T18:38:10Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,4892,signed,benign,approved service activity
SVC-01491,2026-08-10T18:38:58Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,2751,signed,benign,approved service activity
SVC-00805,2026-08-10T18:39:59Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,5132,signed,benign,approved service activity
SVC-01186,2026-08-10T18:45:22Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,3887,signed,benign,approved service activity
SVC-01403,2026-08-10T18:51:44Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,14638,signed,benign,approved service activity
SVC-00131,2026-08-10T18:52:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,12118,signed,benign,approved service activity
SVC-01183,2026-08-10T19:20:27Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,7118,signed,benign,approved service activity
SVC-00962,2026-08-10T19:22:06Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,6636,signed,benign,approved service activity
SVC-00154,2026-08-10T19:24:07Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,8571,signed,benign,approved service activity
SVC-00311,2026-08-10T19:34:04Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,6637,signed,benign,approved service activity
SVC-00748,2026-08-10T19:36:12Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,3981,signed,benign,approved service activity
SVC-01193,2026-08-10T19:36:24Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1277,signed,benign,approved service activity
SVC-01050,2026-08-10T19:46:10Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,2733,signed,benign,approved service activity
SVC-00419,2026-08-10T19:53:25Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,12108,signed,benign,approved service activity
SVC-00025,2026-08-10T19:55:09Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,3828,signed,benign,approved service activity
SVC-01279,2026-08-10T19:55:34Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,5436,signed,benign,approved service activity
SVC-01274,2026-08-10T19:57:44Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,8637,signed,benign,approved service activity
SVC-00634,2026-08-10T19:59:21Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,3393,signed,benign,approved service activity
SVC-00206,2026-08-10T19:59:30Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,3675,signed,benign,approved service activity
SVC-00471,2026-08-10T20:10:20Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,10136,signed,benign,approved service activity
SVC-00358,2026-08-10T20:12:41Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,14962,signed,benign,approved service activity
SVC-00500,2026-08-10T20:25:05Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,13867,signed,benign,approved service activity
SVC-00583,2026-08-10T20:32:06Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,7281,signed,benign,approved service activity
SVC-00944,2026-08-10T20:35:14Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,9254,signed,benign,approved service activity
SVC-00840,2026-08-10T20:43:00Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,1680,signed,benign,approved service activity
SVC-00099,2026-08-10T20:50:00Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,3125,signed,benign,approved service activity
SVC-01261,2026-08-10T20:50:49Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,12821,signed,benign,approved service activity
SVC-00473,2026-08-10T20:51:08Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,1216,signed,benign,approved service activity
SVC-01319,2026-08-10T20:55:38Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,6874,signed,benign,approved service activity
SVC-00719,2026-08-10T21:00:24Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,services.exe,5667,signed,benign,approved service activity
SVC-01111,2026-08-10T21:17:26Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,13711,signed,benign,approved service activity
SVC-00573,2026-08-10T21:29:31Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,3915,signed,benign,approved service activity
SVC-01414,2026-08-10T21:35:06Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,2944,signed,benign,approved service activity
SVC-00934,2026-08-10T21:41:10Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,12565,signed,benign,approved service activity
SVC-01384,2026-08-10T21:53:14Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,4862,signed,benign,approved service activity
SVC-01059,2026-08-10T22:02:10Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,4873,signed,benign,approved service activity
SVC-00702,2026-08-10T22:20:45Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,services.exe,5527,signed,benign,approved service activity
SVC-00454,2026-08-10T22:23:42Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,10988,signed,benign,approved service activity
SVC-00091,2026-08-10T22:27:04Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,13187,signed,benign,approved service activity
SVC-00180,2026-08-10T22:29:12Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,10182,signed,benign,approved service activity
SVC-00822,2026-08-10T22:34:41Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,14148,signed,benign,approved service activity
SVC-00367,2026-08-10T22:38:17Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,7162,signed,benign,approved service activity
SVC-00467,2026-08-10T22:43:47Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,6732,signed,benign,approved service activity
SVC-00908,2026-08-10T22:47:41Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,10695,signed,benign,approved service activity
SVC-00410,2026-08-10T22:48:34Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,12399,signed,benign,approved service activity
SVC-00237,2026-08-10T22:56:08Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,14735,signed,benign,approved service activity
SVC-00780,2026-08-10T23:02:27Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,8200,signed,benign,approved service activity
SVC-00092,2026-08-10T23:04:23Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,14519,signed,benign,approved service activity
