change_id,_time,host,owner,change_type,approved,related_task,classification,note
CHG-01945,2026-09-04T22:10:21Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01387,2026-09-04T22:12:05Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02103,2026-09-04T22:13:05Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01485,2026-09-04T22:14:53Z,FILE-02,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02199,2026-09-04T22:15:45Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02130,2026-09-04T22:17:56Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02397,2026-09-04T22:22:52Z,HR-WS-22,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01223,2026-09-04T22:29:38Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02452,2026-09-04T22:30:01Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02015,2026-09-04T22:32:46Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02081,2026-09-04T22:38:05Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01030,2026-09-04T22:38:30Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01007,2026-09-04T22:38:40Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01640,2026-09-04T22:40:51Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01328,2026-09-04T22:41:01Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01519,2026-09-04T22:43:43Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02361,2026-09-04T22:51:17Z,MGMT-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01767,2026-09-04T22:53:46Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01368,2026-09-04T22:55:43Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02714,2026-09-04T22:59:38Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02781,2026-09-04T23:02:09Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02095,2026-09-04T23:06:37Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01505,2026-09-04T23:07:56Z,APP-03,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02486,2026-09-04T23:11:15Z,FILE-02,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02185,2026-09-04T23:12:10Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01953,2026-09-04T23:23:33Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02475,2026-09-04T23:24:54Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01038,2026-09-04T23:29:28Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01835,2026-09-04T23:32:03Z,MGMT-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02010,2026-09-04T23:34:02Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01831,2026-09-04T23:42:05Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01042,2026-09-04T23:44:32Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01503,2026-09-04T23:45:00Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02462,2026-09-04T23:45:38Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02655,2026-09-04T23:46:56Z,DC-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01722,2026-09-04T23:49:05Z,APP-03,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02093,2026-09-04T23:49:22Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01463,2026-09-04T23:57:51Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01543,2026-09-05T00:07:59Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01504,2026-09-05T00:18:18Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01066,2026-09-05T00:19:34Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01544,2026-09-05T00:24:39Z,APP-03,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01390,2026-09-05T00:28:46Z,APP-03,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01747,2026-09-05T00:44:38Z,DC-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01409,2026-09-05T00:45:16Z,MGMT-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02087,2026-09-05T00:46:58Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02557,2026-09-05T00:54:14Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02048,2026-09-05T01:08:30Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01896,2026-09-05T01:09:27Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01545,2026-09-05T01:12:35Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02547,2026-09-05T01:14:58Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02382,2026-09-05T01:15:25Z,HR-WS-22,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01600,2026-09-05T01:15:56Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01452,2026-09-05T01:16:07Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02534,2026-09-05T01:20:04Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02360,2026-09-05T01:26:34Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02756,2026-09-05T01:32:45Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02423,2026-09-05T01:35:14Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01748,2026-09-05T01:37:06Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02543,2026-09-05T01:44:41Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02140,2026-09-05T01:46:07Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02523,2026-09-05T01:46:13Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01270,2026-09-05T01:50:54Z,DC-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01699,2026-09-05T01:54:12Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02567,2026-09-05T01:58:28Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02724,2026-09-05T01:58:43Z,DC-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02163,2026-09-05T02:00:16Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02184,2026-09-05T02:02:08Z,MGMT-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02013,2026-09-05T02:03:01Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01384,2026-09-05T02:04:44Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01850,2026-09-05T02:06:04Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02600,2026-09-05T02:12:50Z,APP-03,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02267,2026-09-05T02:16:02Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02732,2026-09-05T02:19:40Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01478,2026-09-05T02:27:50Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01730,2026-09-05T02:34:55Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02595,2026-09-05T02:42:36Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01719,2026-09-05T02:48:20Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02394,2026-09-05T02:53:51Z,MGMT-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01146,2026-09-05T02:58:31Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01801,2026-09-05T03:03:36Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02031,2026-09-05T03:05:30Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02053,2026-09-05T03:06:25Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01751,2026-09-05T03:06:41Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01582,2026-09-05T03:07:30Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02478,2026-09-05T03:13:21Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01144,2026-09-05T03:14:52Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01400,2026-09-05T03:19:44Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01839,2026-09-05T03:29:40Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01931,2026-09-05T03:30:50Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01907,2026-09-05T03:38:08Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02268,2026-09-05T03:45:14Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02556,2026-09-05T03:45:14Z,MGMT-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01053,2026-09-05T04:05:58Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02368,2026-09-05T04:10:12Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02207,2026-09-05T04:10:46Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01649,2026-09-05T04:26:19Z,DC-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02221,2026-09-05T04:32:57Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01775,2026-09-05T04:34:16Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02067,2026-09-05T04:35:22Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01019,2026-09-05T04:42:02Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01320,2026-09-05T04:58:43Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01724,2026-09-05T05:02:00Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01176,2026-09-05T05:02:34Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01018,2026-09-05T05:03:12Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01510,2026-09-05T05:04:47Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01034,2026-09-05T05:07:10Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02747,2026-09-05T05:09:50Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02363,2026-09-05T05:16:18Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01412,2026-09-05T05:22:03Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02120,2026-09-05T05:22:11Z,DC-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01845,2026-09-05T05:25:21Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02505,2026-09-05T05:30:50Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01956,2026-09-05T05:33:33Z,FILE-02,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01811,2026-09-05T05:33:59Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02785,2026-09-05T05:34:56Z,PATCH-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02759,2026-09-05T05:37:27Z,APP-03,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02355,2026-09-05T05:38:38Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01993,2026-09-05T05:51:06Z,DC-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01746,2026-09-05T05:51:58Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02607,2026-09-05T05:54:40Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02658,2026-09-05T05:55:30Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02047,2026-09-05T05:55:57Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01406,2026-09-05T05:57:13Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02012,2026-09-05T05:59:35Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01514,2026-09-05T06:04:04Z,APP-03,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02106,2026-09-05T06:08:51Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02402,2026-09-05T06:12:40Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02768,2026-09-05T06:24:01Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02456,2026-09-05T06:25:49Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02484,2026-09-05T06:26:57Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01759,2026-09-05T06:34:00Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01518,2026-09-05T06:36:07Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02061,2026-09-05T06:57:35Z,PATCH-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02014,2026-09-05T07:05:40Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02684,2026-09-05T07:06:21Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02401,2026-09-05T07:30:23Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01571,2026-09-05T07:33:19Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01779,2026-09-05T07:38:19Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02740,2026-09-05T07:40:10Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01004,2026-09-05T07:42:34Z,HR-WS-22,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01280,2026-09-05T07:49:49Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02253,2026-09-05T07:51:24Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02448,2026-09-05T07:55:03Z,MGMT-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02502,2026-09-05T07:56:03Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01738,2026-09-05T07:56:44Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01206,2026-09-05T07:58:18Z,FILE-02,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02669,2026-09-05T08:05:34Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01673,2026-09-05T08:19:07Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01883,2026-09-05T08:20:18Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01854,2026-09-05T08:27:07Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01225,2026-09-05T08:33:24Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02733,2026-09-05T08:34:41Z,HR-WS-22,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01898,2026-09-05T08:38:05Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02329,2026-09-05T08:43:26Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02275,2026-09-05T08:43:36Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02232,2026-09-05T08:49:21Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02425,2026-09-05T08:51:34Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02064,2026-09-05T09:01:24Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
