event_id,_time,src_host,dest_host,user,protocol,result,source_ip,classification,note
AUTH-00902,2026-08-16T21:08:18Z,APP-API-03,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.20.86,benign,routine authentication
AUTH-00544,2026-08-16T21:14:53Z,JUMP-01,DEPLOY-01,ACME\jsmith,WinRM,success,10.50.15.232,benign,routine authentication
AUTH-01052,2026-08-16T21:16:09Z,JUMP-01,APP-API-03,ACME\mrivera,NTLM,success,10.50.30.97,benign,routine authentication
AUTH-00212,2026-08-16T21:26:52Z,JUMP-01,DEPLOY-01,ACME\jsmith,WinRM,failure,10.50.34.183,benign,routine authentication
AUTH-00243,2026-08-16T21:28:17Z,JUMP-01,FILE-02,ACME\svc_deploy,Kerberos,failure,10.50.10.227,benign,routine authentication
AUTH-00172,2026-08-16T21:29:08Z,FILE-02,JUMP-01,ACME\svc_backup,RDP,success,10.50.29.183,benign,routine authentication
AUTH-00456,2026-08-16T21:30:45Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,WinRM,failure,10.50.16.56,benign,routine authentication
AUTH-01332,2026-08-16T21:35:12Z,DEPLOY-01,APP-API-03,ACME\mrivera,RDP,success,10.50.32.108,benign,routine authentication
AUTH-01250,2026-08-16T21:42:18Z,FILE-02,FIN-WS-14,ACME\svc_backup,RDP,success,10.50.29.132,benign,routine authentication
AUTH-01360,2026-08-16T21:50:53Z,APP-API-02,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.1.221,benign,routine authentication
AUTH-00325,2026-08-16T21:59:37Z,APP-API-02,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,success,10.50.28.169,benign,routine authentication
AUTH-00569,2026-08-16T22:10:07Z,FILE-02,DEPLOY-01,ACME\jsmith,WinRM,success,10.50.49.174,benign,routine authentication
AUTH-00255,2026-08-16T22:18:21Z,APP-API-02,APP-API-02,ACME\svc_deploy,Kerberos,success,10.50.10.94,benign,routine authentication
AUTH-00163,2026-08-16T22:23:44Z,FILE-02,DEPLOY-01,ACME\jsmith,WinRM,success,10.50.10.9,benign,routine authentication
AUTH-00127,2026-08-16T22:26:46Z,FILE-02,FILE-02,ACME\svc_deploy,WinRM,success,10.50.4.137,benign,routine authentication
AUTH-00822,2026-08-16T22:29:18Z,DEPLOY-01,JUMP-01,ACME\mrivera,RDP,success,10.50.14.100,benign,routine authentication
AUTH-00176,2026-08-16T22:29:54Z,FIN-WS-14,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,success,10.50.48.70,benign,routine authentication
AUTH-00983,2026-08-16T22:42:37Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.47.146,benign,routine authentication
AUTH-00599,2026-08-16T22:43:01Z,DEPLOY-01,FILE-02,ACME\svc_backup,RDP,success,10.50.5.113,benign,routine authentication
AUTH-01180,2026-08-16T23:02:25Z,FILE-02,APP-API-03,ACME\mrivera,Kerberos,success,10.50.16.66,benign,routine authentication
AUTH-00372,2026-08-16T23:02:32Z,APP-API-03,JUMP-01,ACME\mrivera,NTLM,success,10.50.8.182,benign,routine authentication
AUTH-01450,2026-08-16T23:11:19Z,FILE-02,APP-API-03,NT AUTHORITY\SYSTEM,Kerberos,failure,10.50.27.217,benign,routine authentication
AUTH-00447,2026-08-16T23:27:27Z,DEPLOY-01,JUMP-01,ACME\svc_backup,NTLM,failure,10.50.5.179,benign,routine authentication
AUTH-01157,2026-08-16T23:40:46Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,NTLM,failure,10.50.25.66,benign,routine authentication
AUTH-00337,2026-08-16T23:42:26Z,DEPLOY-01,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.16.237,benign,routine authentication
AUTH-00932,2026-08-16T23:43:08Z,FIN-WS-14,FILE-02,ACME\mrivera,Kerberos,success,10.50.30.103,benign,routine authentication
AUTH-00712,2026-08-16T23:45:12Z,FILE-02,FIN-WS-14,ACME\svc_deploy,RDP,success,10.50.3.193,benign,routine authentication
AUTH-01474,2026-08-16T23:47:49Z,DEPLOY-01,FILE-02,ACME\svc_deploy,WinRM,failure,10.50.13.99,benign,routine authentication
AUTH-01083,2026-08-16T23:48:00Z,DEPLOY-01,APP-API-02,ACME\jsmith,WinRM,success,10.50.36.55,benign,routine authentication
AUTH-00148,2026-08-16T23:48:50Z,JUMP-01,DEPLOY-01,ACME\jsmith,RDP,success,10.50.41.183,benign,routine authentication
AUTH-01314,2026-08-16T23:48:54Z,FILE-02,FILE-02,ACME\jsmith,WinRM,success,10.50.48.23,benign,routine authentication
AUTH-00907,2026-08-16T23:50:01Z,FILE-02,JUMP-01,ACME\svc_backup,NTLM,success,10.50.26.126,benign,routine authentication
AUTH-00392,2026-08-16T23:55:07Z,APP-API-02,JUMP-01,ACME\jsmith,RDP,success,10.50.16.197,benign,routine authentication
AUTH-00633,2026-08-16T23:59:41Z,FIN-WS-14,FIN-WS-14,ACME\jsmith,RDP,success,10.50.19.143,benign,routine authentication
AUTH-01307,2026-08-17T00:17:47Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,Kerberos,success,10.50.41.2,benign,routine authentication
AUTH-00785,2026-08-17T00:25:06Z,APP-API-02,DEPLOY-01,ACME\mrivera,WinRM,success,10.50.26.154,benign,routine authentication
AUTH-01350,2026-08-17T00:39:47Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,success,10.50.45.108,benign,routine authentication
AUTH-00014,2026-08-17T00:39:49Z,JUMP-01,JUMP-01,ACME\jsmith,WinRM,success,10.50.29.127,benign,routine authentication
AUTH-00998,2026-08-17T00:44:52Z,JUMP-01,APP-API-03,ACME\jsmith,WinRM,success,10.50.30.184,benign,routine authentication
AUTH-00273,2026-08-17T00:50:31Z,DEPLOY-01,DEPLOY-01,ACME\mrivera,RDP,success,10.50.41.211,benign,routine authentication
AUTH-00742,2026-08-17T00:52:45Z,FIN-WS-14,APP-API-02,ACME\jsmith,RDP,failure,10.50.41.48,benign,routine authentication
AUTH-00342,2026-08-17T01:07:20Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,RDP,success,10.50.5.86,benign,routine authentication
AUTH-01025,2026-08-17T01:20:59Z,DEPLOY-01,APP-API-03,ACME\svc_backup,Kerberos,failure,10.50.47.143,benign,routine authentication
AUTH-00982,2026-08-17T01:24:09Z,APP-API-03,JUMP-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.17.199,benign,routine authentication
AUTH-00677,2026-08-17T01:32:08Z,APP-API-03,FIN-WS-14,ACME\jsmith,NTLM,success,10.50.30.104,benign,routine authentication
AUTH-00408,2026-08-17T01:35:58Z,DEPLOY-01,APP-API-02,ACME\mrivera,NTLM,success,10.50.43.185,benign,routine authentication
AUTH-01012,2026-08-17T01:38:19Z,APP-API-02,FIN-WS-14,ACME\svc_deploy,NTLM,success,10.50.10.102,benign,routine authentication
AUTH-01231,2026-08-17T01:45:06Z,APP-API-02,APP-API-03,ACME\mrivera,NTLM,success,10.50.25.50,benign,routine authentication
AUTH-01196,2026-08-17T01:46:50Z,APP-API-03,DEPLOY-01,ACME\mrivera,WinRM,failure,10.50.5.71,benign,routine authentication
AUTH-01300,2026-08-17T01:52:13Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,10.50.21.183,benign,routine authentication
AUTH-00151,2026-08-17T02:04:48Z,DEPLOY-01,APP-API-03,ACME\svc_backup,WinRM,success,10.50.39.78,benign,routine authentication
AUTH-01248,2026-08-17T02:08:40Z,APP-API-02,APP-API-02,ACME\svc_backup,Kerberos,success,10.50.27.139,benign,routine authentication
AUTH-01295,2026-08-17T02:15:03Z,FILE-02,APP-API-02,ACME\svc_backup,NTLM,failure,10.50.4.224,benign,routine authentication
AUTH-01224,2026-08-17T02:30:01Z,APP-API-02,APP-API-03,ACME\svc_backup,WinRM,success,10.50.30.57,benign,routine authentication
AUTH-00719,2026-08-17T02:30:43Z,FIN-WS-14,FILE-02,ACME\svc_backup,RDP,failure,10.50.44.95,benign,routine authentication
AUTH-00181,2026-08-17T02:36:48Z,FIN-WS-14,APP-API-03,ACME\svc_backup,WinRM,failure,10.50.27.105,benign,routine authentication
AUTH-00610,2026-08-17T02:37:50Z,DEPLOY-01,JUMP-01,ACME\svc_deploy,RDP,success,10.50.22.105,benign,routine authentication
AUTH-01287,2026-08-17T02:43:08Z,APP-API-02,FIN-WS-14,ACME\jsmith,RDP,failure,10.50.50.149,benign,routine authentication
AUTH-00446,2026-08-17T02:48:12Z,APP-API-03,APP-API-03,ACME\jsmith,WinRM,success,10.50.20.22,benign,routine authentication
AUTH-00821,2026-08-17T03:09:02Z,JUMP-01,FILE-02,ACME\svc_backup,NTLM,success,10.50.48.80,benign,routine authentication
AUTH-00133,2026-08-17T03:30:09Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,WinRM,failure,10.50.28.235,benign,routine authentication
AUTH-00802,2026-08-17T03:31:39Z,FIN-WS-14,APP-API-02,ACME\svc_backup,Kerberos,success,10.50.17.208,benign,routine authentication
AUTH-00465,2026-08-17T03:35:56Z,DEPLOY-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.5.102,benign,routine authentication
AUTH-01309,2026-08-17T03:43:28Z,FILE-02,JUMP-01,ACME\mrivera,Kerberos,success,10.50.37.83,benign,routine authentication
AUTH-01085,2026-08-17T04:00:33Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,RDP,success,10.50.11.3,benign,routine authentication
AUTH-00228,2026-08-17T04:02:43Z,FIN-WS-14,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.50.152,benign,routine authentication
AUTH-01118,2026-08-17T04:03:24Z,JUMP-01,JUMP-01,ACME\mrivera,Kerberos,success,10.50.14.209,benign,routine authentication
AUTH-01456,2026-08-17T04:05:25Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,WinRM,failure,10.50.14.122,benign,routine authentication
AUTH-00004,2026-08-17T04:12:32Z,APP-API-03,APP-API-02,ACME\jsmith,WinRM,failure,10.50.35.240,benign,routine authentication
AUTH-00188,2026-08-17T04:15:40Z,APP-API-03,JUMP-01,ACME\svc_deploy,Kerberos,failure,10.50.18.231,benign,routine authentication
AUTH-01217,2026-08-17T04:19:23Z,JUMP-01,DEPLOY-01,ACME\svc_deploy,RDP,failure,10.50.10.129,benign,routine authentication
AUTH-00850,2026-08-17T04:21:35Z,JUMP-01,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.50.50.168,benign,routine authentication
AUTH-00256,2026-08-17T04:26:40Z,FILE-02,FIN-WS-14,ACME\jsmith,RDP,success,10.50.37.128,benign,routine authentication
AUTH-00062,2026-08-17T04:27:16Z,FILE-02,APP-API-02,ACME\svc_backup,Kerberos,success,10.50.49.207,benign,routine authentication
AUTH-01462,2026-08-17T04:30:26Z,APP-API-02,DEPLOY-01,ACME\jsmith,NTLM,failure,10.50.36.123,benign,routine authentication
AUTH-01299,2026-08-17T04:33:55Z,APP-API-02,FIN-WS-14,NT AUTHORITY\SYSTEM,WinRM,success,10.50.23.153,benign,routine authentication
AUTH-00545,2026-08-17T04:44:39Z,FILE-02,APP-API-02,ACME\svc_deploy,WinRM,success,10.50.10.131,benign,routine authentication
AUTH-00400,2026-08-17T04:48:55Z,APP-API-02,JUMP-01,NT AUTHORITY\SYSTEM,NTLM,success,10.50.43.58,benign,routine authentication
AUTH-00823,2026-08-17T04:49:35Z,APP-API-02,DEPLOY-01,ACME\mrivera,Kerberos,success,10.50.13.184,benign,routine authentication
AUTH-01033,2026-08-17T04:49:55Z,FIN-WS-14,APP-API-03,ACME\svc_deploy,NTLM,success,10.50.42.100,benign,routine authentication
AUTH-00845,2026-08-17T04:52:14Z,DEPLOY-01,APP-API-03,NT AUTHORITY\SYSTEM,WinRM,success,10.50.22.2,benign,routine authentication
AUTH-00414,2026-08-17T04:55:14Z,JUMP-01,JUMP-01,ACME\svc_backup,WinRM,success,10.50.12.70,benign,routine authentication
AUTH-00507,2026-08-17T04:55:39Z,DEPLOY-01,APP-API-03,ACME\jsmith,RDP,success,10.50.3.169,benign,routine authentication
AUTH-00016,2026-08-17T05:04:29Z,JUMP-01,JUMP-01,ACME\svc_backup,NTLM,success,10.50.9.31,benign,routine authentication
AUTH-00957,2026-08-17T05:13:41Z,APP-API-02,APP-API-03,ACME\jsmith,WinRM,success,10.50.2.234,benign,routine authentication
AUTH-00167,2026-08-17T05:15:06Z,FILE-02,FIN-WS-14,ACME\jsmith,NTLM,success,10.50.16.228,benign,routine authentication
AUTH-00918,2026-08-17T05:17:57Z,DEPLOY-01,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,10.50.9.15,benign,routine authentication
AUTH-01056,2026-08-17T05:18:28Z,APP-API-03,FIN-WS-14,ACME\svc_deploy,Kerberos,success,10.50.1.99,benign,routine authentication
AUTH-00287,2026-08-17T05:26:01Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,NTLM,success,10.50.21.180,benign,routine authentication
AUTH-01284,2026-08-17T05:26:04Z,FILE-02,APP-API-03,ACME\svc_deploy,Kerberos,success,10.50.22.161,benign,routine authentication
AUTH-00899,2026-08-17T05:26:46Z,APP-API-03,FILE-02,ACME\svc_deploy,Kerberos,success,10.50.6.171,benign,routine authentication
AUTH-01090,2026-08-17T05:32:55Z,APP-API-03,APP-API-03,ACME\svc_deploy,RDP,success,10.50.10.169,benign,routine authentication
AUTH-00770,2026-08-17T05:40:48Z,APP-API-03,JUMP-01,ACME\svc_deploy,WinRM,success,10.50.42.93,benign,routine authentication
AUTH-00070,2026-08-17T05:42:04Z,FIN-WS-14,DEPLOY-01,ACME\svc_backup,RDP,success,10.50.25.141,benign,routine authentication
AUTH-01151,2026-08-17T05:43:05Z,FILE-02,APP-API-03,ACME\svc_backup,WinRM,success,10.50.45.186,benign,routine authentication
AUTH-00927,2026-08-17T05:53:39Z,FIN-WS-14,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,success,10.50.17.147,benign,routine authentication
AUTH-00034,2026-08-17T05:54:47Z,APP-API-02,FILE-02,ACME\jsmith,RDP,success,10.50.40.56,benign,routine authentication
AUTH-01139,2026-08-17T06:05:50Z,APP-API-03,JUMP-01,ACME\svc_backup,WinRM,success,10.50.4.50,benign,routine authentication
AUTH-01312,2026-08-17T06:06:22Z,FILE-02,APP-API-02,ACME\jsmith,Kerberos,success,10.50.1.183,benign,routine authentication
AUTH-00999,2026-08-17T06:06:48Z,FIN-WS-14,FIN-WS-14,NT AUTHORITY\SYSTEM,WinRM,failure,10.50.19.33,benign,routine authentication
AUTH-00413,2026-08-17T06:15:20Z,APP-API-03,APP-API-02,ACME\mrivera,RDP,failure,10.50.29.117,benign,routine authentication
AUTH-01222,2026-08-17T06:23:56Z,FILE-02,APP-API-03,ACME\svc_backup,Kerberos,failure,10.50.20.180,benign,routine authentication
AUTH-00837,2026-08-17T06:24:33Z,FILE-02,APP-API-02,ACME\mrivera,WinRM,success,10.50.6.40,benign,routine authentication
AUTH-00604,2026-08-17T06:28:30Z,JUMP-01,FILE-02,ACME\svc_backup,RDP,failure,10.50.33.8,benign,routine authentication
AUTH-00085,2026-08-17T06:41:28Z,APP-API-03,JUMP-01,ACME\svc_deploy,WinRM,success,10.50.41.210,benign,routine authentication
AUTH-00516,2026-08-17T06:44:50Z,APP-API-03,APP-API-03,ACME\mrivera,NTLM,success,10.50.12.59,benign,routine authentication
AUTH-00344,2026-08-17T06:47:36Z,JUMP-01,DEPLOY-01,ACME\mrivera,NTLM,success,10.50.42.119,benign,routine authentication
AUTH-01184,2026-08-17T07:03:54Z,FILE-02,FIN-WS-14,ACME\svc_deploy,RDP,success,10.50.20.159,benign,routine authentication
AUTH-00547,2026-08-17T07:05:17Z,FILE-02,FIN-WS-14,ACME\svc_deploy,WinRM,success,10.50.14.160,benign,routine authentication
AUTH-00940,2026-08-17T07:13:15Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,NTLM,success,10.50.48.114,benign,routine authentication
AUTH-00263,2026-08-17T07:13:40Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.50.4.85,benign,routine authentication
AUTH-00841,2026-08-17T07:17:57Z,FIN-WS-14,APP-API-02,ACME\mrivera,NTLM,success,10.50.26.31,benign,routine authentication
AUTH-00603,2026-08-17T07:26:16Z,DEPLOY-01,FIN-WS-14,NT AUTHORITY\SYSTEM,NTLM,success,10.50.10.199,benign,routine authentication
AUTH-00233,2026-08-17T07:27:22Z,APP-API-02,APP-API-03,ACME\jsmith,RDP,success,10.50.41.106,benign,routine authentication
AUTH-00238,2026-08-17T07:30:55Z,DEPLOY-01,FIN-WS-14,ACME\jsmith,RDP,success,10.50.11.4,benign,routine authentication
AUTH-00203,2026-08-17T07:31:22Z,APP-API-02,APP-API-03,ACME\jsmith,Kerberos,failure,10.50.19.224,benign,routine authentication
AUTH-00875,2026-08-17T07:37:20Z,APP-API-03,JUMP-01,ACME\mrivera,NTLM,failure,10.50.21.40,benign,routine authentication
AUTH-00799,2026-08-17T07:38:43Z,FILE-02,FILE-02,ACME\svc_deploy,WinRM,success,10.50.44.150,benign,routine authentication
AUTH-00415,2026-08-17T07:50:54Z,JUMP-01,JUMP-01,ACME\svc_deploy,WinRM,success,10.50.10.156,benign,routine authentication
AUTH-00953,2026-08-17T07:50:57Z,APP-API-02,APP-API-03,ACME\jsmith,RDP,success,10.50.28.112,benign,routine authentication
AUTH-00877,2026-08-17T07:53:56Z,APP-API-03,DEPLOY-01,ACME\mrivera,RDP,success,10.50.42.57,benign,routine authentication
AUTH-01063,2026-08-17T08:20:05Z,FIN-WS-14,FILE-02,ACME\svc_backup,WinRM,success,10.50.30.60,benign,routine authentication
AUTH-00711,2026-08-17T08:22:19Z,JUMP-01,APP-API-03,ACME\svc_backup,NTLM,failure,10.50.27.25,benign,routine authentication
AUTH-01094,2026-08-17T08:23:49Z,FIN-WS-14,APP-API-02,ACME\mrivera,Kerberos,success,10.50.30.184,benign,routine authentication
AUTH-00755,2026-08-17T08:23:53Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,NTLM,failure,10.50.34.152,benign,routine authentication
AUTH-00218,2026-08-17T08:30:06Z,FIN-WS-14,FILE-02,ACME\jsmith,NTLM,success,10.50.24.49,benign,routine authentication
AUTH-01064,2026-08-17T08:33:37Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,RDP,failure,10.50.31.89,benign,routine authentication
AUTH-01202,2026-08-17T08:34:22Z,FILE-02,FILE-02,ACME\svc_deploy,WinRM,success,10.50.29.31,benign,routine authentication
AUTH-00597,2026-08-17T08:34:57Z,FILE-02,FIN-WS-14,ACME\jsmith,Kerberos,success,10.50.49.27,benign,routine authentication
AUTH-00100,2026-08-17T08:39:17Z,FILE-02,APP-API-02,ACME\svc_deploy,NTLM,failure,10.50.36.7,benign,routine authentication
AUTH-00317,2026-08-17T08:43:53Z,JUMP-01,FILE-02,ACME\mrivera,WinRM,success,10.50.36.89,benign,routine authentication
AUTH-00589,2026-08-17T08:56:22Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,NTLM,success,10.50.31.50,benign,routine authentication
AUTH-00435,2026-08-17T08:58:07Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,NTLM,failure,10.50.37.138,benign,routine authentication
AUTH-01243,2026-08-17T09:01:12Z,FILE-02,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.2.125,benign,routine authentication
AUTH-00829,2026-08-17T09:05:52Z,APP-API-03,JUMP-01,NT AUTHORITY\SYSTEM,WinRM,success,10.50.22.61,benign,routine authentication
AUTH-01128,2026-08-17T09:07:48Z,FIN-WS-14,JUMP-01,ACME\svc_backup,RDP,success,10.50.27.207,benign,routine authentication
AUTH-00619,2026-08-17T09:23:05Z,DEPLOY-01,APP-API-03,ACME\jsmith,WinRM,success,10.50.27.3,benign,routine authentication
AUTH-00702,2026-08-17T09:23:27Z,APP-API-02,FIN-WS-14,ACME\svc_backup,WinRM,failure,10.50.8.84,benign,routine authentication
AUTH-00329,2026-08-17T09:24:30Z,APP-API-02,DEPLOY-01,ACME\svc_backup,Kerberos,failure,10.50.26.130,benign,routine authentication
AUTH-01183,2026-08-17T09:30:47Z,FILE-02,FIN-WS-14,ACME\jsmith,RDP,success,10.50.7.199,benign,routine authentication
AUTH-00211,2026-08-17T09:31:16Z,FIN-WS-14,FILE-02,ACME\jsmith,Kerberos,success,10.50.47.53,benign,routine authentication
AUTH-01468,2026-08-17T09:37:04Z,APP-API-02,APP-API-02,ACME\svc_backup,Kerberos,success,10.50.22.41,benign,routine authentication
AUTH-00662,2026-08-17T09:41:12Z,FILE-02,FILE-02,ACME\mrivera,WinRM,success,10.50.23.38,benign,routine authentication
AUTH-01378,2026-08-17T09:41:58Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.50.26.107,benign,routine authentication
AUTH-00649,2026-08-17T09:44:39Z,APP-API-03,JUMP-01,ACME\svc_deploy,Kerberos,failure,10.50.46.205,benign,routine authentication
AUTH-00553,2026-08-17T09:45:59Z,DEPLOY-01,APP-API-03,NT AUTHORITY\SYSTEM,NTLM,success,10.50.26.73,benign,routine authentication
AUTH-00792,2026-08-17T09:47:14Z,APP-API-02,FILE-02,ACME\svc_deploy,Kerberos,success,10.50.8.199,benign,routine authentication
AUTH-01132,2026-08-17T09:57:37Z,JUMP-01,FIN-WS-14,ACME\mrivera,RDP,failure,10.50.35.214,benign,routine authentication
AUTH-01101,2026-08-17T10:12:24Z,FIN-WS-14,APP-API-02,ACME\svc_backup,RDP,failure,10.50.40.134,benign,routine authentication
AUTH-01004,2026-08-17T10:13:28Z,APP-API-02,JUMP-01,ACME\svc_backup,NTLM,success,10.50.22.216,benign,routine authentication
AUTH-01041,2026-08-17T10:14:11Z,FIN-WS-14,APP-API-03,ACME\svc_deploy,RDP,success,10.50.7.185,benign,routine authentication
AUTH-01458,2026-08-17T10:21:11Z,DEPLOY-01,FIN-WS-14,ACME\svc_deploy,Kerberos,success,10.50.1.60,benign,routine authentication
AUTH-01082,2026-08-17T10:22:06Z,FIN-WS-14,FILE-02,ACME\mrivera,WinRM,failure,10.50.15.117,benign,routine authentication
AUTH-00087,2026-08-17T10:39:25Z,DEPLOY-01,DEPLOY-01,ACME\mrivera,RDP,success,10.50.17.41,benign,routine authentication
AUTH-01147,2026-08-17T10:44:58Z,DEPLOY-01,JUMP-01,ACME\jsmith,RDP,success,10.50.9.168,benign,routine authentication
AUTH-01473,2026-08-17T10:57:16Z,APP-API-03,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.22.132,benign,routine authentication
AUTH-00630,2026-08-17T11:03:34Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,failure,10.50.31.97,benign,routine authentication
AUTH-00810,2026-08-17T11:06:30Z,APP-API-03,FILE-02,ACME\jsmith,RDP,success,10.50.25.173,benign,routine authentication
AUTH-00452,2026-08-17T11:08:00Z,APP-API-03,FIN-WS-14,ACME\svc_deploy,RDP,success,10.50.27.140,benign,routine authentication
AUTH-00555,2026-08-17T11:11:27Z,FILE-02,APP-API-02,ACME\svc_deploy,RDP,failure,10.50.6.202,benign,routine authentication
AUTH-00013,2026-08-17T11:14:51Z,APP-API-02,FILE-02,ACME\svc_deploy,WinRM,failure,10.50.43.23,benign,routine authentication
AUTH-01321,2026-08-17T11:16:17Z,FIN-WS-14,FILE-02,ACME\svc_deploy,NTLM,success,10.50.41.165,benign,routine authentication
AUTH-01014,2026-08-17T11:20:57Z,JUMP-01,FIN-WS-14,ACME\svc_deploy,WinRM,success,10.50.1.76,benign,routine authentication
AUTH-00671,2026-08-17T11:32:59Z,DEPLOY-01,JUMP-01,ACME\mrivera,WinRM,success,10.50.29.138,benign,routine authentication
AUTH-01370,2026-08-17T11:35:23Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.4.157,benign,routine authentication
AUTH-00063,2026-08-17T11:46:12Z,APP-API-02,APP-API-03,ACME\mrivera,RDP,success,10.50.41.163,benign,routine authentication
AUTH-00019,2026-08-17T11:48:07Z,JUMP-01,APP-API-02,ACME\svc_deploy,Kerberos,success,10.50.28.115,benign,routine authentication
AUTH-00249,2026-08-17T11:57:45Z,APP-API-02,DEPLOY-01,ACME\jsmith,WinRM,failure,10.50.13.103,benign,routine authentication
AUTH-00503,2026-08-17T12:02:54Z,APP-API-02,FILE-02,ACME\mrivera,NTLM,success,10.50.38.78,benign,routine authentication
AUTH-00660,2026-08-17T12:05:34Z,FILE-02,DEPLOY-01,ACME\svc_deploy,RDP,success,10.50.9.177,benign,routine authentication
AUTH-00116,2026-08-17T12:12:06Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,10.50.48.52,benign,routine authentication
AUTH-00368,2026-08-17T12:13:44Z,APP-API-02,APP-API-03,ACME\svc_deploy,Kerberos,success,10.50.23.3,benign,routine authentication
AUTH-00395,2026-08-17T12:28:03Z,APP-API-02,FIN-WS-14,ACME\mrivera,RDP,failure,10.50.50.17,benign,routine authentication
AUTH-00793,2026-08-17T12:30:46Z,JUMP-01,DEPLOY-01,ACME\mrivera,Kerberos,success,10.50.48.202,benign,routine authentication
