detection_id,_time,severity,title,host,user,expected_decision,note
ATD-007-01171,2026-08-23T00:18:50Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01358,2026-08-23T00:28:06Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00396,2026-08-23T00:43:32Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01003,2026-08-23T00:52:02Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00529,2026-08-23T00:58:06Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00171,2026-08-23T01:01:30Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00877,2026-08-23T01:05:33Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-01190,2026-08-23T01:06:07Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00532,2026-08-23T01:06:08Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01112,2026-08-23T01:06:28Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01332,2026-08-23T01:09:56Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00615,2026-08-23T01:11:12Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01472,2026-08-23T01:12:16Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01656,2026-08-23T01:13:21Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00032,2026-08-23T01:16:25Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00604,2026-08-23T01:21:47Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00287,2026-08-23T01:28:00Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00665,2026-08-23T01:31:44Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00378,2026-08-23T01:36:22Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00674,2026-08-23T01:36:24Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00487,2026-08-23T01:37:49Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00439,2026-08-23T01:42:30Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01577,2026-08-23T01:53:16Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00714,2026-08-23T01:54:16Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00981,2026-08-23T01:54:28Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00867,2026-08-23T01:55:45Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00117,2026-08-23T02:09:42Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01647,2026-08-23T02:09:54Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00468,2026-08-23T02:13:34Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01483,2026-08-23T02:19:10Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00750,2026-08-23T02:19:19Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01503,2026-08-23T02:22:12Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01234,2026-08-23T02:22:21Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00940,2026-08-23T02:23:31Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01686,2026-08-23T02:27:16Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00491,2026-08-23T02:31:48Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01463,2026-08-23T02:35:13Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00116,2026-08-23T02:40:53Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01616,2026-08-23T02:42:17Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00195,2026-08-23T02:49:42Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00343,2026-08-23T02:52:18Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01699,2026-08-23T02:52:20Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00427,2026-08-23T02:52:27Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01757,2026-08-23T02:53:25Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00275,2026-08-23T02:56:04Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00464,2026-08-23T03:00:09Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01193,2026-08-23T03:03:19Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-00626,2026-08-23T03:05:43Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00640,2026-08-23T03:11:08Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01557,2026-08-23T03:11:41Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00562,2026-08-23T03:13:15Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00692,2026-08-23T03:20:38Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01291,2026-08-23T03:22:57Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00200,2026-08-23T03:23:55Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01324,2026-08-23T03:30:32Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00149,2026-08-23T03:33:25Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01556,2026-08-23T03:34:03Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01788,2026-08-23T03:35:12Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00440,2026-08-23T03:36:07Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01219,2026-08-23T03:36:14Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00312,2026-08-23T03:37:37Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01081,2026-08-23T03:37:51Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01105,2026-08-23T03:38:15Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01517,2026-08-23T03:39:54Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-00408,2026-08-23T03:40:36Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00767,2026-08-23T03:43:21Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01637,2026-08-23T03:44:03Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01742,2026-08-23T03:44:29Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01394,2026-08-23T03:46:03Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01295,2026-08-23T03:47:00Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01729,2026-08-23T03:47:42Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00886,2026-08-23T03:48:42Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00446,2026-08-23T03:57:00Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00125,2026-08-23T04:06:04Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-01056,2026-08-23T04:09:21Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00765,2026-08-23T04:10:03Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00085,2026-08-23T04:25:25Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00304,2026-08-23T04:25:56Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01246,2026-08-23T04:27:03Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-01094,2026-08-23T04:30:05Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01043,2026-08-23T04:32:39Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01367,2026-08-23T04:33:33Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00037,2026-08-23T04:34:01Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00917,2026-08-23T04:35:03Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01013,2026-08-23T04:44:06Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00991,2026-08-23T04:48:15Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00124,2026-08-23T04:53:18Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00645,2026-08-23T04:55:41Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00906,2026-08-23T05:03:53Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00806,2026-08-23T05:05:50Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01785,2026-08-23T05:10:01Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00359,2026-08-23T05:11:40Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01308,2026-08-23T05:13:08Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01352,2026-08-23T05:20:40Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00682,2026-08-23T05:24:21Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01297,2026-08-23T05:27:53Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01354,2026-08-23T05:40:49Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01396,2026-08-23T05:40:50Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01300,2026-08-23T05:40:53Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00504,2026-08-23T05:45:32Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01671,2026-08-23T05:46:48Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00744,2026-08-23T05:49:55Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01566,2026-08-23T05:52:20Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00905,2026-08-23T05:56:46Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01161,2026-08-23T06:08:07Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-01191,2026-08-23T06:08:39Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01165,2026-08-23T06:10:52Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00438,2026-08-23T06:12:15Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00630,2026-08-23T06:29:38Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00954,2026-08-23T06:32:10Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01645,2026-08-23T06:34:35Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00761,2026-08-23T06:36:59Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00051,2026-08-23T06:41:02Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01660,2026-08-23T06:45:57Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00339,2026-08-23T06:46:15Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-01257,2026-08-23T06:58:11Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01680,2026-08-23T06:59:39Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00555,2026-08-23T07:02:15Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00417,2026-08-23T07:07:11Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01216,2026-08-23T07:16:01Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00204,2026-08-23T07:17:18Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00375,2026-08-23T07:22:26Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01277,2026-08-23T07:25:58Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00990,2026-08-23T07:36:34Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00552,2026-08-23T07:45:07Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00979,2026-08-23T07:45:15Z,low,Background Review,BACKUP-01,ACME\svc_print,context,background detection
ATD-007-01375,2026-08-23T07:45:46Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-00502,2026-08-23T07:54:13Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01548,2026-08-23T08:05:07Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01470,2026-08-23T08:07:42Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00960,2026-08-23T08:17:58Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01677,2026-08-23T08:18:35Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00556,2026-08-23T08:23:54Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-01651,2026-08-23T08:24:49Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-01688,2026-08-23T08:52:44Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01111,2026-08-23T08:55:57Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00596,2026-08-23T09:03:38Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01537,2026-08-23T09:04:51Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00819,2026-08-23T09:07:40Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00363,2026-08-23T09:11:30Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00607,2026-08-23T09:14:05Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01576,2026-08-23T09:15:22Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01600,2026-08-23T09:20:50Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01498,2026-08-23T09:25:38Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01254,2026-08-23T09:28:06Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00928,2026-08-23T09:32:46Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00901,2026-08-23T09:37:06Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00219,2026-08-23T09:40:33Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00225,2026-08-23T09:47:26Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00997,2026-08-23T09:49:14Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-00353,2026-08-23T09:49:39Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
