event_id,_time,host,user,parent_process_name,process_name,command_line,classification,note
PROC-01539,2026-08-22T21:23:22Z,APP-API-02,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00782,2026-08-22T21:31:28Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00035,2026-08-22T21:32:44Z,FIN-WS-14,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00748,2026-08-22T21:32:48Z,BACKUP-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00539,2026-08-22T21:48:57Z,DC-01,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00563,2026-08-22T21:54:07Z,PRINT-01,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00259,2026-08-22T22:01:18Z,APP-API-02,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00486,2026-08-22T22:01:26Z,BACKUP-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00004,2026-08-22T22:04:40Z,PRINT-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01597,2026-08-22T22:06:10Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01083,2026-08-22T22:10:20Z,APP-API-02,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00162,2026-08-22T22:15:14Z,FIN-WS-14,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01163,2026-08-22T22:15:47Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00967,2026-08-22T22:19:10Z,APP-API-02,ACME\mrivera,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01171,2026-08-22T22:20:54Z,FILE-02,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01307,2026-08-22T22:21:22Z,BACKUP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00808,2026-08-22T22:24:48Z,BACKUP-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00081,2026-08-22T22:26:15Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00227,2026-08-22T22:28:03Z,PRINT-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01618,2026-08-22T22:29:37Z,APP-API-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01081,2026-08-22T22:31:32Z,FIN-WS-14,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01179,2026-08-22T22:33:44Z,PRINT-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01400,2026-08-22T22:35:54Z,FILE-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00014,2026-08-22T22:36:18Z,BACKUP-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00152,2026-08-22T22:39:43Z,JUMP-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01626,2026-08-22T22:40:30Z,APP-API-02,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01596,2026-08-22T22:48:51Z,PRINT-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00047,2026-08-22T22:56:21Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00973,2026-08-22T23:07:58Z,PRINT-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00199,2026-08-22T23:11:11Z,PRINT-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00548,2026-08-22T23:16:23Z,DC-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00039,2026-08-22T23:19:27Z,FIN-WS-14,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00067,2026-08-22T23:23:55Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01466,2026-08-22T23:26:25Z,BACKUP-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00221,2026-08-22T23:30:53Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01548,2026-08-22T23:36:40Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01458,2026-08-22T23:40:49Z,FIN-WS-14,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00855,2026-08-22T23:45:33Z,APP-API-02,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00396,2026-08-22T23:45:34Z,DC-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00747,2026-08-22T23:50:09Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00679,2026-08-22T23:52:00Z,PRINT-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00226,2026-08-23T00:02:14Z,FILE-02,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00560,2026-08-23T00:08:45Z,PRINT-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00890,2026-08-23T00:12:46Z,FILE-02,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01592,2026-08-23T00:12:58Z,BACKUP-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00251,2026-08-23T00:13:11Z,PRINT-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00021,2026-08-23T00:28:25Z,APP-API-02,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00122,2026-08-23T00:32:19Z,FIN-WS-14,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00361,2026-08-23T00:33:51Z,FILE-02,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01622,2026-08-23T00:36:27Z,DC-01,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00372,2026-08-23T00:43:02Z,DC-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01191,2026-08-23T00:46:54Z,APP-API-02,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01151,2026-08-23T00:53:51Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00223,2026-08-23T00:55:42Z,FIN-WS-14,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00362,2026-08-23T00:58:45Z,BACKUP-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00627,2026-08-23T00:59:54Z,DC-01,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00232,2026-08-23T01:00:08Z,FIN-WS-14,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01730,2026-08-23T01:00:10Z,APP-API-02,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01275,2026-08-23T01:01:27Z,JUMP-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00551,2026-08-23T01:01:45Z,FILE-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01060,2026-08-23T01:10:42Z,APP-API-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00787,2026-08-23T01:14:12Z,PRINT-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00410,2026-08-23T01:31:04Z,BACKUP-01,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01531,2026-08-23T01:37:17Z,PRINT-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01513,2026-08-23T01:39:20Z,BACKUP-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00736,2026-08-23T01:40:00Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-00448,2026-08-23T01:41:26Z,APP-API-02,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00617,2026-08-23T01:42:42Z,BACKUP-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00959,2026-08-23T01:46:24Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01448,2026-08-23T01:53:56Z,DC-01,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00124,2026-08-23T02:05:46Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01119,2026-08-23T02:07:32Z,APP-API-02,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00670,2026-08-23T02:17:43Z,APP-API-02,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00082,2026-08-23T02:27:25Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01352,2026-08-23T02:29:00Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-00706,2026-08-23T02:30:08Z,BACKUP-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01497,2026-08-23T02:47:02Z,JUMP-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01792,2026-08-23T02:48:49Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01615,2026-08-23T02:49:59Z,FILE-02,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00546,2026-08-23T02:51:20Z,DC-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01561,2026-08-23T02:54:28Z,APP-API-02,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01287,2026-08-23T02:55:26Z,FILE-02,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00592,2026-08-23T02:59:59Z,DC-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00157,2026-08-23T03:00:39Z,FILE-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00651,2026-08-23T03:06:59Z,DC-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00104,2026-08-23T03:08:25Z,APP-API-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01294,2026-08-23T03:10:16Z,APP-API-02,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01053,2026-08-23T03:14:14Z,APP-API-02,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00774,2026-08-23T03:18:18Z,JUMP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00177,2026-08-23T03:23:19Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00699,2026-08-23T03:25:18Z,FIN-WS-14,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00329,2026-08-23T03:26:51Z,BACKUP-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01425,2026-08-23T03:27:30Z,FILE-02,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00434,2026-08-23T03:29:58Z,FILE-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01301,2026-08-23T03:33:04Z,FIN-WS-14,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00149,2026-08-23T03:33:07Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01554,2026-08-23T03:39:04Z,JUMP-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00658,2026-08-23T03:39:14Z,FIN-WS-14,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01522,2026-08-23T03:39:50Z,BACKUP-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01436,2026-08-23T03:40:42Z,JUMP-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01521,2026-08-23T03:41:48Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01598,2026-08-23T03:46:04Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00605,2026-08-23T03:46:18Z,DC-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00896,2026-08-23T03:49:59Z,BACKUP-01,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00788,2026-08-23T03:50:37Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01405,2026-08-23T03:51:45Z,FILE-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01252,2026-08-23T03:56:15Z,JUMP-01,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00857,2026-08-23T04:07:08Z,FILE-02,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01678,2026-08-23T04:10:28Z,DC-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00803,2026-08-23T04:12:25Z,APP-API-02,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01039,2026-08-23T04:14:30Z,DC-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00675,2026-08-23T04:20:45Z,DC-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01212,2026-08-23T04:21:09Z,JUMP-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01746,2026-08-23T04:23:34Z,APP-API-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00528,2026-08-23T04:23:35Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00891,2026-08-23T04:29:30Z,BACKUP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00764,2026-08-23T04:34:13Z,PRINT-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01691,2026-08-23T04:34:21Z,PRINT-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00757,2026-08-23T04:34:32Z,BACKUP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00005,2026-08-23T04:40:12Z,APP-API-02,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01560,2026-08-23T04:45:37Z,JUMP-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00431,2026-08-23T04:49:38Z,JUMP-01,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01475,2026-08-23T04:51:32Z,FILE-02,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00587,2026-08-23T04:52:02Z,DC-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01148,2026-08-23T05:01:33Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01295,2026-08-23T05:03:07Z,PRINT-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00423,2026-08-23T05:03:23Z,FIN-WS-14,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01188,2026-08-23T05:07:40Z,APP-API-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01125,2026-08-23T05:11:40Z,APP-API-02,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01469,2026-08-23T05:12:35Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01332,2026-08-23T05:12:56Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01271,2026-08-23T05:14:57Z,JUMP-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01508,2026-08-23T05:15:21Z,FIN-WS-14,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01322,2026-08-23T05:17:57Z,JUMP-01,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00436,2026-08-23T05:27:13Z,PRINT-01,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01693,2026-08-23T05:31:25Z,FILE-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01333,2026-08-23T05:35:35Z,BACKUP-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01233,2026-08-23T05:39:18Z,DC-01,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01000,2026-08-23T05:41:17Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01790,2026-08-23T05:43:13Z,BACKUP-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00156,2026-08-23T05:46:47Z,DC-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00793,2026-08-23T05:47:07Z,FIN-WS-14,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00057,2026-08-23T05:48:39Z,DC-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01478,2026-08-23T05:50:21Z,FIN-WS-14,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01712,2026-08-23T05:55:53Z,DC-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00911,2026-08-23T06:01:09Z,DC-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00928,2026-08-23T06:04:43Z,DC-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01559,2026-08-23T06:05:28Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00339,2026-08-23T06:06:59Z,BACKUP-01,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01143,2026-08-23T06:13:42Z,PRINT-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00678,2026-08-23T06:15:15Z,JUMP-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01003,2026-08-23T06:20:22Z,PRINT-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01687,2026-08-23T06:21:43Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01659,2026-08-23T06:32:03Z,BACKUP-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-01734,2026-08-23T06:32:41Z,DC-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01010,2026-08-23T06:37:03Z,FIN-WS-14,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
