id,_time,host,user,name,command,creator,run_as,provenance,classification
TASK-N-04286,2026-09-22T18:27:54Z,PATCH-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05215,2026-09-22T18:28:28Z,FIN-WS-09,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00420,2026-09-22T18:29:05Z,APP-06,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02677,2026-09-22T18:29:42Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07014,2026-09-22T18:30:27Z,ENG-WS-17,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03193,2026-09-22T18:31:19Z,MGMT-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09229,2026-09-22T18:32:39Z,FIN-WS-09,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04464,2026-09-22T18:34:05Z,ENG-WS-17,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03968,2026-09-22T18:34:20Z,APP-06,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00309,2026-09-22T18:34:31Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05986,2026-09-22T18:34:52Z,APP-06,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00595,2026-09-22T18:35:30Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02288,2026-09-22T18:35:31Z,PATCH-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08643,2026-09-22T18:36:48Z,MGMT-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07364,2026-09-22T18:37:34Z,APP-06,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02530,2026-09-22T18:38:50Z,HR-WS-08,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06771,2026-09-22T18:39:45Z,HR-WS-22,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01973,2026-09-22T18:39:52Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06734,2026-09-22T18:40:50Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06829,2026-09-22T18:40:54Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01959,2026-09-22T18:41:57Z,HR-WS-22,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09296,2026-09-22T18:42:28Z,HR-WS-08,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04689,2026-09-22T18:43:47Z,HR-WS-22,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07460,2026-09-22T18:44:13Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09121,2026-09-22T18:44:26Z,DC-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08800,2026-09-22T18:44:37Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08589,2026-09-22T18:44:42Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03702,2026-09-22T18:44:43Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05052,2026-09-22T18:44:48Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05295,2026-09-22T18:45:32Z,HR-WS-22,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04395,2026-09-22T18:45:40Z,ENG-WS-17,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02759,2026-09-22T18:46:02Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08442,2026-09-22T18:46:08Z,FIN-WS-09,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07945,2026-09-22T18:47:00Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02897,2026-09-22T18:47:53Z,MGMT-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07281,2026-09-22T18:48:29Z,PATCH-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02769,2026-09-22T18:48:43Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07134,2026-09-22T18:49:16Z,APP-06,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01501,2026-09-22T18:51:08Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07451,2026-09-22T18:51:08Z,MGMT-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04159,2026-09-22T18:53:22Z,FIN-WS-09,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06277,2026-09-22T18:53:38Z,MGMT-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00704,2026-09-22T18:54:02Z,DC-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09374,2026-09-22T18:54:26Z,APP-06,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06925,2026-09-22T18:56:08Z,PATCH-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08147,2026-09-22T18:56:44Z,HR-WS-22,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01035,2026-09-22T18:56:48Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04984,2026-09-22T18:57:36Z,ENG-WS-17,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06543,2026-09-22T18:57:43Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04101,2026-09-22T18:58:37Z,PATCH-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04412,2026-09-22T19:01:01Z,HR-WS-08,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06906,2026-09-22T19:01:19Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08617,2026-09-22T19:01:43Z,ENG-WS-17,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03009,2026-09-22T19:02:49Z,DC-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01401,2026-09-22T19:03:24Z,HR-WS-22,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03054,2026-09-22T19:03:32Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01877,2026-09-22T19:04:17Z,APP-06,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03805,2026-09-22T19:04:38Z,FIN-WS-09,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04955,2026-09-22T19:04:47Z,MGMT-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02009,2026-09-22T19:05:41Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04940,2026-09-22T19:06:51Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07659,2026-09-22T19:07:01Z,HR-WS-08,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01409,2026-09-22T19:07:04Z,DC-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03003,2026-09-22T19:07:07Z,HR-WS-08,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05467,2026-09-22T19:07:28Z,ENG-WS-17,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00789,2026-09-22T19:07:34Z,DC-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03789,2026-09-22T19:08:03Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09447,2026-09-22T19:08:29Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07345,2026-09-22T19:09:14Z,ENG-WS-17,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04834,2026-09-22T19:09:24Z,FIN-WS-09,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05777,2026-09-22T19:10:02Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05756,2026-09-22T19:10:48Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08518,2026-09-22T19:11:25Z,DC-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05357,2026-09-22T19:12:03Z,PATCH-01,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03277,2026-09-22T19:12:05Z,ENG-WS-17,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04072,2026-09-22T19:12:26Z,HR-WS-22,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02075,2026-09-22T19:12:32Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03436,2026-09-22T19:12:33Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05130,2026-09-22T19:12:39Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06318,2026-09-22T19:13:48Z,FIN-WS-09,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05394,2026-09-22T19:14:35Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00546,2026-09-22T19:16:36Z,MGMT-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08943,2026-09-22T19:16:57Z,DC-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02903,2026-09-22T19:17:40Z,APP-06,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01964,2026-09-22T19:18:02Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02473,2026-09-22T19:18:02Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01186,2026-09-22T19:18:18Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05943,2026-09-22T19:19:03Z,HR-WS-08,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00560,2026-09-22T19:19:24Z,DC-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01203,2026-09-22T19:19:29Z,HR-WS-08,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04480,2026-09-22T19:19:37Z,HR-WS-08,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00241,2026-09-22T19:19:39Z,HR-WS-22,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03522,2026-09-22T19:19:45Z,MGMT-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03273,2026-09-22T19:20:24Z,APP-06,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06165,2026-09-22T19:20:28Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08556,2026-09-22T19:22:18Z,HR-WS-22,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04797,2026-09-22T19:23:01Z,MGMT-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07196,2026-09-22T19:23:02Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05131,2026-09-22T19:24:10Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09031,2026-09-22T19:24:48Z,ENG-WS-17,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02946,2026-09-22T19:25:40Z,DC-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05599,2026-09-22T19:25:43Z,ENG-WS-17,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09372,2026-09-22T19:26:35Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06112,2026-09-22T19:26:38Z,FIN-WS-09,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08678,2026-09-22T19:26:56Z,MGMT-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09141,2026-09-22T19:27:05Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02646,2026-09-22T19:27:37Z,HR-WS-22,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03593,2026-09-22T19:28:01Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08762,2026-09-22T19:28:25Z,APP-06,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07332,2026-09-22T19:28:38Z,ENG-WS-17,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07168,2026-09-22T19:29:02Z,APP-06,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05094,2026-09-22T19:29:46Z,PATCH-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09325,2026-09-22T19:31:02Z,HR-WS-22,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05092,2026-09-22T19:31:04Z,MGMT-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08007,2026-09-22T19:31:20Z,HR-WS-22,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03260,2026-09-22T19:31:51Z,FIN-WS-09,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03924,2026-09-22T19:32:35Z,FIN-WS-09,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00902,2026-09-22T19:32:53Z,HR-WS-22,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02602,2026-09-22T19:33:58Z,HR-WS-22,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03450,2026-09-22T19:34:09Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01060,2026-09-22T19:34:42Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06038,2026-09-22T19:35:27Z,APP-06,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01108,2026-09-22T19:35:51Z,APP-06,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03709,2026-09-22T19:37:10Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09578,2026-09-22T19:37:50Z,PATCH-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03446,2026-09-22T19:38:03Z,PATCH-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03415,2026-09-22T19:38:43Z,APP-06,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03225,2026-09-22T19:38:54Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01187,2026-09-22T19:40:36Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07971,2026-09-22T19:40:51Z,ENG-WS-17,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05596,2026-09-22T19:41:19Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05731,2026-09-22T19:41:40Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08511,2026-09-22T19:42:23Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01415,2026-09-22T19:42:31Z,ENG-WS-17,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09513,2026-09-22T19:42:48Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09356,2026-09-22T19:42:49Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08089,2026-09-22T19:44:06Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03452,2026-09-22T19:44:53Z,PATCH-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06198,2026-09-22T19:45:23Z,DC-01,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06533,2026-09-22T19:45:55Z,ENG-WS-17,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06191,2026-09-22T19:46:03Z,APP-06,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07356,2026-09-22T19:46:20Z,MGMT-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07503,2026-09-22T19:46:33Z,HR-WS-08,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
