id,_time,host,artifact,status,publisher,classification
TRUST-N-04765,2026-09-23T07:57:28Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-01266,2026-09-23T07:57:47Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-09949,2026-09-23T07:58:18Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-06361,2026-09-23T07:58:34Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-09223,2026-09-23T07:58:56Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-04300,2026-09-23T07:59:17Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01998,2026-09-23T07:59:47Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-05163,2026-09-23T08:00:04Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06877,2026-09-23T08:00:11Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05860,2026-09-23T08:01:00Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-07202,2026-09-23T08:01:25Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-09634,2026-09-23T08:02:36Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08692,2026-09-23T08:03:04Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-04909,2026-09-23T08:03:21Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06079,2026-09-23T08:06:29Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-07646,2026-09-23T08:06:56Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-03616,2026-09-23T08:08:43Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-07870,2026-09-23T08:09:34Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-07789,2026-09-23T08:09:39Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-08864,2026-09-23T08:09:44Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08222,2026-09-23T08:11:57Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04436,2026-09-23T08:12:49Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-02935,2026-09-23T08:12:57Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07174,2026-09-23T08:13:22Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-02873,2026-09-23T08:13:40Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-04007,2026-09-23T08:13:47Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-04952,2026-09-23T08:13:49Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-06078,2026-09-23T08:14:08Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09430,2026-09-23T08:15:05Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-05275,2026-09-23T08:15:11Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-09926,2026-09-23T08:15:35Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-09958,2026-09-23T08:15:48Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02412,2026-09-23T08:16:02Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-08506,2026-09-23T08:16:23Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-00066,2026-09-23T08:16:48Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05901,2026-09-23T08:17:13Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09245,2026-09-23T08:18:45Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03527,2026-09-23T08:19:47Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-05939,2026-09-23T08:23:03Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-08570,2026-09-23T08:23:25Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-02998,2026-09-23T08:24:03Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-03286,2026-09-23T08:24:09Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04369,2026-09-23T08:26:01Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05841,2026-09-23T08:26:50Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-07659,2026-09-23T08:28:06Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-01441,2026-09-23T08:29:36Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-07290,2026-09-23T08:29:59Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-08193,2026-09-23T08:30:00Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02336,2026-09-23T08:30:07Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-01177,2026-09-23T08:30:56Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-02189,2026-09-23T08:31:45Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00196,2026-09-23T08:31:56Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-06890,2026-09-23T08:33:13Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-05025,2026-09-23T08:34:48Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-08729,2026-09-23T08:35:14Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-04104,2026-09-23T08:35:52Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-08980,2026-09-23T08:36:18Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-05933,2026-09-23T08:36:24Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06422,2026-09-23T08:37:53Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00914,2026-09-23T08:38:01Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-07179,2026-09-23T08:38:04Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-03193,2026-09-23T08:38:23Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-03273,2026-09-23T08:38:33Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-08850,2026-09-23T08:39:57Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-05547,2026-09-23T08:40:24Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-04598,2026-09-23T08:40:30Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01827,2026-09-23T08:40:38Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05233,2026-09-23T08:41:45Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-04304,2026-09-23T08:42:03Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-07197,2026-09-23T08:43:12Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09397,2026-09-23T08:44:37Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-04608,2026-09-23T08:44:39Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-02223,2026-09-23T08:45:39Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-07331,2026-09-23T08:45:54Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01892,2026-09-23T08:48:35Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-05417,2026-09-23T08:48:37Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-01225,2026-09-23T08:48:54Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00967,2026-09-23T08:48:56Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-03708,2026-09-23T08:49:38Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-08539,2026-09-23T08:50:01Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-04740,2026-09-23T08:51:13Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-02206,2026-09-23T08:51:22Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-06265,2026-09-23T08:51:55Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02245,2026-09-23T08:52:03Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-01604,2026-09-23T08:52:44Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08970,2026-09-23T08:53:24Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-06328,2026-09-23T08:54:03Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-08949,2026-09-23T08:54:43Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-07920,2026-09-23T08:55:32Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-05666,2026-09-23T08:56:06Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05959,2026-09-23T08:57:45Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-08652,2026-09-23T08:57:57Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-01976,2026-09-23T08:57:58Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-01886,2026-09-23T08:58:06Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-05704,2026-09-23T09:00:07Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-00083,2026-09-23T09:00:10Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06255,2026-09-23T09:00:15Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00778,2026-09-23T09:01:13Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-04402,2026-09-23T09:01:14Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-09275,2026-09-23T09:01:25Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-02820,2026-09-23T09:01:40Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-09095,2026-09-23T09:02:04Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03293,2026-09-23T09:02:12Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-02359,2026-09-23T09:02:27Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00428,2026-09-23T09:03:29Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-04418,2026-09-23T09:04:00Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-04457,2026-09-23T09:04:13Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05535,2026-09-23T09:06:16Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-07653,2026-09-23T09:07:53Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-09348,2026-09-23T09:08:27Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-04129,2026-09-23T09:08:44Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08626,2026-09-23T09:09:24Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07267,2026-09-23T09:09:32Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-04182,2026-09-23T09:09:35Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-08322,2026-09-23T09:09:35Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02572,2026-09-23T09:10:06Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07603,2026-09-23T09:10:12Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-07120,2026-09-23T09:10:26Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-06538,2026-09-23T09:10:36Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08184,2026-09-23T09:13:25Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04236,2026-09-23T09:15:32Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00393,2026-09-23T09:15:47Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-03220,2026-09-23T09:16:00Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-06299,2026-09-23T09:17:17Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-07507,2026-09-23T09:17:18Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01003,2026-09-23T09:17:28Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04596,2026-09-23T09:18:36Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-00500,2026-09-23T09:18:57Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-09294,2026-09-23T09:18:57Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-09740,2026-09-23T09:19:46Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-06332,2026-09-23T09:20:09Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-07049,2026-09-23T09:20:25Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01468,2026-09-23T09:22:32Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-01036,2026-09-23T09:22:55Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-07006,2026-09-23T09:23:11Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04335,2026-09-23T09:23:17Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-03080,2026-09-23T09:23:35Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-05210,2026-09-23T09:23:48Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01626,2026-09-23T09:24:03Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-04890,2026-09-23T09:24:47Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-01697,2026-09-23T09:25:16Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-07378,2026-09-23T09:26:46Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-05419,2026-09-23T09:26:59Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-03481,2026-09-23T09:27:14Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04777,2026-09-23T09:27:18Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09054,2026-09-23T09:27:43Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06799,2026-09-23T09:28:47Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-02731,2026-09-23T09:29:06Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-02400,2026-09-23T09:29:35Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05801,2026-09-23T09:30:27Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08559,2026-09-23T09:31:06Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09142,2026-09-23T09:31:08Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02179,2026-09-23T09:31:53Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07085,2026-09-23T09:32:20Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-04880,2026-09-23T09:33:32Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-02484,2026-09-23T09:33:52Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-01191,2026-09-23T09:34:52Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-09477,2026-09-23T09:34:53Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-06672,2026-09-23T09:34:54Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-04176,2026-09-23T09:35:40Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09775,2026-09-23T09:36:52Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-04828,2026-09-23T09:37:00Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-08657,2026-09-23T09:39:01Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-09637,2026-09-23T09:39:21Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-04922,2026-09-23T09:40:28Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-01638,2026-09-23T09:41:37Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-01479,2026-09-23T09:41:55Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-07147,2026-09-23T09:43:13Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-06612,2026-09-23T09:43:26Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-07784,2026-09-23T09:44:05Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-03845,2026-09-23T09:44:36Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-00874,2026-09-23T09:44:47Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-06843,2026-09-23T09:44:52Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07714,2026-09-23T09:46:13Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-06749,2026-09-23T09:46:31Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-04646,2026-09-23T09:46:39Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-09762,2026-09-23T09:47:29Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02881,2026-09-23T09:47:40Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04943,2026-09-23T09:47:52Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03692,2026-09-23T09:48:07Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-01828,2026-09-23T09:48:35Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02886,2026-09-23T09:49:02Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-05277,2026-09-23T09:49:19Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-03181,2026-09-23T09:50:24Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-09374,2026-09-23T09:50:27Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-03559,2026-09-23T09:50:55Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02749,2026-09-23T09:51:11Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-07304,2026-09-23T09:51:27Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-05521,2026-09-23T09:51:49Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-09709,2026-09-23T09:52:41Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03798,2026-09-23T09:53:04Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-07811,2026-09-23T09:53:48Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-02076,2026-09-23T09:54:02Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00315,2026-09-23T09:54:06Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-01078,2026-09-23T09:55:15Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06480,2026-09-23T09:55:41Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-06428,2026-09-23T09:56:04Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06894,2026-09-23T09:56:05Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
