id,_time,host,user,parent,process,command,classification
PROC-N-05327,2026-09-23T08:47:54Z,HR-WS-08,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05676,2026-09-23T08:49:22Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07822,2026-09-23T08:49:42Z,MGMT-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00829,2026-09-23T08:50:35Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05906,2026-09-23T08:50:37Z,PATCH-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03423,2026-09-23T08:50:39Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03323,2026-09-23T08:50:52Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00424,2026-09-23T08:51:16Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01849,2026-09-23T08:51:18Z,HR-WS-22,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05307,2026-09-23T08:51:27Z,HR-WS-22,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00671,2026-09-23T08:51:41Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08980,2026-09-23T08:52:16Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05800,2026-09-23T08:52:48Z,FIN-WS-09,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09752,2026-09-23T08:52:59Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01927,2026-09-23T08:53:11Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08285,2026-09-23T08:53:15Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03811,2026-09-23T08:53:44Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06505,2026-09-23T08:53:45Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08148,2026-09-23T08:53:48Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01525,2026-09-23T08:53:51Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06502,2026-09-23T08:53:51Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04813,2026-09-23T08:54:01Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08131,2026-09-23T08:54:25Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07574,2026-09-23T08:57:52Z,PATCH-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00521,2026-09-23T08:59:00Z,FIN-WS-09,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04402,2026-09-23T08:59:58Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01767,2026-09-23T09:00:20Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08377,2026-09-23T09:00:48Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08895,2026-09-23T09:00:58Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08190,2026-09-23T09:01:03Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05995,2026-09-23T09:01:04Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02512,2026-09-23T09:01:11Z,APP-06,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03051,2026-09-23T09:01:24Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02844,2026-09-23T09:02:00Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05615,2026-09-23T09:02:24Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07052,2026-09-23T09:02:54Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03629,2026-09-23T09:02:57Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07282,2026-09-23T09:03:43Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01103,2026-09-23T09:03:48Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09660,2026-09-23T09:04:42Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04005,2026-09-23T09:05:11Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05215,2026-09-23T09:05:49Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01241,2026-09-23T09:06:11Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04701,2026-09-23T09:06:36Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06449,2026-09-23T09:07:08Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06485,2026-09-23T09:10:37Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00848,2026-09-23T09:11:34Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06723,2026-09-23T09:11:53Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03882,2026-09-23T09:12:27Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03365,2026-09-23T09:13:42Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06867,2026-09-23T09:14:05Z,MGMT-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01662,2026-09-23T09:15:06Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07872,2026-09-23T09:15:54Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03637,2026-09-23T09:16:46Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05226,2026-09-23T09:16:53Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03557,2026-09-23T09:17:15Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03973,2026-09-23T09:18:55Z,PATCH-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05334,2026-09-23T09:19:39Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07773,2026-09-23T09:19:39Z,APP-06,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04075,2026-09-23T09:20:46Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01980,2026-09-23T09:21:55Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07959,2026-09-23T09:22:43Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01297,2026-09-23T09:22:59Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08152,2026-09-23T09:23:06Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05419,2026-09-23T09:23:10Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06280,2026-09-23T09:23:53Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03867,2026-09-23T09:23:57Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01065,2026-09-23T09:24:04Z,HR-WS-08,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08949,2026-09-23T09:24:12Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05100,2026-09-23T09:24:53Z,MGMT-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02511,2026-09-23T09:25:02Z,DC-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05671,2026-09-23T09:25:35Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07310,2026-09-23T09:25:51Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05933,2026-09-23T09:28:36Z,PATCH-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00960,2026-09-23T09:29:38Z,HR-WS-22,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07642,2026-09-23T09:30:14Z,MGMT-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00260,2026-09-23T09:31:32Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06106,2026-09-23T09:31:49Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02131,2026-09-23T09:33:17Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06889,2026-09-23T09:33:23Z,FIN-WS-09,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00582,2026-09-23T09:34:38Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01433,2026-09-23T09:36:35Z,MGMT-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00100,2026-09-23T09:36:38Z,PATCH-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09773,2026-09-23T09:37:24Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07550,2026-09-23T09:38:39Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07517,2026-09-23T09:38:46Z,MGMT-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04363,2026-09-23T09:39:15Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08437,2026-09-23T09:39:22Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08329,2026-09-23T09:40:16Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09952,2026-09-23T09:40:41Z,PATCH-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02027,2026-09-23T09:42:51Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01999,2026-09-23T09:43:22Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08642,2026-09-23T09:44:07Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05726,2026-09-23T09:44:47Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04641,2026-09-23T09:45:26Z,APP-06,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05368,2026-09-23T09:45:35Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07904,2026-09-23T09:46:10Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09725,2026-09-23T09:46:13Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02774,2026-09-23T09:46:26Z,DC-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04709,2026-09-23T09:46:35Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00492,2026-09-23T09:46:44Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08486,2026-09-23T09:47:22Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03693,2026-09-23T09:47:40Z,DC-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01367,2026-09-23T09:47:56Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05237,2026-09-23T09:48:06Z,ENG-WS-17,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00350,2026-09-23T09:48:53Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07098,2026-09-23T09:48:54Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07775,2026-09-23T09:49:59Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02062,2026-09-23T09:50:05Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07409,2026-09-23T09:50:36Z,DC-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04612,2026-09-23T09:51:50Z,HR-WS-22,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00764,2026-09-23T09:52:09Z,DC-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00961,2026-09-23T09:55:25Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04361,2026-09-23T09:55:55Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00287,2026-09-23T09:57:39Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06561,2026-09-23T09:58:02Z,DC-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05399,2026-09-23T09:58:09Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09443,2026-09-23T09:58:13Z,HR-WS-22,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01312,2026-09-23T09:59:09Z,MGMT-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08628,2026-09-23T09:59:32Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06989,2026-09-23T09:59:57Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00041,2026-09-23T10:00:05Z,HR-WS-22,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05730,2026-09-23T10:00:22Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00936,2026-09-23T10:01:10Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02096,2026-09-23T10:01:15Z,MGMT-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04517,2026-09-23T10:02:17Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07767,2026-09-23T10:02:28Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02615,2026-09-23T10:02:34Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07980,2026-09-23T10:02:58Z,HR-WS-22,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00571,2026-09-23T10:04:24Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06380,2026-09-23T10:04:28Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09765,2026-09-23T10:04:33Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06308,2026-09-23T10:05:06Z,FIN-WS-09,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00369,2026-09-23T10:08:13Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09655,2026-09-23T10:08:36Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08903,2026-09-23T10:08:37Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03226,2026-09-23T10:10:19Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03414,2026-09-23T10:10:29Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02610,2026-09-23T10:11:11Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04872,2026-09-23T10:11:57Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06213,2026-09-23T10:12:43Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09105,2026-09-23T10:13:11Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06968,2026-09-23T10:13:22Z,HR-WS-22,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04923,2026-09-23T10:13:34Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01305,2026-09-23T10:14:10Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04000,2026-09-23T10:14:15Z,HR-WS-22,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02779,2026-09-23T10:15:04Z,PATCH-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02310,2026-09-23T10:15:16Z,PATCH-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05440,2026-09-23T10:15:47Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01994,2026-09-23T10:16:00Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08900,2026-09-23T10:16:22Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04751,2026-09-23T10:17:50Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04537,2026-09-23T10:18:29Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00465,2026-09-23T10:21:29Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01193,2026-09-23T10:22:10Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07734,2026-09-23T10:22:27Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02911,2026-09-23T10:22:58Z,MGMT-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08939,2026-09-23T10:23:16Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00938,2026-09-23T10:23:22Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07359,2026-09-23T10:23:37Z,FIN-WS-09,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04001,2026-09-23T10:23:46Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07062,2026-09-23T10:23:49Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02807,2026-09-23T10:23:53Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07241,2026-09-23T10:24:25Z,HR-WS-08,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04410,2026-09-23T10:26:55Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00576,2026-09-23T10:27:09Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00419,2026-09-23T10:27:24Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09136,2026-09-23T10:27:42Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05857,2026-09-23T10:28:17Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08702,2026-09-23T10:28:19Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00602,2026-09-23T10:29:21Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05877,2026-09-23T10:29:32Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09195,2026-09-23T10:30:32Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04906,2026-09-23T10:32:06Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02324,2026-09-23T10:32:50Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04421,2026-09-23T10:32:55Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02360,2026-09-23T10:33:16Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09413,2026-09-23T10:33:23Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05508,2026-09-23T10:33:38Z,APP-06,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05971,2026-09-23T10:33:49Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04619,2026-09-23T10:34:02Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04798,2026-09-23T10:34:12Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08530,2026-09-23T10:34:32Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09025,2026-09-23T10:34:32Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02864,2026-09-23T10:34:34Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05422,2026-09-23T10:35:13Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05062,2026-09-23T10:35:37Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09348,2026-09-23T10:35:50Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06834,2026-09-23T10:36:02Z,ENG-WS-17,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00831,2026-09-23T10:36:24Z,HR-WS-22,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06676,2026-09-23T10:36:45Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03194,2026-09-23T10:37:42Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08467,2026-09-23T10:37:47Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03316,2026-09-23T10:38:06Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08312,2026-09-23T10:38:24Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08822,2026-09-23T10:39:01Z,APP-06,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04960,2026-09-23T10:39:06Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01769,2026-09-23T10:39:21Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05265,2026-09-23T10:39:22Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03397,2026-09-23T10:40:36Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06871,2026-09-23T10:40:49Z,APP-06,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00443,2026-09-23T10:41:08Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06722,2026-09-23T10:41:35Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02656,2026-09-23T10:42:59Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08234,2026-09-23T10:43:23Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02992,2026-09-23T10:43:51Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06129,2026-09-23T10:43:58Z,HR-WS-08,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00691,2026-09-23T10:44:04Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04631,2026-09-23T10:46:25Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02855,2026-09-23T10:47:11Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09465,2026-09-23T10:47:33Z,FIN-WS-09,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07013,2026-09-23T10:47:34Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03358,2026-09-23T10:48:05Z,ENG-WS-17,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08438,2026-09-23T10:48:13Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04167,2026-09-23T10:48:31Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04914,2026-09-23T10:48:41Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
