id,_time,host,user,action,path,process,classification
FILE-N-03825,2026-09-22T20:54:10Z,APP-06,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-05826,2026-09-22T20:54:37Z,FIN-WS-09,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-05108,2026-09-22T20:54:38Z,ENG-WS-17,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-06064,2026-09-22T20:55:48Z,PATCH-01,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-06936,2026-09-22T20:55:58Z,APP-06,SYSTEM,create,approved operational file,approved process,benign
FILE-N-04820,2026-09-22T20:56:52Z,ENG-WS-17,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-08897,2026-09-22T20:57:31Z,HR-WS-22,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-00321,2026-09-22T20:58:23Z,ENG-WS-17,SYSTEM,read,approved operational file,approved process,benign
FILE-N-06764,2026-09-22T21:00:50Z,APP-06,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-07310,2026-09-22T21:01:00Z,MGMT-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-04095,2026-09-22T21:01:05Z,PATCH-01,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-07579,2026-09-22T21:01:05Z,ENG-WS-17,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-00205,2026-09-22T21:01:07Z,MGMT-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-07938,2026-09-22T21:01:45Z,ENG-WS-17,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-01758,2026-09-22T21:02:37Z,DC-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-00164,2026-09-22T21:02:50Z,HR-WS-22,SYSTEM,create,approved operational file,approved process,benign
FILE-N-06967,2026-09-22T21:03:10Z,DC-01,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-04456,2026-09-22T21:03:15Z,DC-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-08702,2026-09-22T21:03:38Z,HR-WS-08,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-07749,2026-09-22T21:04:08Z,HR-WS-08,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-07983,2026-09-22T21:04:10Z,HR-WS-08,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-04491,2026-09-22T21:06:46Z,PATCH-01,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-02160,2026-09-22T21:06:49Z,ENG-WS-17,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-07847,2026-09-22T21:07:04Z,MGMT-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-06678,2026-09-22T21:07:57Z,HR-WS-08,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-05868,2026-09-22T21:08:07Z,DC-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-05709,2026-09-22T21:08:14Z,DC-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-06629,2026-09-22T21:08:44Z,ENG-WS-17,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-09672,2026-09-22T21:08:48Z,FIN-WS-09,SYSTEM,read,approved operational file,approved process,benign
FILE-N-00597,2026-09-22T21:09:12Z,HR-WS-22,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-01232,2026-09-22T21:09:22Z,PATCH-01,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-09118,2026-09-22T21:10:36Z,ENG-WS-17,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-06584,2026-09-22T21:10:50Z,DC-01,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-08060,2026-09-22T21:11:50Z,APP-06,SYSTEM,read,approved operational file,approved process,benign
FILE-N-05857,2026-09-22T21:12:17Z,MGMT-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-07691,2026-09-22T21:12:50Z,DC-01,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-01505,2026-09-22T21:13:04Z,MGMT-01,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-09814,2026-09-22T21:13:29Z,HR-WS-22,SYSTEM,create,approved operational file,approved process,benign
FILE-N-07900,2026-09-22T21:13:50Z,HR-WS-22,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-01360,2026-09-22T21:14:17Z,PATCH-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-02567,2026-09-22T21:14:40Z,ENG-WS-17,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-00678,2026-09-22T21:15:09Z,FIN-WS-09,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-01304,2026-09-22T21:15:50Z,DC-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-01927,2026-09-22T21:16:22Z,DC-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-00403,2026-09-22T21:16:59Z,PATCH-01,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-05278,2026-09-22T21:17:16Z,ENG-WS-17,SYSTEM,read,approved operational file,approved process,benign
FILE-N-01592,2026-09-22T21:18:08Z,ENG-WS-17,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-06171,2026-09-22T21:19:41Z,DC-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-04132,2026-09-22T21:20:19Z,ENG-WS-17,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-09022,2026-09-22T21:20:43Z,APP-06,SYSTEM,read,approved operational file,approved process,benign
FILE-N-02165,2026-09-22T21:22:01Z,PATCH-01,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-04979,2026-09-22T21:22:45Z,APP-06,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-06101,2026-09-22T21:23:17Z,DC-01,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-08439,2026-09-22T21:23:18Z,ENG-WS-17,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-07378,2026-09-22T21:23:51Z,DC-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-09691,2026-09-22T21:24:11Z,FIN-WS-09,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-00613,2026-09-22T21:25:12Z,DC-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-05138,2026-09-22T21:25:57Z,ENG-WS-17,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-08696,2026-09-22T21:26:21Z,ENG-WS-17,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-05119,2026-09-22T21:27:01Z,FIN-WS-09,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-03778,2026-09-22T21:27:30Z,DC-01,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-02780,2026-09-22T21:27:47Z,MGMT-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-00411,2026-09-22T21:28:06Z,APP-06,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-03030,2026-09-22T21:28:11Z,APP-06,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-00711,2026-09-22T21:28:14Z,HR-WS-22,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-03883,2026-09-22T21:28:22Z,APP-06,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-03731,2026-09-22T21:28:26Z,ENG-WS-17,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-09435,2026-09-22T21:28:30Z,DC-01,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-00990,2026-09-22T21:28:48Z,DC-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-08580,2026-09-22T21:29:03Z,APP-06,SYSTEM,read,approved operational file,approved process,benign
FILE-N-01807,2026-09-22T21:29:15Z,HR-WS-22,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-01417,2026-09-22T21:29:28Z,ENG-WS-17,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-00404,2026-09-22T21:30:37Z,ENG-WS-17,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-04649,2026-09-22T21:31:31Z,PATCH-01,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-04450,2026-09-22T21:31:42Z,HR-WS-08,SYSTEM,read,approved operational file,approved process,benign
FILE-N-08253,2026-09-22T21:31:43Z,HR-WS-08,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-02727,2026-09-22T21:31:51Z,APP-06,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-04336,2026-09-22T21:33:11Z,HR-WS-08,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-04522,2026-09-22T21:33:55Z,DC-01,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-09331,2026-09-22T21:35:31Z,MGMT-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-00207,2026-09-22T21:35:37Z,APP-06,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-03496,2026-09-22T21:36:01Z,APP-06,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-02745,2026-09-22T21:37:51Z,DC-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-01624,2026-09-22T21:38:02Z,ENG-WS-17,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-02768,2026-09-22T21:40:06Z,FIN-WS-09,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-05299,2026-09-22T21:40:54Z,APP-06,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-04679,2026-09-22T21:41:14Z,HR-WS-22,SYSTEM,create,approved operational file,approved process,benign
FILE-N-02145,2026-09-22T21:41:23Z,HR-WS-22,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-03039,2026-09-22T21:42:34Z,HR-WS-22,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-04042,2026-09-22T21:42:51Z,MGMT-01,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-05726,2026-09-22T21:43:01Z,FIN-WS-09,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-04818,2026-09-22T21:43:08Z,ENG-WS-17,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-09191,2026-09-22T21:43:13Z,PATCH-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-04438,2026-09-22T21:43:29Z,HR-WS-22,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-08885,2026-09-22T21:43:55Z,MGMT-01,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-06286,2026-09-22T21:44:31Z,FIN-WS-09,SYSTEM,read,approved operational file,approved process,benign
FILE-N-03665,2026-09-22T21:44:56Z,HR-WS-08,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-01287,2026-09-22T21:46:02Z,FIN-WS-09,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-03328,2026-09-22T21:46:09Z,DC-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-04772,2026-09-22T21:48:14Z,MGMT-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-05744,2026-09-22T21:48:20Z,APP-06,SYSTEM,create,approved operational file,approved process,benign
FILE-N-01236,2026-09-22T21:48:44Z,HR-WS-08,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-07269,2026-09-22T21:50:33Z,PATCH-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-07818,2026-09-22T21:50:41Z,HR-WS-08,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-09179,2026-09-22T21:50:48Z,ENG-WS-17,SYSTEM,create,approved operational file,approved process,benign
FILE-N-06315,2026-09-22T21:52:57Z,PATCH-01,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-09097,2026-09-22T21:53:11Z,DC-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-04579,2026-09-22T21:54:44Z,FIN-WS-09,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-08099,2026-09-22T21:54:50Z,APP-06,SYSTEM,read,approved operational file,approved process,benign
FILE-N-04739,2026-09-22T21:54:58Z,MGMT-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-00593,2026-09-22T21:56:00Z,PATCH-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-02400,2026-09-22T21:56:07Z,HR-WS-08,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-04078,2026-09-22T21:56:13Z,DC-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-08180,2026-09-22T21:56:16Z,HR-WS-22,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-09167,2026-09-22T21:56:59Z,HR-WS-08,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-05168,2026-09-22T21:57:06Z,DC-01,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-07134,2026-09-22T21:57:08Z,PATCH-01,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-04972,2026-09-22T21:58:13Z,FIN-WS-09,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-09677,2026-09-22T21:59:19Z,ENG-WS-17,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-01159,2026-09-22T21:59:26Z,PATCH-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-08220,2026-09-22T21:59:52Z,PATCH-01,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-06709,2026-09-22T22:00:37Z,APP-06,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-03618,2026-09-22T22:02:03Z,HR-WS-08,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-07267,2026-09-22T22:02:15Z,APP-06,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-03079,2026-09-22T22:03:46Z,HR-WS-22,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-03513,2026-09-22T22:03:57Z,APP-06,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-04017,2026-09-22T22:06:49Z,HR-WS-08,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-07203,2026-09-22T22:06:59Z,DC-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-03179,2026-09-22T22:07:21Z,PATCH-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-09537,2026-09-22T22:08:55Z,HR-WS-08,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-04823,2026-09-22T22:09:04Z,MGMT-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-05234,2026-09-22T22:09:39Z,ENG-WS-17,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-00406,2026-09-22T22:09:45Z,MGMT-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-05825,2026-09-22T22:10:23Z,HR-WS-22,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-01032,2026-09-22T22:10:30Z,DC-01,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-01093,2026-09-22T22:10:57Z,MGMT-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-04262,2026-09-22T22:11:30Z,APP-06,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-09234,2026-09-22T22:12:04Z,ENG-WS-17,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-03683,2026-09-22T22:12:22Z,APP-06,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-07868,2026-09-22T22:12:37Z,ENG-WS-17,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-01717,2026-09-22T22:13:03Z,DC-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-04026,2026-09-22T22:14:35Z,PATCH-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-03011,2026-09-22T22:14:50Z,HR-WS-08,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-02912,2026-09-22T22:14:57Z,HR-WS-22,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-09126,2026-09-22T22:15:57Z,HR-WS-22,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-09659,2026-09-22T22:16:39Z,HR-WS-08,SYSTEM,read,approved operational file,approved process,benign
FILE-N-06457,2026-09-22T22:17:30Z,DC-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-01151,2026-09-22T22:17:46Z,ENG-WS-17,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-03701,2026-09-22T22:18:28Z,PATCH-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-02867,2026-09-22T22:18:38Z,HR-WS-08,SYSTEM,read,approved operational file,approved process,benign
FILE-N-03139,2026-09-22T22:18:46Z,ENG-WS-17,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-06058,2026-09-22T22:18:48Z,PATCH-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-00878,2026-09-22T22:18:56Z,FIN-WS-09,ACME\\mgarcia,modify,approved operational file,approved process,benign
