event_id,_time,src_host,dest_host,user,protocol,result,classification,note
AUTH-01771,2026-08-22T21:58:17Z,BACKUP-01,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01252,2026-08-22T22:01:12Z,PRINT-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00050,2026-08-22T22:09:08Z,FIN-WS-14,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01043,2026-08-22T22:10:25Z,JUMP-01,APP-API-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00639,2026-08-22T22:11:17Z,DC-01,APP-API-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00864,2026-08-22T22:13:54Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00973,2026-08-22T22:18:18Z,APP-API-02,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01147,2026-08-22T22:19:47Z,BACKUP-01,APP-API-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-01737,2026-08-22T22:21:38Z,PRINT-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01677,2026-08-22T22:22:18Z,JUMP-01,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00947,2026-08-22T22:34:17Z,FILE-02,FILE-02,ACME\jsmith,NTLM,failure,benign,routine authentication
AUTH-01734,2026-08-22T22:41:53Z,FIN-WS-14,APP-API-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-01465,2026-08-22T22:42:43Z,DC-01,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00870,2026-08-22T22:47:34Z,PRINT-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01028,2026-08-22T22:51:08Z,FIN-WS-14,FILE-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00019,2026-08-22T22:51:27Z,FILE-02,APP-API-02,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-01397,2026-08-22T22:53:09Z,FILE-02,APP-API-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01089,2026-08-22T22:56:50Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-01608,2026-08-22T22:58:00Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00503,2026-08-22T23:02:03Z,JUMP-01,DC-01,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00033,2026-08-22T23:04:45Z,BACKUP-01,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00899,2026-08-22T23:06:35Z,APP-API-02,DC-01,ACME\mrivera,SMB,failure,benign,routine authentication
AUTH-01705,2026-08-22T23:07:29Z,APP-API-02,FILE-02,ACME\svc_print,Kerberos,failure,benign,routine authentication
AUTH-01157,2026-08-22T23:13:27Z,PRINT-01,FILE-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-01682,2026-08-22T23:16:46Z,APP-API-02,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01617,2026-08-22T23:23:13Z,BACKUP-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-00960,2026-08-22T23:24:59Z,PRINT-01,FILE-02,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-00799,2026-08-22T23:27:29Z,PRINT-01,DC-01,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-01133,2026-08-22T23:32:25Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01766,2026-08-22T23:32:50Z,APP-API-02,DC-01,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00122,2026-08-22T23:47:10Z,APP-API-02,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00073,2026-08-22T23:49:27Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00565,2026-08-22T23:55:40Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00806,2026-08-22T23:57:36Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00397,2026-08-22T23:58:53Z,APP-API-02,APP-API-02,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-00710,2026-08-23T00:02:27Z,JUMP-01,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01762,2026-08-23T00:08:07Z,FILE-02,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00376,2026-08-23T00:08:17Z,PRINT-01,DC-01,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01551,2026-08-23T00:11:57Z,PRINT-01,FILE-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-01338,2026-08-23T00:13:26Z,PRINT-01,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00273,2026-08-23T00:19:14Z,DC-01,FILE-02,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-00165,2026-08-23T00:48:22Z,PRINT-01,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00854,2026-08-23T00:54:43Z,BACKUP-01,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01429,2026-08-23T00:54:57Z,FILE-02,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01019,2026-08-23T01:00:25Z,JUMP-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00226,2026-08-23T01:01:30Z,FIN-WS-14,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-01142,2026-08-23T01:05:05Z,BACKUP-01,FILE-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00323,2026-08-23T01:12:00Z,JUMP-01,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00649,2026-08-23T01:12:39Z,FILE-02,DC-01,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00971,2026-08-23T01:15:12Z,DC-01,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01667,2026-08-23T01:16:44Z,PRINT-01,DC-01,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00605,2026-08-23T01:24:04Z,DC-01,FILE-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01684,2026-08-23T01:25:04Z,JUMP-01,APP-API-02,ACME\jsmith,NTLM,failure,benign,routine authentication
AUTH-00572,2026-08-23T01:28:21Z,APP-API-02,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00307,2026-08-23T01:29:26Z,PRINT-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01781,2026-08-23T01:36:43Z,APP-API-02,DC-01,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00278,2026-08-23T01:37:04Z,PRINT-01,DC-01,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00721,2026-08-23T01:54:47Z,DC-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01746,2026-08-23T01:55:54Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00827,2026-08-23T02:02:49Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00939,2026-08-23T02:03:54Z,DC-01,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00991,2026-08-23T02:07:16Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01394,2026-08-23T02:07:37Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00535,2026-08-23T02:26:18Z,DC-01,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01427,2026-08-23T02:32:47Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01337,2026-08-23T02:37:21Z,DC-01,APP-API-02,ACME\svc_backup,RDP,failure,benign,routine authentication
AUTH-00143,2026-08-23T02:37:54Z,PRINT-01,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01149,2026-08-23T02:38:15Z,JUMP-01,APP-API-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-01323,2026-08-23T02:45:11Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01466,2026-08-23T02:48:50Z,FILE-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01088,2026-08-23T02:49:12Z,BACKUP-01,FILE-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00746,2026-08-23T02:51:27Z,PRINT-01,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01452,2026-08-23T02:54:57Z,PRINT-01,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00180,2026-08-23T03:12:45Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-00244,2026-08-23T03:14:39Z,JUMP-01,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00553,2026-08-23T03:21:53Z,APP-API-02,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00048,2026-08-23T03:24:43Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00146,2026-08-23T03:28:14Z,PRINT-01,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00890,2026-08-23T03:34:37Z,JUMP-01,DC-01,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-01167,2026-08-23T03:42:54Z,APP-API-02,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01493,2026-08-23T03:43:46Z,FIN-WS-14,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01419,2026-08-23T03:45:22Z,PRINT-01,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01094,2026-08-23T03:50:56Z,FILE-02,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00499,2026-08-23T03:59:28Z,DC-01,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01201,2026-08-23T04:02:35Z,APP-API-02,APP-API-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01747,2026-08-23T04:04:30Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-01678,2026-08-23T04:07:37Z,PRINT-01,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00222,2026-08-23T04:07:41Z,JUMP-01,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01274,2026-08-23T04:12:10Z,BACKUP-01,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01647,2026-08-23T04:13:54Z,APP-API-02,FILE-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00309,2026-08-23T04:22:06Z,PRINT-01,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01326,2026-08-23T04:22:16Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01440,2026-08-23T04:24:00Z,BACKUP-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00412,2026-08-23T04:26:42Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01692,2026-08-23T04:36:41Z,FIN-WS-14,APP-API-02,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-01621,2026-08-23T04:41:58Z,APP-API-02,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00308,2026-08-23T04:42:53Z,BACKUP-01,DC-01,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01722,2026-08-23T04:44:14Z,PRINT-01,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00026,2026-08-23T04:44:36Z,APP-API-02,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01020,2026-08-23T04:47:17Z,FIN-WS-14,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01214,2026-08-23T04:48:37Z,JUMP-01,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00968,2026-08-23T04:49:00Z,BACKUP-01,APP-API-02,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-01384,2026-08-23T04:49:38Z,JUMP-01,DC-01,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00448,2026-08-23T04:55:48Z,BACKUP-01,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00108,2026-08-23T05:05:52Z,FILE-02,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01430,2026-08-23T05:06:26Z,FILE-02,DC-01,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00000,2026-08-23T05:07:27Z,BACKUP-01,DC-01,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00521,2026-08-23T05:09:43Z,APP-API-02,APP-API-02,ACME\svc_print,Kerberos,failure,benign,routine authentication
AUTH-00980,2026-08-23T05:11:04Z,PRINT-01,DC-01,ACME\svc_backup,SMB,failure,benign,routine authentication
AUTH-00878,2026-08-23T05:20:54Z,APP-API-02,DC-01,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01433,2026-08-23T05:21:34Z,PRINT-01,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00324,2026-08-23T05:24:57Z,FIN-WS-14,DC-01,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00174,2026-08-23T05:25:25Z,JUMP-01,DC-01,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01060,2026-08-23T05:30:02Z,PRINT-01,DC-01,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00197,2026-08-23T05:37:34Z,PRINT-01,DC-01,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-01162,2026-08-23T05:51:54Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01462,2026-08-23T05:55:51Z,APP-API-02,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00985,2026-08-23T05:56:56Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01472,2026-08-23T05:57:37Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00230,2026-08-23T05:58:31Z,FIN-WS-14,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00883,2026-08-23T05:58:36Z,APP-API-02,DC-01,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01027,2026-08-23T06:07:50Z,APP-API-02,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00125,2026-08-23T06:09:36Z,FILE-02,FILE-02,ACME\jsmith,NTLM,failure,benign,routine authentication
AUTH-01223,2026-08-23T06:10:45Z,FILE-02,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00325,2026-08-23T06:14:35Z,APP-API-02,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01110,2026-08-23T06:23:46Z,PRINT-01,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00069,2026-08-23T06:27:33Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01023,2026-08-23T06:28:23Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00051,2026-08-23T06:34:55Z,DC-01,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01709,2026-08-23T06:38:24Z,APP-API-02,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00234,2026-08-23T06:41:53Z,BACKUP-01,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-01759,2026-08-23T06:42:33Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-00441,2026-08-23T06:43:37Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01329,2026-08-23T06:46:21Z,APP-API-02,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01515,2026-08-23T06:48:27Z,DC-01,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01792,2026-08-23T06:51:31Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01776,2026-08-23T06:53:21Z,FIN-WS-14,APP-API-02,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00313,2026-08-23T06:59:43Z,FILE-02,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01308,2026-08-23T07:00:36Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01726,2026-08-23T07:03:05Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00767,2026-08-23T07:07:35Z,PRINT-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01117,2026-08-23T07:11:04Z,BACKUP-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01258,2026-08-23T07:11:35Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-00394,2026-08-23T07:12:41Z,DC-01,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00078,2026-08-23T07:16:50Z,JUMP-01,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00369,2026-08-23T07:17:40Z,FILE-02,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00858,2026-08-23T07:19:03Z,FIN-WS-14,FILE-02,ACME\mrivera,SMB,failure,benign,routine authentication
AUTH-01751,2026-08-23T07:22:35Z,PRINT-01,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00850,2026-08-23T07:34:59Z,BACKUP-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00494,2026-08-23T07:41:38Z,PRINT-01,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01086,2026-08-23T07:41:47Z,PRINT-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00479,2026-08-23T07:46:33Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00734,2026-08-23T07:47:39Z,DC-01,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01614,2026-08-23T07:54:00Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01103,2026-08-23T07:54:40Z,JUMP-01,APP-API-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00087,2026-08-23T07:55:49Z,BACKUP-01,DC-01,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01469,2026-08-23T07:57:23Z,APP-API-02,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01704,2026-08-23T08:08:01Z,FILE-02,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01192,2026-08-23T08:16:00Z,APP-API-02,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01393,2026-08-23T08:23:42Z,BACKUP-01,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01011,2026-08-23T08:27:02Z,FILE-02,FILE-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00825,2026-08-23T08:29:56Z,FILE-02,FILE-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00429,2026-08-23T08:36:30Z,DC-01,APP-API-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01480,2026-08-23T08:36:34Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00510,2026-08-23T08:42:08Z,PRINT-01,DC-01,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-01160,2026-08-23T08:42:34Z,DC-01,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01293,2026-08-23T08:42:39Z,JUMP-01,FILE-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00361,2026-08-23T08:53:31Z,FIN-WS-14,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01179,2026-08-23T09:02:40Z,APP-API-02,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01703,2026-08-23T09:04:34Z,APP-API-02,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00335,2026-08-23T09:08:41Z,FIN-WS-14,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00743,2026-08-23T09:18:26Z,JUMP-01,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00384,2026-08-23T09:26:25Z,BACKUP-01,DC-01,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00943,2026-08-23T09:29:10Z,FIN-WS-14,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00887,2026-08-23T09:31:53Z,DC-01,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01220,2026-08-23T09:36:35Z,BACKUP-01,DC-01,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-01655,2026-08-23T09:38:59Z,FIN-WS-14,DC-01,ACME\jsmith,RDP,failure,benign,routine authentication
AUTH-00840,2026-08-23T09:39:23Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01444,2026-08-23T09:39:28Z,BACKUP-01,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01410,2026-08-23T09:52:58Z,FILE-02,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00875,2026-08-23T09:58:15Z,PRINT-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01146,2026-08-23T09:59:31Z,PRINT-01,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00399,2026-08-23T10:10:01Z,DC-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01532,2026-08-23T10:13:21Z,JUMP-01,FILE-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00588,2026-08-23T10:14:05Z,PRINT-01,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01296,2026-08-23T10:23:53Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01487,2026-08-23T10:27:46Z,FILE-02,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01051,2026-08-23T10:39:31Z,DC-01,FILE-02,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-00754,2026-08-23T10:52:26Z,APP-API-02,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00253,2026-08-23T10:57:33Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00341,2026-08-23T11:02:24Z,PRINT-01,FILE-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
